Time,Flight Number,Destination,Flight Name,Aircraft,Status
2:30 AM,IA442,Najaf (NJF),Iraqi Airways,737,Estimated dep. 2:30 AM
2:30 AM,KE656,Seoul (ICN),Korean Air,A332 (HL7552),Departed 3:00 AM
2:30 AM,KL878,Amsterdam (AMS),KLM (KLM 100 Years Livery),B78X (PH-BKA),Departed 2:56 AM
2:30 AM,6.00E+272,Hyderabad (HYD),IndiGo,A320 (VT-IAQ),Departed 2:34 AM
2:35 AM,SG748,Hyderabad (HYD),SpiceJet,B738 (VT-SGX),Departed 2:36 AM
2:40 AM,WE336,Bangkok (BKK),THAI Smile,A320 (HS-TXK),Departed 2:52 AM
2:50 AM,MS969,Cairo (CAI),EgyptAir,A332 (SU-GCK),Departed 3:17 AM
2:55 AM,LH757,Frankfurt (FRA),Lufthansa,B744 (D-ABVU),Departed 3:19 AM
3:00 AM,VS355,London (LHR),Virgin Atlantic,B789 (G-VBEL),Departed 3:12 AM
3:00 AM,SG7064,Delhi (DEL),SpiceXpress,B737 (VT-SFB),Departed 3:15 AM
3:05 AM,BZ102,Delhi (DEL),Blue Dart Aviation,B752 (VT-BDA),Departed 3:03 AM
3:05 AM,UK924,Delhi (DEL),Vistara,A20N (VT-TNK),Departed 3:06 AM
3:10 AM,UL142,Colombo (CMB),SriLankan Airlines,A20N (4R-ANA),Departed 3:25 AM
4:00 AM,G8461,Port Blair (IXZ),GoAir,A320 (VT-GOP),Departed 4:11 AM
4:00 AM,QR557,Doha (DOH),Qatar Airways,B77L (A7-BBB),Departed 4:05 AM
4:05 AM,ET611,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Departed 4:18 AM
4:05 AM,J9402,Kuwait City (KWI),Jazeera Airways,A20N (9K-CAQ),Departed 4:08 AM
4:05 AM,SG81,Bangkok (BKK),SpiceJet,B738 (VT-SYV),Departed 4:20 AM
4:15 AM,EK501,Dubai (DXB),Emirates (United for Wildlife Livery),A388 (A6-EOM),Departed 4:34 AM
4:25 AM,SG7045,Sharjah (SHJ),SpiceJet,-,Unknown
4:40 AM,EY205,Abu Dhabi (AUH),Etihad,B77W (A6-ETQ),Departed 5:04 AM
4:55 AM,G8575,Goa (GOI),GoAir,A20N (VT-WGG),Departed 4:58 AM
4:55 AM,G9407,Sharjah (SHJ),Air Arabia,A320 (A6-AOA),Departed 5:47 AM
5:00 AM,AI601,Rajkot (RAJ),Air India,A319 (VT-SCP),Departed 5:08 AM
5:00 AM,6E6181,Kolkata (CCU),IndiGo,A20N (VT-IJA),Departed 5:35 AM
5:05 AM,AI83,Goa (GOI),Air India,A321 (VT-PPM),Departed 6:30 AM
5:05 AM,6E1766,Kuwait City (KWI),IndiGo,A320 (VT-IFR),Departed 5:23 AM
5:10 AM,BZ201,Bengaluru (BLR),Blue Dart Aviation,B752 (VT-BDQ),Departed 5:28 AM
5:10 AM,G8347,Cochin (COK),GoAir,A20N (VT-WJD),Departed 5:16 AM
5:15 AM,SG6280,Srinagar (SXR),SpiceJet,B737 (VT-SLP),Departed 5:36 AM
5:15 AM,6E6186,Vadodara (BDQ),IndiGo,A20N (VT-IZQ),Departed 5:19 AM
5:20 AM,I5715,Delhi (DEL),AirAsia,A320 (VT-JPR),Departed 5:25 AM
5:20 AM,SG6276,Jaipur (JAI),SpiceJet,B738 (VT-SYI),Departed 5:20 AM
5:20 AM,6.00E+207,Jaipur (JAI),IndiGo,A20N (VT-IZM),Departed 5:22 AM
5:25 AM,BZ481,Hyderabad (HYD),Blue Dart Aviation,B752 (VT-BDO),Departed 5:38 AM
5:31 AM,AI986,Ahmedabad (AMD),Air India,A20N (VT-EXK),Departed 6:11 AM
5:31 AM,SG241,Kolkata (CCU),SpiceJet,B738 (VT-SYB),Departed 5:40 AM
5:31 AM,UK954,Delhi (DEL),Vistara,A20N (VT-TNB),Departed 5:32 AM
5:35 AM,6E6179,Ranchi (IXR),IndiGo,A320 (VT-IHW),Departed 5:31 AM
5:40 AM,AI570,Chennai (MAA),Air India,A20N (VT-CIM),Departed 9:40 AM
5:45 AM,AI633,Bhopal (BHO),Air India,A319 (VT-SCR),Departed 5:53 AM
5:45 AM,CX38,Hong Kong (HKG),Cathay Pacific Cargo,B748 (B-LJJ),Departed 6:43 AM
5:45 AM,G8390,Jaipur (JAI),GoAir,A320 (VT-WAK),Departed 5:43 AM
5:45 AM,SG421,Hyderabad (HYD),SpiceJet,B737 (VT-SYU),Departed 5:55 AM
5:50 AM,G8305,Chennai (MAA),GoAir,A320 (VT-WAL),Departed 5:50 AM
5:55 AM,AI621,Chandigarh (IXC),Air India,A320 (VT-EXD),Departed 6:07 AM
5:55 AM,SG6480,Guwahati (GAU),SpiceJet,B738 (VT-SGG),Departed 6:16 AM
6:00 AM,G8317,Bengaluru (BLR),GoAir,A20N (VT-WJC),Departed 5:57 AM
6:00 AM,G8329,Delhi (DEL),GoAir,A20N (VT-WGI),Departed 6:00 AM
6:00 AM,SG8160,Delhi (DEL),SpiceJet,B738 (VT-SLL),Departed 6:22 AM
6:00 AM,UK845,Bengaluru (BLR),Vistara,B738 (VT-TGB),Departed 6:22 AM
6:05 AM,AI627,Nagpur (NAG),Air India,A20N (VT-CIN),Departed 6:28 AM
6:05 AM,G82601,Nagpur (NAG),GoAir,A20N (VT-WJL),Departed 6:02 AM
6:05 AM,UK821,Chennai (MAA),Vistara,B738 (VT-TGA),Departed 6:14 AM
6:05 AM,6.00E+199,Bengaluru (BLR),IndiGo,A320 (VT-IHO),Departed 6:32 AM
6:05 AM,6E6613,Delhi (DEL),IndiGo,A320 (VT-INZ),Departed 6:18 AM
6:10 AM,AI615,Hyderabad (HYD),Air India,A20N (VT-CIQ),Departed 6:17 AM
6:10 AM,AI675,Kolkata (CCU),Air India,A20N (VT-EXS),Departed 6:46 AM
6:10 AM,QR8609,Doha (DOH),Qatar Cargo,B77L (A7-BFS),Departed 7:02 AM
6:10 AM,UK873,Hyderabad (HYD),Vistara,A20N (VT-TNJ),Departed 6:34 AM
6:10 AM,6.00E+229,Chennai (MAA),IndiGo,A320 (VT-IKD),Departed 6:09 AM
6:15 AM,AI603,Bengaluru (BLR),Air India,A20N (VT-EXV),Departed 6:56 AM
6:15 AM,6E461,Hyderabad (HYD),IndiGo,A20N (VT-ITV),Departed 6:25 AM
6:20 AM,6E1835,Abu Dhabi (AUH),IndiGo,A21N (VT-IUJ),Departed 6:42 AM
6:25 AM,SG6431,Hyderabad (HYD),SpiceJet,B737 (VT-SYO),Departed 6:48 AM
6:25 AM,6E567,Aurangabad (IXU),IndiGo,A20N (VT-IZL),Departed 6:38 AM
6:30 AM,GF57,Bahrain (BAH),Gulf Air,A321 (A9C-CB),Departed 6:36 AM
6:30 AM,UK928,Delhi (DEL),Vistara,A20N (VT-TNE),Departed 6:53 AM
6:30 AM,6E6182,Indore (IDR),IndiGo,A20N (VT-IVX),Departed 6:47 AM
6:35 AM,KQ205,Nairobi (NBO),Kenya Airways,B738 (5Y-KYF),Departed 7:56 AM
6:35 AM,SG6285,Dehradun (DED),SpiceJet,B738 (VT-SYA),Departed 6:58 AM
6:45 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPL),Departed 7:07 AM
6:45 AM,6E5047,Delhi (DEL),IndiGo,A320 (VT-IHJ),Departed 7:00 AM
6:50 AM,SG376,Patna (PAT),SpiceJet,B738 (VT-SPP),Departed 7:21 AM
6:50 AM,SL219,Bangkok (DMK),Thai Lion Air,B738 (HS-LUV),Departed 7:13 AM
6:50 AM,TK721,Istanbul (IST),Turkish Airlines,B77W (TC-LKA),Departed 7:23 AM
6:55 AM,LH8371,Hyderabad (HYD),Lufthansa Cargo,MD11 (D-ALCK),Departed 7:18 AM
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGI),Departed 7:05 AM
7:00 AM,AI131,London (LHR),Air India,B788 (VT-ANR),Departed 7:51 AM
7:00 AM,AI864,Delhi (DEL),Air India,A20N (VT-EXI),Departed 7:29 AM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGD),Departed 7:17 AM
7:05 AM,AI635,Indore (IDR),Air India,A319 (VT-SCO),Departed 7:41 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A320 (VT-IDS),Departed 7:14 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKK),Departed 7:12 AM
7:20 AM,SG8152,Delhi (DEL),SpiceJet,B738 (VT-SYM),Departed 7:33 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLB),Departed 7:45 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A320 (VT-IKI),Departed 7:30 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A20N (VT-ITC),Departed 7:53 AM
7:30 AM,UK930,Delhi (DEL),Vistara (Retro Livery),A20N (VT-ATV),Departed 7:38 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A20N (VT-WGW),Departed 7:39 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-IVQ),Departed 7:36 AM
7:45 AM,IX22,Vijayawada (VGA),Air India Express (Peacock / Stork Livery),B738 (VT-AXT),Departed 8:07 AM
7:45 AM,SG704,Varanasi (VNS),SpiceJet,B738 (VT-SGX),Departed 8:11 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A320 (VT-IDQ),Departed 8:04 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A20N (VT-IZH),Departed 7:48 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SYG),Departed 8:08 AM
7:50 AM,9I625,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Departed 8:20 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A319 (VT-SCN),Departed 8:24 AM
8:00 AM,AI806,Delhi (DEL),Air India,A321 (VT-PPA),Departed 8:27 AM
8:00 AM,G8327,Delhi (DEL),GoAir,A20N (VT-WGA),Departed 8:37 AM
8:15 AM,AI348,Delhi (DEL),Air India,B788 (VT-ANS),Departed 8:40 AM
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A20N (VT-ITA),Departed 8:30 AM
8:20 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-DEL),Departed 8:32 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SGV),Departed 8:55 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIV),Departed 8:47 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A320 (VT-IEJ),Departed 8:50 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IAS),Departed 8:42 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IZK),Departed 9:37 AM
8:35 AM,G8381,Chandigarh (IXC),GoAir,A20N (VT-WGG),Departed 8:45 AM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A320 (VT-INX),Departed 10:45 AM
8:40 AM,I5315,Delhi (DEL),AirAsia,A320 (VT-BLR),Departed 8:52 AM
8:40 AM,SG6421,Kolkata (CCU),SpiceJet,B738 (VT-SLH),Departed 9:05 AM
8:45 AM,UK970,Delhi (DEL),Vistara,A320 (VT-TTH),Departed 9:32 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-IZQ),Departed 9:12 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SGY),Departed 9:47 AM
8:55 AM,SG6356,Mangalore (IXE),SpiceJet,B738 (VT-SGJ),Departed 9:07 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-IGK),Departed 9:10 AM
9:00 AM,AI671,Chennai (MAA),Air India,A20N (VT-EXP),Departed 10:23 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-EXK),Departed 10:37 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGE),Departed 9:43 AM
9:15 AM,AI639,Bengaluru (BLR),Air India,A20N (VT-EXT),Departed 9:54 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SYP),Departed 9:49 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SXD),Departed 10:07 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SGZ),Departed 10:05 AM
9:20 AM,6E495,Chandigarh (IXC),IndiGo,A20N (VT-IVI),Departed 10:02 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUV),Departed 10:09 AM
9:25 AM,6E374,Kolkata (CCU),IndiGo,A20N (VT-ITJ),Departed 10:00 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUD),Departed 9:25 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SZM),Departed 10:21 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A20N (VT-IVY),Departed 9:57 AM
9:35 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-EXN),Departed 10:26 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A20N (VT-IVH),Departed 9:51 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A320 (VT-IGS),Departed 10:29 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGH),Departed 10:32 AM
9:50 AM,AI651,Raipur (RPR),Air India,A321 (VT-PPW),Departed 10:53 AM
9:50 AM,AI673,Patna (PAT),Air India,A319 (VT-SCR),Departed 10:47 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WGL),Departed 10:16 AM
9:55 AM,SV741,Riyadh (RUH),Saudia,A333 (HZ-AQ22),Departed 10:13 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A20N (VT-IZL),Departed 10:18 AM
10:00 AM,AI125,Frankfurt (FRA),Air India,B788 (VT-ANK),Departed 11:18 AM
10:00 AM,AI809,Delhi (DEL),Air India,B77W (VT-ALX),Departed 12:19 PM
10:10 AM,SG6702,Delhi (DEL),SpiceJet,B738 (VT-SYW),Departed 11:08 AM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A320 (VT-IHT),Departed 10:51 AM
10:25 AM,AI679,Mangalore (IXE),Air India,A20N (VT-CIN),Departed 11:39 AM
10:25 AM,AI695,Varanasi (VNS),Air India,A20N (VT-CIQ),Departed 11:52 AM
10:25 AM,EK505,Dubai (DXB),Emirates,B77L (A6-EWF),Departed 11:05 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SXA),Departed 10:56 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTC),Departed 11:11 AM
10:30 AM,AI129,London (LHR),Air India,B77W (VT-ALP),Departed 11:42 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A20N (VT-WJC),Departed 11:21 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SYI),Departed 11:13 AM
10:30 AM,WY202,Muscat (MCT),Oman Air,B788 (A4O-SB),Departed 11:02 AM
10:30 AM,6E496,Indore (IDR),IndiGo,A320 (VT-IGZ),Departed 10:58 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A320 (VT-IFO),Departed 11:31 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-IGY),Departed 11:26 AM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A20N (VT-ITS),Departed 11:23 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A20N (VT-WJB),Departed 11:28 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A20N (VT-TNJ),Departed 11:46 AM
10:55 AM,G8395,Lucknow (LKO),GoAir,A20N (VT-WJO),Departed 11:55 AM
11:00 AM,AI647,Jamnagar (JGA),Air India,A319 (VT-SCM),Departed 12:11 PM
11:00 AM,UK131,Colombo (CMB),Vistara,A20N (VT-TNV),Departed 12:03 PM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A20N (VT-IVX),Departed 12:05 PM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A320 (VT-IES),Departed 11:34 AM
11:10 AM,AI611,Jaipur (JAI),Air India,A321 (VT-PPM),Departed 11:58 AM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A320 (VT-IKI),Departed 11:50 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUA),Departed 12:22 PM
11:20 AM,G8585,Patna (PAT),GoAir,A320 (VT-WAK),Departed 12:17 PM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A320 (VT-IFC),Departed 12:40 PM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SYO),Departed 12:14 PM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGB),Departed 12:25 PM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WJD),Departed 12:32 PM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SYZ),Departed 12:38 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A20N (VT-ITC),Departed 1:06 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-AWO),Departed 12:30 PM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A320 (VT-IKD),Departed 12:43 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMJ),Departed 12:57 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A320 (VT-TTK),Departed 1:31 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-IZU),Departed 12:54 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A20N (VT-IVS),Departed 1:16 PM
12:00 PM,G82504,Ahmedabad (AMD),GoAir,A320 (VT-GOP),Departed 12:51 PM
12:05 PM,AI669,Bhubaneswar (BBI),Air India,A320 (VT-EDD),Departed 1:52 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SLE),Departed 12:48 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A320 (VT-IHN),Departed 1:00 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A20N (VT-WGW),Departed 1:27 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGD),Departed 1:10 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A20N (VT-ITD),Departed 1:20 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IHA),Departed 1:08 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SYB),Departed 2:25 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SYA),Departed 1:36 PM
12:25 PM,6.00E+181,Ahmedabad (AMD),IndiGo,A320 (VT-IFG),Departed 1:17 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A20N (VT-ITM),Departed 1:01 PM
12:30 PM,AI921,Riyadh (RUH),Air India,A20N (VT-EXV),Departed 1:03 PM
12:40 PM,G825,Bangkok (BKK),GoAir,A20N (VT-WGE),Departed 1:32 PM
12:45 PM,UK927,Goa (GOI),Vistara,A20N (VT-TNE),Departed 1:57 PM
12:45 PM,2T717,Kolhapur (KLH),Trujet,ATR,Unknown
12:45 PM,6E1831,Jeddah (JED),IndiGo,A20N (VT-IJA),Departed 1:44 PM
12:45 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKL),Departed 1:55 PM
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SGQ),Departed 1:39 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A20N (VT-ITV),Departed 1:49 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A320 (VT-IFA),Departed 1:41 PM
1:05 PM,AI677,Delhi (DEL),Air India,A20N (VT-EXI),Departed 2:09 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUV),Departed 1:05 PM
1:10 PM,IX247,Dubai (DXB),Air India Express (Peacock / Stork Livery),B738 (VT-AXT),Departed 2:32 PM
1:10 PM,6E5344,Chennai (MAA),IndiGo,A320 (VT-IHJ),Departed 2:06 PM
1:15 PM,BA198,London (LHR),British Airways,B772 (G-YMMS),Departed 2:40 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A320 (VT-IHW),Departed 2:35 PM
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMK),Departed 5:14 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A20N (VT-IJU),Departed 2:05 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,B737 (VT-SLP),Departed 2:16 PM
1:30 PM,SG6477,Delhi (DEL),BH Air,A320 (LZ-BHM),Departed 2:50 PM
1:30 PM,WB500,Guangzhou (CAN),RwandAir,738,Estimated dep. 1:30 PM
1:35 PM,I5374,Indore (IDR),AirAsia,A320 (VT-DEL),Departed 2:14 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A320 (VT-IAX),Departed 2:27 PM
1:45 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IZK),Departed 2:18 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SGJ),Departed 2:37 PM
2:00 PM,IR811,Tehran (IKA),Iran Air,A332 (EP-IJB),Departed 2:47 PM
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGE),Departed 2:58 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A319 (VT-SCN),Departed 2:51 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQB),Departed 3:22 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A20N (VT-IVC),Departed 2:43 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUD),Departed 2:45 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A320 (VT-IGW),Departed 2:52 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGI),Departed 2:55 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A20N (VT-WGG),Departed 3:37 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WGX),Departed 3:05 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A320 (VT-TTL),Departed 3:08 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IEK),Departed 3:00 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SYP),Departed 3:11 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SXC),Departed 3:15 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A20N (VT-IZH),Departed 3:02 PM
2:50 PM,AI340,Bangkok (BKK),Air India,A20N (VT-EXN),Departed 3:42 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQA),Departed 3:16 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IEL),Departed 3:21 PM
3:00 PM,AI965,Hyderabad (HYD),Air India,B744 (VT-EVA),Departed 3:30 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-JPR),Departed 3:19 PM
3:05 PM,AI508,Hubli (HBX),Air India,A319 (VT-SCM),Departed 4:11 PM
3:10 PM,AI643,Udaipur (UDR),Air India,A20N (VT-CIH),Departed 3:49 PM
3:10 PM,G82605,Goa (GOI),GoAir,A20N (VT-WGD),Departed 3:40 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SXD),Departed 3:35 PM
3:15 PM,G8397,Lucknow (LKO),GoAir,A20N (VT-WJA),Departed 3:43 PM
3:15 PM,6E419,Goa (GOI),IndiGo,A20N (VT-IVV),Departed 3:27 PM
3:25 PM,6.00E+264,Bhopal (BHO),IndiGo,A20N (VT-IVI),Departed 4:14 PM
3:30 PM,EK507,Dubai (DXB),Emirates (Expo 2020 - Opportunity Livery),B77W (A6-ECU),Departed 4:29 PM
3:30 PM,6E917,Vadodara (BDQ),IndiGo,A320 (VT-IGS),Departed 4:22 PM
3:35 PM,SG455,Goa (GOI),SpiceJet,B738 (VT-SGZ),Departed 3:58 PM
3:35 PM,SG8163,Jaipur (JAI),SpiceJet,B738 (VT-SYG),Departed 4:26 PM
3:35 PM,6E6097,Delhi (DEL),IndiGo,A20N (VT-ITB),Departed 5:08 PM
3:45 PM,UK902,Delhi (DEL),Vistara,A320 (VT-TTF),Departed 4:19 PM
3:45 PM,6E6175,Mangalore (IXE),IndiGo,A320 (VT-IFC),Departed 4:45 PM
