Time,Flight Number,Source,Flight Name,Aircraft,Status
8:50 PM,SG6476,Cochin (COK),SpiceJet,B738 (VT-SLF),Departed 9:09 PM
8:55 PM,UK988,Delhi (DEL),Vistara,A320 (VT-TTI),Departed 9:48 PM
8:55 PM,6.00E+248,Delhi (DEL),IndiGo,A320 (VT-IKA),Departed 9:06 PM
8:55 PM,6E6433,Ahmedabad (AMD),IndiGo,A320 (VT-IFD),Departed 9:04 PM
9:00 PM,AI607,Bengaluru (BLR),Air India,A20N (VT-CIQ),Departed 9:13 PM
9:00 PM,AI774,Kolkata (CCU),Air India,A319 (VT-SCF),Departed 9:55 PM
9:00 PM,AI101,Delhi (DEL),Air India,B77W (VT-ALR),Departed 9:14 PM
9:00 PM,G8398,Bengaluru (BLR),GoAir,A20N (VT-WGL),Departed 9:05 PM
9:00 PM,UK827,Chennai (MAA),Vistara,B738 (VT-TGG),Departed 9:17 PM
9:05 PM,UK857,Bengaluru (BLR),Vistara,B738 (VT-TGE),Departed 9:28 PM
9:10 PM,EY203,Abu Dhabi (AUH),Etihad,A320 (A6-EIW),Departed 9:18 PM
9:10 PM,SV773,Jeddah (JED),Saudia,B77W (HZ-AK20),Departed 9:24 PM
9:10 PM,SG19,Riyadh (RUH),SpiceJet,B738 (VT-SGJ),Departed 9:10 PM
9:10 PM,SG8170,Delhi (DEL),SpiceJet,B737 (VT-SYP),Departed 9:36 PM
9:15 PM,G8643,Delhi (DEL),GoAir,A20N (VT-WGU),Departed 9:31 PM
9:20 PM,SG6439,Goa (GOI),SpiceJet,B737 (VT-SYO),Departed 9:51 PM
9:20 PM,6E5396,Cochin (COK),IndiGo,A320 (VT-IFI),Departed 9:34 PM
9:25 PM,G9402,Sharjah (SHJ),Air Arabia,A320 (A6-ANY),Departed 9:39 PM
9:25 PM,6E6313,Coimbatore (CJB),IndiGo,A20N (VT-IZX),Departed 9:30 PM
9:30 PM,SG6364,Hyderabad (HYD),SpiceJet,B738 (VT-SGG),Departed 10:05 PM
9:30 PM,6.00E+234,Hyderabad (HYD),IndiGo,A320 (VT-IGU),Departed 9:43 PM
9:30 PM,6E1794,Bangkok (BKK),IndiGo,A320 (VT-IDL),Departed 9:41 PM
9:35 PM,6E907,Chennai (MAA),IndiGo,A320 (VT-IDP),Departed 9:46 PM
9:35 PM,GF65,Bahrain (BAH),Gulf Air,A321 (A9C-CB),Departed 9:53 PM
9:40 PM,SG6352,Bengaluru (BLR),SpiceJet,B738 (VT-SGZ),Departed 10:01 PM
9:50 PM,SG6710,Delhi (DEL),SpiceJet,B738 (VT-SLE),Departed 10:53 PM
9:50 PM,6E825,Bengaluru (BLR),IndiGo,A320 (VT-IHM),Departed 9:57 PM
9:55 PM,UK950,Delhi (DEL),Vistara,A320 (VT-TTN),Departed 10:41 PM
10:00 PM,EK509,Dubai (DXB),Emirates,B77W (A6-EPZ),Departed 10:29 PM
10:00 PM,AI619,Hyderabad (HYD),Air India,A319 (VT-SCQ),Departed 10:38 PM
10:00 PM,AI985,Muscat (MCT),Air India,A321 (VT-PPQ),Departed 10:23 PM
10:10 PM,G8384,Goa (GOI),GoAir,A20N (VT-WJO),Departed 10:08 PM
10:10 PM,6E587,Kolkata (CCU),IndiGo,A20N (VT-ITN),Departed 10:02 PM
10:15 PM,AI989,Kuwait City (KWI),Air India,A20N (VT-CIN),Departed 11:07 PM
10:25 PM,6.00E+198,Delhi (DEL),IndiGo,A320 (VT-IER),Departed 10:34 PM
10:30 PM,AI945,Abu Dhabi (AUH),Air India,A20N (VT-EXV),Departed 11:00 PM
10:40 PM,AI685,Amritsar (ATQ),Air India,B788 (VT-ANR),Departed 11:17 PM
10:40 PM,UK986,Delhi (DEL),Vistara,B738 (VT-TGH),Departed 10:55 PM
10:45 PM,AI50,Hyderabad (HYD),Air India,A319 (VT-SCO),Departed 11:23 PM
10:45 PM,SG637,Ahmedabad (AMD),SpiceJet,B738 (VT-SYM),Departed 11:10 PM
10:45 PM,SG703,Hyderabad (HYD),Corendon Airlines,B738 (TC-TJR),Departed 10:58 PM
10:50 PM,G8325,Bengaluru (BLR),GoAir,A320 (VT-GOL),Departed 11:02 PM
10:50 PM,G8363,Ahmedabad (AMD),GoAir,A320 (VT-GOS),Departed 11:05 PM
10:55 PM,SG679,Chennai (MAA),SpiceJet,B738 (VT-SLH),Departed 11:42 PM
11:00 PM,AI275,Colombo (CMB),Air India,A20N (VT-EXN),Departed 12:11 AM
11:00 PM,AI683,Goa (GOI),Air India,A20N (VT-CIO),Departed 12:20 AM
11:05 PM,G8345,Delhi (DEL),GoAir,A20N (VT-WJQ),Departed 11:22 PM
11:05 PM,I5471,Goa (GOI),AirAsia,A320 (VT-BOM),Departed 11:11 PM
11:05 PM,SG13,Dubai (DXB),SpiceJet,B738 (VT-SZM),Departed 11:14 PM
11:10 PM,G829,Muscat (MCT),GoAir,A20N (VT-WGE),Departed 11:37 PM
11:10 PM,6E5349,Bengaluru (BLR),IndiGo,A320 (VT-IHE),Departed 11:26 PM
11:15 PM,OD216,Kuala Lumpur (KUL),Malindo Air,B738 (9M-LCP),Departed 11:19 PM
11:15 PM,G8511,Kolkata (CCU),GoAir,A20N (VT-WJP),Departed 11:27 PM
11:20 PM,TG318,Bangkok (BKK),Thai Airways,B772 (HS-TJB),Departed 11:45 PM
11:35 PM,MH195,Kuala Lumpur (KUL),Malaysia Airlines,A333 (9M-MTM),Departed 11:55 PM
11:35 PM,I5339,Bengaluru (BLR),AirAsia,A320 (VT-MLE),Departed 11:49 PM
11:35 PM,SQ423,Singapore (SIN),Singapore Airlines,A388 (9V-SKY),Departed 12:01 AM
11:40 PM,IX251,Sharjah (SHJ),Air India Express (Elephant/Camel Livery),B738 (VT-GHA),Departed 12:38 AM
11:50 PM,AI342,Singapore (SIN),Air India,A20N (VT-EXM),Departed 12:09 AM
11:55 PM,UK105,Singapore (SIN),Vistara,A20N (VT-TNU),Departed 11:51 PM
