Time,Flight Number,Destination,Flight Name,Aircraft,Status
6:35 AM,KQ205,Nairobi (NBO),Kenya Airways,B738 (5Y-KYF),Departed 7:27 AM
6:35 AM,SG6285,Dehradun (DED),SpiceJet,B738 (VT-SXC),Departed 7:01 AM
6:35 AM,9I625,Bhuj (BHJ),Alliance Air,AT76 (VT-RKG),Departed 7:05 AM
6:45 AM,UK861,Goa (GOI),Vistara,B738 (VT-TGB),Departed 7:05 AM
6:45 AM,6E5047,Delhi (DEL),IndiGo,A320 (VT-IGJ),Departed 7:11 AM
6:50 AM,TK721,Istanbul (IST),Turkish Airlines,B77W (TC-JJS),Departed 7:12 AM
6:50 AM,IX243,Doha (DOH),Air India Express (Kathakali/Bharatanatyam Livery),B738 (VT-GHE),Departed 7:08 AM
6:50 AM,SG376,Patna (PAT),SpiceJet,B738 (VT-SLJ),Departed 7:21 AM
6:50 AM,SL219,Bangkok (DMK),Thai Lion Air,B738 (HS-LUH),Departed 7:17 AM
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGH),Departed 7:20 AM
7:00 AM,AI864,Delhi (DEL),Air India,A321 (VT-PPH),Departed 7:28 AM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGD),Departed 7:26 AM
7:05 AM,AI635,Indore (IDR),Air India,A319 (VT-SCR),Departed 7:33 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A320 (VT-IEC),Departed 7:44 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKI),Departed 7:23 AM
7:20 AM,SG8152,Delhi (DEL),SpiceJet,B738 (VT-SYZ),Departed 7:41 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLA),Departed 7:49 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A320 (VT-IDZ),Departed 7:36 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A320 (VT-IDM),Departed 7:38 AM
7:30 AM,UK930,Delhi (DEL),Vistara (Retro Livery),A20N (VT-ATV),Departed 7:51 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A20N (VT-WGD),Departed 7:50 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-IJI),Departed 8:14 AM
7:45 AM,AI961,Nairobi (NBO),Air India,B788 (VT-ANK),Departed 8:32 AM
7:45 AM,SG704,Varanasi (VNS),Corendon Airlines,B738 (TC-TJU),Departed 8:17 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A20N (VT-IZM),Departed 7:59 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A320 (VT-IAX),Departed 7:54 AM
7:50 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-CCU),Departed 8:08 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SGQ),Departed 8:23 AM
7:51 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPK),Departed 9:10 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A20N (VT-EXV),Departed 9:05 AM
8:00 AM,AI806,Delhi (DEL),Air India,321,Canceled
8:00 AM,G8327,Delhi (DEL),GoAir,A20N (VT-WJH),Departed 8:28 AM
8:10 AM,SG6356,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SGY),Departed 8:29 AM
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A20N (VT-IJV),Departed 8:25 AM
8:15 AM,AI348,Delhi (DEL),Air India,B788 (VT-ANT),Departed 8:56 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SGZ),Departed 9:01 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIS),Departed 8:48 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A20N (VT-IZJ),Departed 8:37 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IAQ),Departed 8:51 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IZP),Departed 8:54 AM
8:35 AM,G8705,Ranchi (IXR),GoAir,A20N (VT-WJK),Departed 8:40 AM
8:35 AM,SV969,Jeddah (JED),Saudia Cargo,B744 (TC-ACG),Departed 2:32 PM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A20N (VT-IZZ),Departed 8:34 AM
8:40 AM,I5546,Delhi (DEL),AirAsia,A320 (VT-ATF),Departed 8:45 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-IZC),Departed 9:09 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SGJ),Departed 9:28 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-IFT),Departed 9:33 AM
9:00 AM,AI671,Chennai (MAA),Air India,A20N (VT-CIQ),Departed 11:19 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-EXF),Departed 10:13 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGI),Departed 9:23 AM
9:15 AM,AI639,Bengaluru (BLR),Air India,A20N (VT-CID),Departed 9:53 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SYO),Departed 9:35 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SLM),Departed 9:25 AM
9:20 AM,6E495,Varanasi (VNS),IndiGo,A20N (VT-IZK),Departed 9:40 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SYJ),Departed 9:56 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUD),Departed 9:37 AM
9:25 AM,6E374,Kolkata (CCU),IndiGo,A20N (VT-IVE),Departed 9:48 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUJ),Departed 9:51 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SLI),Departed 9:45 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A20N (VT-IVY),Departed 9:52 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A20N (VT-IVD),Departed 10:02 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A320 (VT-IEF),Departed 9:57 AM
9:45 AM,G8310,Goa (GOI),GoAir,A320 (VT-GOS),Departed 10:11 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGE),Departed 10:19 AM
9:46 AM,AI651,Raipur (RPR),Air India,A321 (VT-PPD),Departed 10:34 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WGI),Departed 10:08 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A20N (VT-ITT),Departed 9:59 AM
9:55 AM,SV741,Riyadh (RUH),Saudia,A333 (HZ-AQ18),Departed 10:16 AM
10:00 AM,6E5393,Nagpur (NAG),IndiGo,320,Canceled
10:00 AM,AI809,Delhi (DEL),Air India,A20N (VT-EXJ),Departed 10:37 AM
10:05 AM,6E5345,Goa (GOI),IndiGo,A320 (VT-IHM),Departed 10:24 AM
10:10 AM,SG6702,Delhi (DEL),SpiceJet,B738 (VT-SYB),Departed 10:27 AM
10:20 AM,AI125,Frankfurt (FRA),Air India,B788 (VT-ANL),Departed 11:01 AM
10:20 AM,AI693,Hubli (HBX),Air India,A20N (VT-EXP),Departed 12:06 PM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A20N (VT-IVL),Departed 10:45 AM
10:25 AM,EK505,Dubai (DXB),Emirates,B77W (A6-EGF),Departed 10:39 AM
10:25 AM,AI679,Mangalore (IXE),Air India,A321 (VT-PPV),Departed 11:56 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SYA),Departed 10:42 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTE),Departed 11:05 AM
10:30 AM,AI673,Patna (PAT),Air India,A319 (VT-SCV),Departed 11:27 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A20N (VT-WGR),Departed 10:31 AM
10:30 AM,AI649,Amritsar (ATQ),Air India,A320 (VT-EXD),Departed 11:35 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SYI),Departed 12:14 PM
10:30 AM,WY202,Muscat (MCT),Oman Air,B788 (A4O-SB),Departed 10:53 AM
10:30 AM,6E496,Indore (IDR),IndiGo,A320 (VT-IKA),Departed 10:50 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A20N (VT-IZH),Departed 11:09 AM
10:35 AM,6E325,Bengaluru (BLR),IndiGo,A320 (VT-IEI),Departed 10:58 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-IFQ),Departed 10:56 AM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A20N (VT-IZS),Departed 11:11 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A20N (VT-WJR),Departed 11:22 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A20N (VT-TNR),Departed 11:24 AM
10:55 AM,G8395,Lucknow (LKO),GoAir,A20N (VT-WJQ),Departed 11:29 AM
11:00 AM,UK131,Colombo (CMB),Vistara,A20N (VT-TNK),Departed 11:32 AM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A320 (VT-IHJ),Departed 11:40 AM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A320 (VT-IFP),Departed 11:38 AM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A320 (VT-IDZ),Departed 11:45 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUF),Departed 11:59 AM
11:20 AM,G8585,Patna (PAT),GoAir,A320 (VT-GOL),Departed 12:00 PM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A20N (VT-IZV),Departed 11:51 AM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SLP),Departed 11:43 AM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGB),Departed 11:49 AM
11:30 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-EXG),Departed 12:19 PM
11:30 AM,AI647,Jamnagar (JGA),Air India,A20N (VT-EXL),Departed 12:09 PM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WGD),Departed 12:01 PM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SYF),Departed 12:04 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A320 (VT-IDM),Departed 12:22 PM
11:40 AM,AI611,Jaipur (JAI),Air India,A321 (VT-PPU),Departed 12:27 PM
11:40 AM,AI695,Varanasi (VNS),Air India,A319 (VT-SCO),Departed 12:48 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-AUA),Departed 11:54 AM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A320 (VT-INU),Departed 12:11 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMR),Departed 12:33 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A20N (VT-TNU),Departed 12:25 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-IJJ),Departed 12:56 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A20N (VT-IZT),Departed 12:17 PM
12:05 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKG),Departed 12:35 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SLN),Departed 12:43 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A20N (VT-ITO),Departed 12:46 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A320 (VT-GOP),Departed 12:30 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGD),Departed 1:04 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A320 (VT-INX),Departed 12:51 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IHY),Departed 1:11 PM
12:20 PM,6.00E+181,Vadodara (BDQ),IndiGo,A320 (VT-IHS),Departed 1:00 PM
12:20 PM,EY932,Abu Dhabi (AUH),Etihad Airways,77X,Unknown
12:25 PM,AI669,Bhubaneswar (BBI),Air India,A320 (VT-EDF),Departed 1:27 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SLL),Departed 1:02 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SGG),Departed 12:59 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A20N (VT-IVF),Departed 1:06 PM
12:40 PM,G825,Bangkok (BKK),GoAir,A20N (VT-WGU),Departed 1:09 PM
12:40 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IZP),Departed 1:24 PM
12:45 PM,6.00E+304,Hyderabad (HYD),IndiGo,A320 (VT-IHC),Departed 1:41 PM
12:45 PM,UK927,Goa (GOI),Vistara,A20N (VT-TNV),Departed 1:16 PM
12:45 PM,2T717,Kolhapur (KLH),Trujet,AT75 (VT-TMN),Departed 1:19 PM
12:45 PM,6E1831,Jeddah (JED),IndiGo,A20N (VT-IJK),Departed 1:14 PM
12:45 PM,9I627,Indore (IDR),Alliance Air,ATR,Unknown
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SLF),Departed 1:50 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A320 (VT-IDO),Departed 1:33 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A320 (VT-IFF),Departed 1:22 PM
1:05 PM,AI677,Delhi (DEL),Air India,A321 (VT-PPH),Departed 1:54 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUD),Departed 1:28 PM
1:10 PM,IX247,Dubai (DXB),Air India Express (Sitar/Tabla Livery),B738 (VT-GHC),Departed
1:10 PM,6E5344,Chennai (MAA),IndiGo,A320 (VT-INZ),Departed 1:38 PM
1:15 PM,BA198,London (LHR),British Airways,B77W (G-STBJ),Departed 1:46 PM
1:15 PM,I5312,Chennai (MAA),AirAsia,A320 (VT-CCU),Departed 1:44 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A320 (VT-IFO),Departed 1:40 PM
1:20 PM,MH6245,Kuala Lumpur (KUL),Malaysia Airlines,33X,Unknown
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMN),Departed 5:11 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A20N (VT-IVX),Departed 1:57 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,B737 (VT-SYO),Departed 3:02 PM
1:30 PM,SG6477,Delhi (DEL),SpiceJet,B738 (VT-SYR),Departed 2:05 PM
1:35 PM,OG112,Belgaum (IXG),Star Air,E145 (VT-GSE),Departed 1:48 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A320 (VT-IED),Departed 2:08 PM
1:50 PM,AI921,Riyadh (RUH),Air india (Star Alliance Livery),A20N (VT-EXO),Departed 2:59 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SLM),Departed 2:16 PM
1:50 PM,6E711,Goa (GOI),IndiGo,A20N (VT-IVA),Departed 2:11 PM
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGH),Departed 2:37 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A20N (VT-EXV),Departed 3:29 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQI),Departed 2:57 PM
2:20 PM,AI643,Udaipur (UDR),Air India,A20N (VT-CIG),Departed 3:15 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IEZ),Departed 2:31 PM
2:25 PM,6E492,Bengaluru (BLR),IndiGo,A20N (VT-ITM),Departed 3:13 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUJ),Departed 3:23 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A320 (VT-IDY),Departed 3:08 PM
2:30 PM,AI131,London (LHR),Air India,B77W (VT-ALS),Departed 4:36 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGI),Departed 2:54 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A320 (VT-GOS),Departed 2:40 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WGJ),Departed 2:45 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A20N (VT-TNE),Departed 3:48 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IEN),Departed 3:05 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SLP),Departed 3:50 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SYJ),Departed 3:18 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A320 (VT-IAX),Departed 3:26 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQG),Departed 3:37 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IHM),Departed 3:32 PM
3:00 PM,AI965,Hyderabad (HYD),Air India,B744 (VT-EVA),Departed 3:56 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-BKK),Departed 3:51 PM
3:05 PM,TK6564,Hanoi (HAN),Turkish Airlines,33F,Unknown
3:05 PM,TK6564T,Hanoi (HAN),AirACT,B744 (TC-ACR),Unknown
3:10 PM,G82605,Goa (GOI),GoAir,A20N (VT-WJB),Departed 3:34 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SGQ),Departed 4:10 PM
3:15 PM,G8397,Lucknow (LKO),GoAir,A20N (VT-WGG),Departed 3:39 PM
3:15 PM,6E419,Goa (GOI),IndiGo,A320 (VT-IFJ),Departed 4:19 PM
