Time,Flight Number,Destination,Flight Name,Aircraft,Status
4:55 AM,G8575,Goa (GOI),GoAir,A20N (VT-WJD),Departed 4:58 AM
4:55 AM,G9407,Sharjah (SHJ),Air Arabia,A320 (A6-ANY),Departed 5:06 AM
5:00 AM,AI601,Rajkot (RAJ),Air India,A319 (VT-SCL),Departed 4:57 AM
5:00 AM,6E6181,Kolkata (CCU),IndiGo,A20N (VT-IJH),Departed 5:00 AM
5:05 AM,AI83,Goa (GOI),Air India,A20N (VT-EXS),Departed 5:31 AM
5:05 AM,6E1766,Kuwait City (KWI),IndiGo,A320 (VT-IFN),Departed 5:14 AM
5:10 AM,BZ201,Bengaluru (BLR),Blue Dart Aviation,B752 (VT-BDQ),Departed 5:33 AM
5:10 AM,G8347,Cochin (COK),GoAir,A20N (VT-WJI),Departed 5:11 AM
5:15 AM,SG6280,Srinagar (SXR),SpiceJet,B737 (VT-SYU),Departed 5:46 AM
5:15 AM,6E6186,Vadodara (BDQ),IndiGo,A20N (VT-ITM),Departed 5:17 AM
5:20 AM,I5715,Delhi (DEL),AirAsia,A320 (VT-IXC),Departed 5:26 AM
5:20 AM,SG6276,Jaipur (JAI),SpiceJet,B738 (VT-SXC),Departed 5:28 AM
5:20 AM,6.00E+207,Jaipur (JAI),IndiGo,A20N (VT-IVW),Departed 5:24 AM
5:25 AM,BZ481,Hyderabad (HYD),Blue Dart Aviation,B752 (VT-BDM),Departed 5:42 AM
5:31 AM,AI986,Ahmedabad (AMD),Air India,A321 (VT-PPI),Departed 6:41 AM
5:31 AM,SG241,Kolkata (CCU),SpiceJet,B738 (VT-SYF),Departed 5:41 AM
5:31 AM,UK954,Delhi (DEL),Vistara,A20N (VT-TNR),Departed 5:37 AM
5:35 AM,AI627,Nagpur (NAG),Air India,A20N (VT-CIF),Departed 5:50 AM
5:35 AM,6E6179,Ranchi (IXR),IndiGo,A20N (VT-IZC),Departed 5:44 AM
5:40 AM,AI570,Chennai (MAA),Air India,A20N (VT-EXP),Departed 6:00 AM
5:45 AM,CX38,Hong Kong (HKG),Cathay Pacific Cargo,B744 (B-LIE),Departed 6:20 AM
5:45 AM,G8390,Jaipur (JAI),GoAir,A20N (VT-WGW),Departed 5:48 AM
5:45 AM,SG421,Hyderabad (HYD),SpiceJet,B737 (VT-SYT),Departed 5:54 AM
5:50 AM,G8305,Chennai (MAA),GoAir,A320 (VT-WAK),Departed 6:03 AM
5:55 AM,AI621,Chandigarh (IXC),Air India,A320 (VT-EXD),Departed 6:06 AM
5:55 AM,SG6480,Guwahati (GAU),SpiceJet,737,Estimated dep. 5:55 AM
6:00 AM,G8317,Bengaluru (BLR),GoAir,A20N (VT-WJC),Departed 6:24 AM
6:00 AM,G8329,Delhi (DEL),GoAir,A20N (VT-WGO),Departed 5:57 AM
6:00 AM,SG8160,Delhi (DEL),SpiceJet,B738 (VT-SGH),Departed 6:14 AM
6:00 AM,UK845,Bengaluru (BLR),Vistara,B738 (VT-TGA),Departed 6:07 AM
6:01 AM,AI633,Bhopal (BHO),Air India,A319 (VT-SCQ),Departed 6:37 AM
6:05 AM,G82601,Nagpur (NAG),GoAir,A20N (VT-WJP),Departed 6:09 AM
6:05 AM,UK821,Chennai (MAA),Vistara,B738 (VT-TGE),Departed 6:11 AM
6:05 AM,6.00E+199,Bengaluru (BLR),IndiGo,A320 (VT-IEP),Departed 6:17 AM
6:05 AM,6E6613,Delhi (DEL),IndiGo,A20N (VT-ITE),Departed 6:08 AM
6:10 AM,AI615,Hyderabad (HYD),Air India,A319 (VT-SCV),Departed 7:00 AM
6:10 AM,AI675,Kolkata (CCU),Air India,A20N (VT-CIQ),Departed 6:06 AM
6:10 AM,QR8609,Doha (DOH),Qatar Cargo,B77L (A7-BFD),Departed 9:06 AM
6:10 AM,UK873,Hyderabad (HYD),Vistara,A20N (VT-TNH),Departed 6:16 AM
6:10 AM,6.00E+229,Chennai (MAA),IndiGo,A320 (VT-INZ),Departed 6:32 AM
6:15 AM,AI603,Bengaluru (BLR),Air India,A20N (VT-CIF),Departed 10:49 AM
6:15 AM,6E461,Hyderabad (HYD),IndiGo,A320 (VT-IGL),Departed 6:29 AM
6:20 AM,6E1835,Abu Dhabi (AUH),IndiGo,A21N (VT-IUL),Departed 6:30 AM
6:25 AM,SG6431,Hyderabad (HYD),SpiceJet,B737 (VT-SLP),Departed 6:18 AM
6:25 AM,6E567,Aurangabad (IXU),IndiGo,A320 (VT-IEJ),Departed 6:38 AM
6:30 AM,GF57,Bahrain (BAH),Gulf Air,A321 (A9C-CA),Departed 6:34 AM
6:30 AM,UK928,Delhi (DEL),Vistara,A20N (VT-TNW),Departed 6:40 AM
6:30 AM,6E6182,Indore (IDR),IndiGo,A20N (VT-IZT),Departed 6:37 AM
6:35 AM,KQ205,Nairobi (NBO),Kenya Airways,B738 (5Y-CYB),Departed 7:02 AM
6:35 AM,SG6285,Dehradun (DED),SpiceJet,B738 (VT-SXD),Departed 6:48 AM
6:45 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPT),Departed 6:46 AM
6:45 AM,6E5047,Delhi (DEL),IndiGo,A320 (VT-IGX),Departed 6:45 AM
6:50 AM,SG376,Patna (PAT),SpiceJet,B738 (VT-SPP),Departed 7:14 AM
6:50 AM,SL219,Bangkok (DMK),Thai Lion Air,B738 (HS-LUW),Departed 7:08 AM
6:50 AM,TK721,Istanbul (IST),Turkish Airlines,B77W (TC-LKA),Departed 7:18 AM
6:55 AM,LH8371,Hyderabad (HYD),Lufthansa Cargo,MD11 (D-ALCB),Departed 6:56 AM
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGI),Departed 7:06 AM
7:00 AM,AI131,London (LHR),Air India,B77W (VT-ALT),Departed 9:02 AM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGG),Departed 7:16 AM
7:05 AM,AI635,Indore (IDR),Air India,A319 (VT-SCO),Departed 7:27 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A20N (VT-IZQ),Departed 7:25 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKG),Departed 7:11 AM
7:20 AM,SG8162,Delhi (DEL),Corendon Airlines,B738 (TC-COR),Departed 7:39 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLA),Departed 7:42 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A20N (VT-IZW),Departed 7:36 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A20N (VT-IVN),Departed 7:32 AM
7:30 AM,UK930,Delhi (DEL),Vistara,A20N (VT-TNK),Departed 7:49 AM
7:30 AM,9I625,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Departed 8:27 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A20N (VT-WJQ),Departed 7:46 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-ITH),Departed 7:44 AM
7:40 AM,AI864,Delhi (DEL),Air India,A20N (VT-EXV),Departed 9:12 AM
7:45 AM,IX22,Vijayawada (VGA),Air India Express (Nagaland Folk/Manipuri Dance),B738 (VT-AYD),Departed 8:44 AM
7:45 AM,SG704,Varanasi (VNS),Corendon Airlines,B738 (TC-TJU),Departed 8:04 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A320 (VT-IHW),Departed 7:56 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A20N (VT-IJL),Departed 7:59 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SLM),Departed 8:02 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A319 (VT-SCR),Departed 8:17 AM
8:00 AM,G8327,Delhi (DEL),GoAir,A20N (VT-WJA),Departed 8:10 AM
8:05 AM,AI806,Delhi (DEL),Air India,A321 (VT-PPQ),Departed 8:13 AM
8:15 AM,AI348,Delhi (DEL),Air India,B788 (VT-ANW),Departed 8:51 AM
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A20N (VT-IZZ),Departed 8:23 AM
8:20 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-SXR),Departed 8:25 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SYD),Departed 8:57 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIT),Departed 8:54 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A20N (VT-IZE),Departed 8:39 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IET),Departed 8:49 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IVU),Departed 8:59 AM
8:35 AM,G8381,Chandigarh (IXC),GoAir,A20N (VT-WJD),Departed 8:32 AM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A320 (VT-IHT),Departed 8:35 AM
8:40 AM,I5315,Delhi (DEL),AirAsia,A320 (VT-ATB),Departed 8:46 AM
8:40 AM,SG6421,Kolkata (CCU),SpiceJet,B738 (VT-SGQ),Departed 9:09 AM
8:45 AM,UK970,Delhi (DEL),Vistara,A20N (VT-TNB),Departed 9:19 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-ITM),Departed 9:17 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SZN),Departed 9:21 AM
8:55 AM,SG6356,Mangalore (IXE),SpiceJet,B738 (VT-SLL),Departed 9:15 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-INU),Departed 9:11 AM
9:00 AM,AI671,Chennai (MAA),Air India,A20N (VT-EXS),Departed 10:16 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-EXK),Departed 9:36 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGB),Departed 9:25 AM
9:15 AM,AI639,Bengaluru (BLR),Air India,A20N (VT-EXF),Departed 10:25 AM
9:15 AM,AI673,Patna (PAT),Air India,A319 (VT-SCL),Departed 10:00 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SYP),Departed 9:57 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SGG),Departed 10:35 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SYG),Departed 10:03 AM
9:20 AM,6E495,Chandigarh (IXC),IndiGo,A20N (VT-ITY),Departed 9:42 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUJ),Estimated dep. 9:25 AM
9:25 AM,6E374,Kolkata (CCU),IndiGo,A320 (VT-IHP),Departed 9:55 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUM),Departed 9:30 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SZM),Departed 9:54 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A20N (VT-IVY),Departed 9:37 AM
9:35 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-CIM),Departed 10:37 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A20N (VT-IVS),Departed 10:06 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A320 (VT-IFU),Departed 10:08 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGD),Departed 10:25 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WGM),Departed 10:20 AM
9:55 AM,SV741,Riyadh (RUH),Saudia,A333 (HZ-AQ22),Departed 10:22 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A320 (VT-IEJ),Departed 10:17 AM
10:00 AM,AI809,Delhi (DEL),Air India,B744 (VT-EVA),Departed 11:26 AM
10:05 AM,AI125,Frankfurt (FRA),Air India,B788 (VT-ANN),Departed 10:45 AM
10:05 AM,AI651,Raipur (RPR),Air India,A321 (VT-PPI),Departed 11:28 AM
10:10 AM,SG6702,Delhi (DEL),BH Air,A320 (LZ-BHL),Departed 10:54 AM
10:20 AM,AI969,Doha (DOH),Air India,B788 (VT-ANV),Departed 11:45 AM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A320 (VT-IHA),Departed 10:42 AM
10:25 AM,AI695,Varanasi (VNS),Air India,A319 (VT-SCQ),Departed 11:58 AM
10:25 AM,EK505,Dubai (DXB),Emirates,B77L (A6-EWF),Departed 11:13 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SGJ),Departed 11:06 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTM),Departed 10:57 AM
10:30 AM,AI129,London (LHR),Air India,B788 (VT-ANE),Departed 11:44 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A20N (VT-WGX),Departed 10:52 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SYR),Departed 11:23 AM
10:30 AM,WY202,Muscat (MCT),Oman Air,B789 (A4O-SH),Departed 11:19 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A320 (VT-IHM),Departed 11:02 AM
10:30 AM,6E496,Indore (IDR),IndiGo,A20N (VT-ITG),Departed 11:12 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-IES),Departed 11:49 AM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A320 (VT-IHQ),Departed 11:04 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A320 (VT-GOO),Departed 11:31 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A20N (VT-TNH),Departed 11:38 AM
10:55 AM,G8395,Lucknow (LKO),GoAir,A20N (VT-WGU),Departed 11:52 AM
11:00 AM,AI647,Jamnagar (JGA),Air India,A319 (VT-SCV),Departed 12:25 PM
11:00 AM,AI679,Mangalore (IXE),Air India,A321 (VT-PPA),Departed 10:19 AM
11:00 AM,UK131,Colombo (CMB),Vistara,A20N (VT-TNV),Departed 11:33 AM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A20N (VT-IZT),Departed 11:51 AM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A20N (VT-IZL),Departed 11:36 AM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A20N (VT-IZW),Departed 11:56 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUB),Departed 12:36 PM
11:20 AM,AI611,Jaipur (JAI),Air India,A321 (VT-PPB),Departed 12:27 PM
11:20 AM,G8585,Patna (PAT),GoAir,A20N (VT-WGW),Departed 11:40 AM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A320 (VT-IHF),Departed 12:04 PM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SLP),Departed 12:11 PM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGA),Departed 12:16 PM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WJQ),Departed 12:06 PM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SYA),Departed 12:18 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A20N (VT-IVN),Departed 12:39 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Departed 12:01 PM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A320 (VT-INZ),Departed 12:35 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMY),Departed 12:53 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A320 (VT-TTK),Departed 12:32 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-IVG),Departed 12:34 PM
12:00 PM,G82504,Ahmedabad (AMD),GoAir,A20N (VT-WGP),Departed 12:30 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A320 (VT-IKI),Departed 12:52 PM
12:05 PM,AI669,Bhubaneswar (BBI),Air India,A320 (VT-EDD),Departed 1:25 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SZB),Departed 12:43 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A320 (VT-IHK),Departed 1:04 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A20N (VT-WJN),Departed 12:40 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGG),Departed 12:56 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A320 (VT-IGK),Departed 1:07 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IGS),Departed 1:15 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SYS),Departed 12:57 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SGV),Departed 1:09 PM
12:25 PM,6.00E+181,Ahmedabad (AMD),IndiGo,A320 (VT-IFS),Departed 1:00 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A320 (VT-IGU),Departed 1:14 PM
12:25 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKL),Departed 1:39 PM
12:30 PM,AI921,Riyadh (RUH),Air India,A20N (VT-CIH),Departed 1:23 PM
12:40 PM,G825,Bangkok (BKK),GoAir,A20N (VT-WJC),Departed 1:12 PM
12:45 PM,UK927,Goa (GOI),Vistara,A20N (VT-TNW),Departed 1:31 PM
12:45 PM,2T717,Kolhapur (KLH),Trujet,ATR,Unknown
12:45 PM,6E1831,Jeddah (JED),IndiGo,A20N (VT-IJH),Departed 1:34 PM
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SXC),Departed 1:21 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A320 (VT-IGL),Departed 1:29 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A20N (VT-IZU),Departed 1:17 PM
1:05 PM,AI677,Delhi (DEL),Air India,A20N (VT-EXN),Departed 1:44 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUJ),Departed 1:38 PM
1:10 PM,IX247,Dubai (DXB),Air India Express (Nagaland Folk/Manipuri Dance),B738 (VT-AYD),Departed 2:47 PM
1:10 PM,6E5344,Chennai (MAA),IndiGo,A320 (VT-IGX),Departed 1:48 PM
1:15 PM,BA198,London (LHR),British Airways,B772 (G-YMMU),Departed 1:54 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A20N (VT-IZC),Departed 1:58 PM
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMK),Departed 4:54 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A320 (VT-IDL),Departed 1:41 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,737,Estimated dep. 1:25 PM
1:30 PM,SG6477,Delhi (DEL),Corendon Airlines,B738 (TC-COR),Departed 1:52 PM
1:30 PM,WB500,Guangzhou (CAN),RwandAir,738,Estimated dep. 1:30 PM
1:35 PM,I5374,Indore (IDR),AirAsia,A320 (VT-SXR),Departed 1:49 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A320 (VT-IGZ),Departed 2:15 PM
1:45 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IVU),Departed 2:13 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SLL),Departed 2:18 PM
2:00 PM,IR811,Tehran (IKA),Iran Air,A332 (EP-IJA),Departed 2:22 PM
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGB),Departed 2:28 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A319 (VT-SCR),Departed 2:29 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQE),Departed 3:17 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IFC),Departed 2:25 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUM),Departed 2:34 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A320 (VT-IHO),Departed 2:53 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGI),Departed 2:50 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A20N (VT-WJD),Departed 2:41 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WJK),Departed 3:03 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A320 (VT-TTC),Departed 3:14 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IFL),Departed 2:44 PM
2:45 PM,AI643,Udaipur (UDR),Air India,A20N (VT-CIF),Departed 4:07 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SYP),Departed 2:58 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SXD),Departed 3:20 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A20N (VT-IJL),Departed 2:51 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQI),Departed 3:14 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IEC),Departed 3:06 PM
3:00 PM,AI340,Bangkok (BKK),Air India,A20N (VT-CIM),Departed 3:53 PM
3:00 PM,AI965,Hyderabad (HYD),Air India,B744 (VT-ESP),Departed 3:29 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-BOM),Departed 3:13 PM
3:10 PM,G82605,Goa (GOI),GoAir,A320 (VT-GOL),Departed 3:23 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SGG),Departed 3:32 PM
3:15 PM,G8397,Lucknow (LKO),GoAir,A20N (VT-WJR),Departed 3:48 PM
3:15 PM,6E419,Goa (GOI),IndiGo,A320 (VT-INT),Departed 3:26 PM
3:25 PM,AI442,Aurangabad (IXU),Air India,A20N (VT-CIQ),Departed 3:28 PM
3:25 PM,6.00E+264,Bhopal (BHO),IndiGo,A20N (VT-ITY),Departed 3:43 PM
3:30 PM,EK507,Dubai (DXB),Emirates (Expo 2020 - Mobility Livery),B77W (A6-ECQ),Departed 4:25 PM
3:30 PM,6E917,Vadodara (BDQ),IndiGo,A320 (VT-IFU),Departed 3:51 PM
3:35 PM,SG455,Goa (GOI),SpiceJet,B738 (VT-SYF),Departed 3:59 PM
3:35 PM,SG8163,Jaipur (JAI),SpiceJet,B738 (VT-SLM),Departed 3:57 PM
3:35 PM,6E6097,Delhi (DEL),IndiGo,A320 (VT-IHF),Departed 4:04 PM
3:45 PM,UK902,Delhi (DEL),Vistara,A320 (VT-TTH),Departed 4:14 PM
3:45 PM,6E6175,Mangalore (IXE),IndiGo,A320 (VT-IHT),Departed 4:01 PM
3:50 PM,SG6472,Udaipur (UDR),SpiceJet,B737 (VT-SLP),Departed 4:20 PM
3:55 PM,6E5375,Hyderabad (HYD),IndiGo,A20N (VT-ITM),Departed 4:18 PM
