Time,Flight Number,Destination,Flight Name,Aircraft,Status
6:55 AM,LH8361,Frankfurt (FRA),Lufthansa Cargo,MD11 (D-ALCH),Departed 7:04 AM
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGH),Departed 7:18 AM
7:00 AM,AI131,London (LHR),Air India,B77W (VT-ALM),Departed 9:16 AM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGA),Departed 7:15 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A320 (VT-IHH),Departed 7:25 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKF),Departed 7:22 AM
7:20 AM,AI864,Delhi (DEL),Air India,A20N (VT-CID),Departed 7:54 AM
7:20 AM,SG8152,Delhi (DEL),SpiceJet,B738 (VT-SYZ),Departed 7:42 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLA),Departed 7:36 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A320 (VT-IHV),Departed 7:33 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A320 (VT-IHJ),Departed 7:51 AM
7:30 AM,UK930,Delhi (DEL),Vistara,A20N (VT-TNK),Departed 7:44 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A20N (VT-WJN),Departed 7:48 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-IVB),Departed 7:39 AM
7:45 AM,HY428,Tashkent (TAS),Uzbekistan Airways,A20N (UK32021),Departed 7:58 AM
7:45 AM,SG704,Varanasi (VNS),Corendon Airlines,B738 (TC-TJU),Departed 8:46 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A20N (VT-IVQ),Departed 8:18 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A20N (VT-ITR),Departed 7:52 AM
7:50 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-ATF),Departed 8:01 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SLL),Departed 8:08 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A321 (VT-PPV),Departed 8:36 AM
8:00 AM,G8327,Delhi (DEL),GoAir,A320 (VT-WAK),Departed 8:33 AM
8:00 AM,AI961,Nairobi (NBO),Air India,B788 (VT-ANQ),Departed 9:19 AM
8:05 AM,AI806,Delhi (DEL),Air India,A321 (VT-PPT),Departed 8:38 AM
8:10 AM,SG6356,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SLI),Departed 8:48 AM
8:11 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPK),Departed 8:24 AM
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A20N (VT-IVA),Departed 8:30 AM
8:20 AM,AI673,Patna (PAT),Air India,A319 (VT-SCR),Departed 9:05 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SLF),Departed 8:40 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIP),Departed 8:43 AM
8:25 AM,SG6421,Kolkata (CCU),SpiceJet,B738 (VT-SXB),Departed 9:09 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A320 (VT-IFD),Departed 8:50 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IEK),Departed 9:08 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IZP),Departed 9:14 AM
8:35 AM,G8381,Chandigarh (IXC),GoAir,A20N (VT-WGE),Departed 9:01 AM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A20N (VT-IZZ),Departed 9:12 AM
8:40 AM,I5315,Delhi (DEL),AirAsia,A320 (VT-SIN),Departed 9:03 AM
8:45 AM,UK970,Delhi (DEL),Vistara,A320 (VT-TTI),Departed 9:22 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-IVJ),Departed 9:29 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SGJ),Departed 10:05 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-IKC),Departed 9:41 AM
9:00 AM,AI635,Indore (IDR),Air India,A20N (VT-EXJ),Departed 9:25 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-CIO),Departed 9:49 AM
9:00 AM,AI671,Chennai (MAA),Air India,A20N (VT-EXL),Departed 10:52 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGI),Departed 9:31 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SYO),Departed 9:33 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SYJ),Departed 9:37 AM
9:15 AM,AI348,Delhi (DEL),Air India,B788 (VT-ANC),Departed 11:00 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SLM),Departed 9:59 AM
9:20 AM,6E495,Chandigarh (IXC),IndiGo,A20N (VT-IJF),Departed 9:39 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUV),Departed 9:25 AM
9:25 AM,6E374,Kolkata (CCU),IndiGo,A20N (VT-IJL),Departed 9:36 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUJ),Departed 9:51 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SZN),Departed 9:46 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A320 (VT-IDZ),Departed 9:43 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A20N (VT-IVG),Departed 9:54 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A20N (VT-ITB),Departed 9:55 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGD),Departed 10:13 AM
9:46 AM,AI651,Raipur (RPR),Air India,A321 (VT-PPO),Departed 11:04 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WGJ),Departed 10:17 AM
9:50 AM,AI693,Hubli (HBX),Air India,A20N (VT-EXR),Departed 11:23 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A320 (VT-IHX),Departed 10:15 AM
9:55 AM,SV741,Riyadh (RUH),Saudia,A333 (HZ-AQ21),Departed 10:28 AM
10:00 AM,AI809,Delhi (DEL),Air India,A20N (VT-CIE),Departed 11:07 AM
10:10 AM,SG6702,Delhi (DEL),SpiceJet,B738 (VT-SYB),Departed 10:44 AM
10:20 AM,AI125,Frankfurt (FRA),Air India,B788 (VT-ANX),Departed 11:10 AM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A20N (VT-IJT),Departed 10:36 AM
10:25 AM,EK505,Dubai (DXB),Emirates,B77W (A6-ECI),Departed 10:57 AM
10:25 AM,AI679,Mangalore (IXE),Air India,A20N (VT-EXV),Departed 11:12 AM
10:25 AM,AI695,Varanasi (VNS),Air India,A319 (VT-SCM),Departed 11:51 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SYM),Departed 11:38 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTC),Departed 11:44 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A320 (VT-IGT),Departed 10:47 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A20N (VT-WGK),Departed 10:49 AM
10:30 AM,WY202,Muscat (MCT),Oman Air,B788 (A4O-SB),Departed 10:41 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SXE),Departed 1:07 PM
10:30 AM,6E496,Indore (IDR),IndiGo,A320 (VT-IFO),Departed 11:20 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-INU),Departed 11:15 AM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A20N (VT-IJC),Departed 11:36 AM
10:45 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-CIF),Departed 11:49 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A20N (VT-WGY),Departed 11:46 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A20N (VT-TNS),Departed 11:42 AM
10:55 AM,G8395,Lucknow (LKO),GoAir,A20N (VT-WGI),Departed 11:25 AM
11:00 AM,AI647,Jamnagar (JGA),Air India,A319 (VT-SCQ),Departed 12:17 PM
11:00 AM,UK131,Colombo (CMB),Vistara,A20N (VT-TNI),Departed 11:41 AM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A20N (VT-IVZ),Departed 11:54 AM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A320 (VT-IHN),Departed 11:40 AM
11:10 AM,AI611,Jaipur (JAI),Air India,A321 (VT-PPB),Departed 12:11 PM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A320 (VT-IHV),Departed 11:59 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUF),Departed 12:02 PM
11:20 AM,G8585,Patna (PAT),GoAir,A20N (VT-WJQ),Departed 12:08 PM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A320 (VT-IEN),Departed 12:13 PM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SYP),Departed 12:26 PM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGE),Departed 12:05 PM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WGR),Departed 11:57 AM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SYF),Departed 12:54 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A320 (VT-IAO),Departed 12:22 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Departed 12:20 PM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A320 (VT-IHE),Departed 12:14 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMA),Departed 12:40 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A20N (VT-TNJ),Departed 1:10 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-IZM),Departed 12:52 PM
12:00 PM,G82504,Ahmedabad (AMD),GoAir,A320 (VT-GOJ),Departed 12:33 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A320 (VT-IFR),Departed 12:59 PM
12:05 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKG),Departed 12:35 PM
12:05 PM,AI669,Bhubaneswar (BBI),Air India,A320 (VT-EDE),Departed 1:40 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SGZ),Departed 1:04 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A320 (VT-IHD),Departed 12:56 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A20N (VT-WJN),Departed 12:49 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGA),Departed 1:21 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A320 (VT-IFZ),Departed 12:28 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IFU),Departed 1:31 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SXA),Departed 1:05 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SXC),Departed 1:30 PM
12:25 PM,6.00E+181,Ahmedabad (AMD),IndiGo,A320 (VT-IHA),Departed 1:14 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A320 (VT-IFK),Departed 1:01 PM
12:30 PM,AI921,Riyadh (RUH),Air India,A20N (VT-CIQ),Departed 1:17 PM
12:40 PM,G825,Bangkok (BKK),GoAir,A20N (VT-WJK),Departed 1:27 PM
12:40 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IZP),Departed 2:17 PM
12:45 PM,UK927,Goa (GOI),Vistara,A20N (VT-TNU),Departed 2:01 PM
12:45 PM,6E1831,Jeddah (JED),IndiGo,A20N (VT-IJK),Departed 1:45 PM
12:45 PM,9I627,Indore (IDR),Alliance Air,ATR,Unknown
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SGG),Departed 2:20 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A320 (VT-IHC),Departed 1:38 PM
1:00 PM,MH175,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXM),Departed 2:28 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A320 (VT-IHP),Departed 1:35 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUV),Departed 1:05 PM
1:10 PM,IX247,Dubai (DXB),Air India Express (Sitar/Tabla Livery),B738 (VT-GHC),Departed 2:09 PM
1:10 PM,6E5344,Chennai (MAA),IndiGo,A20N (VT-IVV),Departed 1:49 PM
1:15 PM,BA198,London (LHR),British Airways,B772 (G-YMMR),Departed 3:50 PM
1:15 PM,I5312,Chennai (MAA),AirAsia,A320 (VT-ATF),Departed 2:06 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A20N (VT-IVO),Departed 2:39 PM
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMU),Departed 1:39 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A20N (VT-IVC),Departed 2:04 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,B737 (VT-SLP),Departed 2:42 PM
1:30 PM,SG6477,Delhi (DEL),SpiceJet,B738 (VT-SZJ),Departed 2:47 PM
1:35 PM,OG112,Belgaum (IXG),Star Air,E145 (VT-GSE),Departed
1:40 PM,AI639,Bengaluru (BLR),Air India,A20N (VT-CIG),Departed 2:25 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A320 (VT-IHW),Departed 2:31 PM
1:50 PM,AI677,Delhi (DEL),Air India,A20N (VT-CID),Departed 3:11 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SYJ),Departed 2:50 PM
1:50 PM,6E711,Goa (GOI),IndiGo,A20N (VT-IJE),Departed 2:38 PM
2:00 PM,IR811,Tehran (IKA),Iran Air,A332 (EP-IJB),Departed 2:34 PM
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGH),Departed 2:57 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A321 (VT-PPV),Departed 3:00 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQE),Departed 3:16 PM
2:20 PM,AI643,Udaipur (UDR),Air India,A319 (VT-SCL),Departed 3:08 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IHZ),Departed 2:55 PM
2:25 PM,QR8605,Doha (DOH),Qatar Cargo,B748 (A7-BGA),Departed 3:19 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A20N (VT-IVS),Departed 3:24 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUJ),Departed 3:47 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGI),Departed 3:30 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A320 (VT-GON),Departed 3:03 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WGG),Departed 3:22 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A320 (VT-TTI),Departed 4:09 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IES),Departed 3:35 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SYP),Departed 5:06 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SLL),Departed 4:12 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A20N (VT-ITR),Departed 3:41 PM
2:50 PM,AI340,Bangkok (BKK),Air India,A20N (VT-EXP),Departed 3:32 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQG),Departed 4:01 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IHJ),Departed 3:40 PM
3:00 PM,AI965,Hyderabad (HYD),Air India,B744 (VT-EVA),Departed 3:44 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-JPR),Departed 4:06 PM
3:10 PM,G82605,Goa (GOI),GoAir,A20N (VT-WGR),Departed 3:53 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SLM),Departed 3:56 PM
3:15 PM,G8397,Lucknow (LKO),GoAir,A20N (VT-WJC),Departed 3:46 PM
3:15 PM,6E419,Goa (GOI),IndiGo,A320 (VT-IHT),Departed 4:29 PM
3:20 PM,9I653,Shirdi (SAG),Alliance Air,AT76 (VT-RKG),Departed 4:06 PM
3:25 PM,AI442,Aurangabad (IXU),Air India,A319 (VT-SCQ),Departed 5:20 PM
3:25 PM,6.00E+264,Bhopal (BHO),IndiGo,A20N (VT-IJF),Departed 4:16 PM
3:30 PM,EK507,Dubai (DXB),Emirates (Expo 2020 - Mobility Livery),B77W (A6-ECC),Departed 4:59 PM
3:30 PM,6E917,Vadodara (BDQ),IndiGo,A20N (VT-ITB),Departed 4:26 PM
3:35 PM,SG8163,Jaipur (JAI),SpiceJet,B738 (VT-SXB),Departed 4:48 PM
3:35 PM,SG455,Goa (GOI),SpiceJet,B738 (VT-SYF),Departed 5:23 PM
3:35 PM,6E6097,Delhi (DEL),IndiGo,A320 (VT-IEN),Departed 4:35 PM
3:45 PM,UK902,Delhi (DEL),Vistara,A320 (VT-TTE),Departed 4:39 PM
3:45 PM,6E6175,Mangalore (IXE),IndiGo,A20N (VT-IZZ),Departed 4:57 PM
3:50 PM,SG6472,Udaipur (UDR),SpiceJet,B737 (VT-SYO),Departed 4:19 PM
3:55 PM,6E5375,Hyderabad (HYD),IndiGo,A20N (VT-IVJ),Departed 4:32 PM
3:55 PM,6E6177,Bengaluru (BLR),IndiGo,A20N (VT-ITC),Departed 5:11 PM
4:00 PM,UK853,Bengaluru (BLR),Vistara,B738 (VT-TGD),Departed 4:37 PM
4:00 PM,6E403,Nagpur (NAG),IndiGo,A320 (VT-IHA),Departed 5:35 PM
