Time,Flight Number,Destination,Flight Name,Aircraft,Status
5:15 AM,6E6186,Vadodara (BDQ),IndiGo,A20N (VT-ITW),Departed 5:24 AM
5:20 AM,I5715,Delhi (DEL),AirAsia,A320 (VT-ATB),Departed 5:28 AM
5:20 AM,SG6276,Jaipur (JAI),SpiceJet,B738 (VT-SYY),Departed 5:14 AM
5:20 AM,6.00E+207,Jaipur (JAI),IndiGo,A320 (VT-IHE),Departed 5:26 AM
5:25 AM,BZ481,Hyderabad (HYD),Blue Dart Aviation,B752 (VT-BDQ),Departed 5:51 AM
5:30 AM,AI986,Ahmedabad (AMD),Air India,A321 (VT-PPT),Departed 6:22 AM
5:31 AM,AI54,Cochin (COK),Air India,A319 (VT-SCO),Departed 5:48 AM
5:31 AM,HM261,Victoria (SEZ),Air Seychelles,A20N (S7-VEV),Departed 5:35 AM
5:31 AM,SG241,Kolkata (CCU),SpiceJet,B738 (VT-SZB),Departed 5:55 AM
5:31 AM,UK954,Delhi (DEL),Vistara,A320 (VT-TTF),Departed 5:39 AM
5:35 AM,AI627,Nagpur (NAG),Air India,A20N (VT-CIM),Departed 5:47 AM
5:35 AM,6E6179,Ranchi (IXR),IndiGo,A320 (VT-IET),Departed 5:34 AM
5:40 AM,AI570,Chennai (MAA),Air India,A20N (VT-CIM),Departed 11:07 AM
5:45 AM,G8390,Jaipur (JAI),GoAir,A20N (VT-WJD),Departed 6:11 AM
5:45 AM,SG421,Hyderabad (HYD),SpiceJet,B737 (VT-SYU),Departed 5:56 AM
5:50 AM,TC401,Dar-es-Salaam (DAR),Air Tanzania,B788 (5H-TCG),Departed 6:18 AM
5:50 AM,G8305,Chennai (MAA),GoAir,A320 (VT-WAL),Departed 6:02 AM
5:55 AM,CX2066,Hong Kong (HKG),Cathay Pacific Cargo,B748 (B-LJJ),Departed 6:48 AM
5:55 AM,SG6480,Guwahati (GAU),SpiceJet,B738 (VT-SYF),Departed 6:30 AM
6:00 AM,G8317,Bengaluru (BLR),GoAir,A20N (VT-WJP),Departed 6:27 AM
6:00 AM,G8329,Delhi (DEL),GoAir,A20N (VT-WGA),Departed 5:58 AM
6:00 AM,SG8160,Delhi (DEL),SpiceJet,B738 (VT-SLJ),Departed 6:28 AM
6:00 AM,UK845,Bengaluru (BLR),Vistara,B738 (VT-TGG),Departed 6:23 AM
6:05 AM,UK821,Chennai (MAA),Vistara,B738 (VT-TGH),Departed 6:39 AM
6:05 AM,BZ4481,Hyderabad (HYD),Blue Dart Aviation,75F,Unknown
6:05 AM,G82601,Nagpur (NAG),GoAir,A20N (VT-WJA),Departed 6:13 AM
6:05 AM,6.00E+199,Bengaluru (BLR),IndiGo,A320 (VT-IEU),Departed 6:25 AM
6:05 AM,6E6613,Delhi (DEL),IndiGo,A320 (VT-IHO),Departed 6:04 AM
6:10 AM,UK873,Hyderabad (HYD),Vistara,A20N (VT-TNS),Departed 6:33 AM
6:10 AM,AI675,Kolkata (CCU),Air India,A20N (VT-EXL),Departed 6:55 AM
6:10 AM,6.00E+229,Chennai (MAA),IndiGo,A320 (VT-IAN),Departed 6:32 AM
6:15 AM,AI603,Bengaluru (BLR),Air India,A20N (VT-CIF),Departed 7:59 AM
6:15 AM,6E461,Hyderabad (HYD),IndiGo,A320 (VT-IDX),Departed 6:35 AM
6:20 AM,6E1835,Abu Dhabi (AUH),IndiGo,A21N (VT-IUF),Departed 6:54 AM
6:25 AM,SG6431,Hyderabad (HYD),SpiceJet,B737 (VT-SLP),Departed 6:37 AM
6:25 AM,6E567,Aurangabad (IXU),IndiGo,A320 (VT-IEY),Departed 6:42 AM
6:30 AM,UK928,Delhi (DEL),Vistara,A20N (VT-TNW),Departed 6:52 AM
6:30 AM,AI633,Bhopal (BHO),Air India,A319 (VT-SCL),Departed 7:19 AM
6:30 AM,GF57,Bahrain (BAH),Gulf Air,A321 (A9C-CB),Departed 6:45 AM
6:30 AM,6E6182,Indore (IDR),IndiGo,A320 (VT-IHH),Departed 6:51 AM
6:35 AM,KQ205,Nairobi (NBO),Kenya Airways,B738 (5Y-KYE),Departed 7:14 AM
6:35 AM,SG6285,Dehradun (DED),SpiceJet,B738 (VT-SXE),Departed 7:00 AM
6:35 AM,9I625,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Departed 6:57 AM
6:45 AM,MK749,Port Louis (MRU),Air Mauritius,A332 (3B-NBM),Departed 7:03 AM
6:45 AM,6E5047,Delhi (DEL),IndiGo,A20N (VT-ITT),Departed 6:59 AM
6:50 AM,TK721,Istanbul (IST),Turkish Airlines,B77W (TC-LKA),Departed 7:10 AM
6:50 AM,SG376,Patna (PAT),SpiceJet,B738 (VT-SPP),Departed 7:13 AM
6:50 AM,SL219,Bangkok (DMK),Thai Lion Air,B738 (HS-LUH),Departed 7:20 AM
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGB),Departed 7:02 AM
7:00 AM,AI131,London (LHR),Air India,B77W (VT-ALX),Departed 9:40 AM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGI),Departed 7:08 AM
7:00 AM,AI864,Delhi (DEL),Air India,A320 (VT-EDF),Departed 7:32 AM
7:05 AM,AI635,Indore (IDR),Air India,A319 (VT-SCV),Departed 7:24 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A20N (VT-IZQ),Departed 7:15 AM
7:15 AM,AI649,Amritsar (ATQ),Air India,A320 (VT-EXD),Departed 7:42 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKH),Departed 7:17 AM
7:20 AM,SG8162,Delhi (DEL),Corendon Airlines,B738 (TC-CON),Departed 7:29 AM
7:25 AM,LH8371,Hyderabad (HYD),Lufthansa Cargo,MD11 (D-ALCA),Departed 8:04 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLB),Departed 7:35 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A320 (VT-IFE),Departed 7:36 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A20N (VT-IVF),Departed 7:39 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A320 (VT-GON),Departed 7:49 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-IZM),Departed 7:47 AM
7:45 AM,IX22,Vijayawada (VGA),Air India Express (White Tiger/Spotted Deer),B738 (VT-AYB),Departed 7:57 AM
7:45 AM,SG704,Varanasi (VNS),Corendon Airlines,B738 (TC-TJR),Departed 8:08 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A320 (VT-IGK),Departed 7:52 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A20N (VT-IVW),Departed 8:02 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SLG),Departed 8:14 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A319 (VT-SCN),Departed 8:18 AM
8:00 AM,G8327,Delhi (DEL),GoAir,A20N (VT-WJB),Departed 8:37 AM
8:05 AM,AI806,Delhi (DEL),Air India,A321 (VT-PPI),Departed 8:34 AM
8:15 AM,AI348,Delhi (DEL),Air India,B788 (VT-ANS),Departed 8:47 AM
8:15 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPB),Departed 8:42 AM
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A20N (VT-IJE),Departed 8:32 AM
8:20 AM,AI688,Dehradun (DED),Air India,A319 (VT-SCF),Departed 8:58 AM
8:20 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-ATQ),Departed 8:27 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SLE),Departed 8:55 AM
8:25 AM,AI909,Dubai (DXB),Air India,B788 (VT-ANN),Departed 9:14 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIY),Departed 9:12 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A320 (VT-IEN),Departed 8:53 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IEV),Departed 8:39 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IVJ),Departed 8:44 AM
8:35 AM,I5882,Delhi (DEL),AirAsia,A320 (VT-CCU),Departed 9:00 AM
8:35 AM,G8381,Chandigarh (IXC),GoAir,A20N (VT-WGX),Departed 9:06 AM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A20N (VT-ITJ),Departed 8:49 AM
8:40 AM,I5315,Delhi (DEL),AirAsia,A320 (VT-ATF),Departed 9:10 AM
8:40 AM,SG6421,Kolkata (CCU),SpiceJet,B738 (VT-SYS),Departed 9:03 AM
8:45 AM,UK970,Delhi (DEL),Vistara,A320 (VT-TTM),Departed 9:08 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-ITW),Departed 9:16 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SZM),Departed 10:32 AM
8:55 AM,SG6356,Mangalore (IXE),SpiceJet,B738 (VT-SGQ),Departed 9:21 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-IGH),Departed 9:19 AM
9:00 AM,AI671,Chennai (MAA),Air India,A20N (VT-EXT),Departed 11:30 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-EXP),Departed 9:22 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGE),Departed 9:21 AM
9:15 AM,AI639,Bengaluru (BLR),Air India,A20N (VT-EXG),Departed 10:06 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SYO),Departed 9:25 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SXC),Departed 9:31 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SYR),Departed 9:38 AM
9:20 AM,6E495,Chandigarh (IXC),IndiGo,A20N (VT-IZD),Departed 9:26 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUL),Departed 9:57 AM
9:25 AM,6E374,Kolkata (CCU),IndiGo,A320 (VT-IKB),Departed 9:29 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUM),Departed 9:36 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SGJ),Departed 9:53 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A320 (VT-IGS),Departed 9:51 AM
9:35 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-EXM),Departed 10:03 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A20N (VT-IVL),Departed 9:42 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A20N (VT-ITF),Departed 9:44 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGA),Departed 10:21 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WGN),Departed 10:09 AM
9:55 AM,SV749,Riyadh (RUH),Saudia (Saudi National Day Livery),A333 (HZ-AQE),Departed 10:44 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A320 (VT-IEY),Departed 10:01 AM
10:00 AM,AI133,London (STN),Air India,B788 (VT-ANV),Departed 11:18 AM
10:00 AM,AI809,Delhi (DEL),Air India,A20N (VT-EXK),Departed 10:26 AM
10:10 AM,SG6702,Delhi (DEL),SpiceJet,B738 (VT-SYJ),Departed 10:42 AM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A320 (VT-IFN),Departed 10:25 AM
10:25 AM,EK505,Dubai (DXB),Emirates,B77W (A6-EBR),Departed 11:17 AM
10:25 AM,AI679,Mangalore (IXE),Air India,A20N (VT-EXH),Departed 11:23 AM
10:25 AM,AI695,Varanasi (VNS),Air India,A319 (VT-SCL),Departed 11:58 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SYY),Departed 10:55 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTI),Departed 10:50 AM
10:30 AM,6E496,Indore (IDR),IndiGo,A20N (VT-IVH),Departed 11:21 AM
10:30 AM,WY202,Muscat (MCT),Oman Air,B788 (A4O-SA),Departed 11:05 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A320 (VT-GOO),Departed 11:00 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SLF),Departed 11:11 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A20N (VT-ITB),Departed 10:37 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-IDM),Departed 11:25 AM
10:45 AM,SQ7951,Singapore (SIN),Singapore Airlines Cargo,B744 (9V-SFM),Departed 1:22 PM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A320 (VT-IDZ),Departed 10:58 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A20N (VT-TNS),Departed 11:38 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A320 (VT-WAK),Departed 12:06 PM
10:55 AM,G8395,Lucknow (LKO),GoAir,A20N (VT-WJP),Departed 11:28 AM
11:00 AM,AI647,Jamnagar (JGA),Air India,A319 (VT-SCO),Departed 11:43 AM
11:00 AM,UK131,Colombo (CMB),Vistara,A20N (VT-TNF),Departed 11:40 AM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A320 (VT-IHH),Departed 11:33 AM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A320 (VT-IEP),Departed 11:35 AM
11:10 AM,AI611,Jaipur (JAI),Air India,A321 (VT-PPO),Departed 11:54 AM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A320 (VT-IFE),Departed 11:46 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUB),Departed 11:48 AM
11:20 AM,G8585,Patna (PAT),GoAir,A320 (VT-GON),Departed 12:09 PM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A320 (VT-IHA),Departed 1:06 PM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGG),Departed 12:01 PM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SLP),Departed 11:56 AM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WGI),Departed 12:11 PM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SLL),Departed 12:16 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A20N (VT-IVF),Departed 12:04 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-AVC),Departed 11:51 AM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A320 (VT-IAN),Departed 12:22 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMD),Departed 12:54 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A20N (VT-TNC),Departed 12:20 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-IVS),Departed 1:11 PM
12:00 PM,G82504,Ahmedabad (AMD),GoAir,A20N (VT-WGJ),Departed 12:25 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A320 (VT-IHT),Departed 12:14 PM
12:00 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKL),Departed 12:27 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SLN),Departed 12:48 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A320 (VT-IFJ),Departed 12:30 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGI),Departed 12:59 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A20N (VT-WJD),Departed 12:32 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A320 (VT-IHP),Departed 1:04 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IDL),Departed 1:20 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SYM),Departed 12:51 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SGY),Departed 1:02 PM
12:25 PM,6.00E+181,Ahmedabad (AMD),IndiGo,A320 (VT-INT),Departed 12:42 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A20N (VT-IJA),Departed 1:09 PM
12:30 PM,AI921,Riyadh (RUH),Air India,A20N (VT-CIF),Departed 1:33 PM
12:35 PM,CX61,Frankfurt (FRA),Cathay Pacific Cargo,B748 (B-LJF),Departed 1:44 PM
12:40 PM,G825,Bangkok (BKK),GoAir,A20N (VT-WGK),Departed 1:18 PM
12:40 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IZE),Departed 1:30 PM
12:45 PM,UK927,Goa (GOI),Vistara,A320 (VT-TTJ),Departed 1:25 PM
12:45 PM,2T717,Kolhapur (KLH),Trujet,AT75 (VT-TMK),Departed
12:45 PM,6E1831,Jeddah (JED),IndiGo,320,Estimated dep. 12:45 PM
12:50 PM,AI669,Bhubaneswar (BBI),Air India,A20N (VT-EXS),Departed 1:27 PM
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SXE),Departed 1:14 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A320 (VT-IDX),Departed 1:36 PM
1:00 PM,MH175,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXQ),Departed 2:05 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A320 (VT-IHJ),Departed 1:47 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUL),Departed 1:05 PM
1:10 PM,IX247,Dubai (DXB),Air India Express (White Tiger/Spotted Deer),B738 (VT-AYB),Departed 1:53 PM
1:10 PM,6E5344,Chennai (MAA),IndiGo,A20N (VT-ITT),Departed 1:50 PM
1:15 PM,BA198,London (LHR),British Airways,B772 (G-YMMR),Departed 2:12 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A320 (VT-IET),Departed 1:58 PM
1:20 PM,AI651,Raipur (RPR),Air India,A321 (VT-PPW),Departed 2:31 PM
1:20 PM,AI677,Delhi (DEL),Air India,A20N (VT-CIH),Departed 1:59 PM
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMK),Departed 5:21 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A20N (VT-IVP),Departed 1:52 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,737,Estimated dep. 1:25 PM
1:30 PM,EK9889,Dubai (DWC),Emirates SkyCargo,B77L (A6-EFM),Departed 2:09 PM
1:30 PM,SG6477,Delhi (DEL),Corendon Airlines,B738 (TC-CON),Departed 2:02 PM
1:30 PM,WB500,Guangzhou (CAN),RwandAir,738,Estimated dep. 1:30 PM
1:35 PM,I5374,Indore (IDR),AirAsia,A320 (VT-ATQ),Departed 2:01 PM
1:35 PM,OG112,Belgaum (IXG),Star Air,E145 (VT-GSE),Departed 1:55 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A320 (VT-IKD),Departed 2:19 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SGQ),Departed 2:16 PM
1:50 PM,6E711,Goa (GOI),IndiGo,A320 (VT-IHZ),Departed 2:26 PM
2:00 PM,MS518,Cairo (CAI),EgyptAir,ABF,Unknown
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGB),Departed 2:42 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A319 (VT-SCN),Departed 2:36 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQH),Departed 3:49 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IEF),Departed 2:44 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUM),Departed 2:39 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A320 (VT-IGI),Departed 2:47 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGE),Departed 2:49 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A20N (VT-WGF),Departed 3:30 PM
2:40 PM,AI340,Bangkok (BKK),Air India,A20N (VT-EXM),Departed 3:22 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WJC),Departed 2:51 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A320 (VT-TTM),Departed 3:40 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IEK),Departed 3:07 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SYO),Departed 3:11 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SXC),Departed 3:28 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A20N (VT-IVW),Departed 3:05 PM
2:50 PM,AI643,Udaipur (UDR),Air India,A319 (VT-SCO),Departed 4:00 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQF),Departed 3:25 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IAL),Departed 3:12 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-ATB),Departed 3:42 PM
3:05 PM,AI508,Hubli (HBX),Air India,A319 (VT-SCR),Departed 4:19 PM
3:10 PM,G82605,Goa (GOI),GoAir,A320 (VT-GOS),Departed 3:43 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SYR),Departed 3:37 PM
