Time,Flight Number,Destination,Flight Name,Aircraft,Status
6:20 AM,6E1835,Abu Dhabi (AUH),IndiGo,A21N (VT-IUB),Departed 6:37 AM
6:25 AM,6E567,Aurangabad (IXU),IndiGo,A320 (VT-IFZ),Departed 6:34 AM
6:25 AM,SG6431,Hyderabad (HYD),SpiceJet,B737 (VT-SYP),Departed 6:29 AM
6:30 AM,GF57,Bahrain (BAH),Gulf Air,A321 (A9C-CD),Departed 6:23 AM
6:30 AM,UK928,Delhi (DEL),Vistara,A320 (VT-TTN),Departed 6:52 AM
6:30 AM,6E6182,Indore (IDR),IndiGo,A320 (VT-IHY),Departed 6:46 AM
6:35 AM,SG6285,Dehradun (DED),SpiceJet,B738 (VT-SYD),Departed 6:44 AM
6:35 AM,KQ205,Nairobi (NBO),Kenya Airways,B738 (5Y-CYB),Departed 6:55 AM
6:45 AM,AI961,Nairobi (NBO),Air India,B788 (VT-ANK),Departed 7:26 AM
6:45 AM,MK749,Port Louis (MRU),Air Mauritius,A339 (3B-NBU),Departed 7:40 AM
6:45 AM,6E5047,Delhi (DEL),IndiGo,A20N (VT-ITH),Departed 6:49 AM
6:50 AM,TK721,Istanbul (IST),Turkish Airlines,B77W (TC-LKA),Departed 7:28 AM
6:50 AM,SG376,Patna (PAT),SpiceJet,B738 (VT-SYF),Departed 7:11 AM
6:50 AM,SL219,Bangkok (DMK),Thai Lion Air,B738 (HS-LUQ),Departed 8:24 AM
6:55 AM,SQ7969,Singapore (SIN),Singapore Airlines,74Y,Unknown
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGI),Departed 6:57 AM
6:55 AM,9I625,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Departed 7:08 AM
7:00 AM,AI131,London (LHR),Air India,B77W (VT-ALP),Departed 8:55 AM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGH),Departed 7:21 AM
7:05 AM,AI635,Indore (IDR),Air India,A319 (VT-SCM),Departed 7:18 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A20N (VT-ITX),Departed 7:10 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKI),Departed 7:42 AM
7:15 AM,AI864,Delhi (DEL),Air India,A20N (VT-EXR),Departed 8:11 AM
7:20 AM,SG8152,Delhi (DEL),SpiceJet,B738 (VT-SYZ),Departed 7:53 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLB),Departed 7:46 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A320 (VT-INY),Departed 7:50 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A20N (VT-IZU),Departed 7:44 AM
7:30 AM,UK930,Delhi (DEL),Vistara,A20N (VT-TNV),Departed 8:06 AM
7:30 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPD),Departed 8:05 AM
7:35 AM,QR8601,Doha (DOH),Qatar Cargo,B77L (A7-BFT),Departed 7:59 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A320 (VT-GOS),Departed 7:55 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-IVD),Departed 7:47 AM
7:40 AM,SQ7973,Singapore (SIN),Singapore Airlines,74Y,Unknown
7:45 AM,IX22,Vijayawada (VGA),Air India Express (India Gate / Gateway Livery),B738 (VT-AXH),Departed 8:43 AM
7:45 AM,SG704,Varanasi (VNS),Corendon Airlines,B738 (TC-TJU),Departed 8:12 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A320 (VT-IGI),Departed 8:02 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A320 (VT-IKC),Departed 8:03 AM
7:50 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-ATF),Departed 8:15 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SGH),Departed 8:21 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A321 (VT-PPW),Departed 8:16 AM
8:00 AM,G8327,Delhi (DEL),GoAir,A20N (VT-WGX),Departed 8:18 AM
8:05 AM,AI806,Delhi (DEL),Air India,A321 (VT-PPD),Canceled
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A320 (VT-IHW),Departed 8:22 AM
8:20 AM,AI688,Dehradun (DED),Air India,A319 (VT-SCP),Departed 8:26 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SLF),Departed 8:47 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIW),Departed 8:58 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A320 (VT-IAY),Departed 8:35 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IDP),Departed 8:52 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IVQ),Departed 9:00 AM
8:35 AM,G8381,Chandigarh (IXC),GoAir,A20N (VT-WGD),Departed 8:31 AM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A20N (VT-IVZ),Departed 8:45 AM
8:40 AM,I5315,Delhi (DEL),AirAsia,A320 (VT-JPR),Departed 8:50 AM
8:45 AM,UK970,Delhi (DEL),Vistara,A320 (VT-TTB),Departed 9:10 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-IVK),Departed 9:03 AM
8:55 AM,SG6356,Mangalore (IXE),SpiceJet,B738 (VT-SYG),Departed 9:05 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SLI),Departed 9:55 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-IFC),Departed 10:00 AM
9:00 AM,AI671,Chennai (MAA),Air India,A20N (VT-EXQ),Departed 9:40 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-EXJ),Departed 10:12 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGA),Departed 9:38 AM
9:15 AM,AI639,Bengaluru (BLR),Air India,A20N (VT-EXP),Departed 10:07 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SYU),Departed 9:41 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SXA),Departed 9:46 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SLL),Departed 10:24 AM
9:20 AM,6E495,Chandigarh (IXC),IndiGo,A320 (VT-IHU),Departed 9:26 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUS),Departed 9:57 AM
9:25 AM,6E374,Kolkata (CCU),IndiGo,A20N (VT-IZK),Departed 9:27 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUD),Departed 9:42 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SGY),Departed 9:36 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A20N (VT-IVY),Departed 10:06 AM
9:35 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-CIM),Departed 10:15 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A320 (VT-IFK),Departed 10:03 AM
9:40 AM,AI651,Raipur (RPR),Air India,A20N (VT-CID),Departed 11:12 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A320 (VT-IFO),Departed 9:50 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGG),Departed 10:21 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WJD),Departed 10:19 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A320 (VT-IFZ),Departed 10:09 AM
10:00 AM,AI125,Frankfurt (FRA),Air India,B788 (VT-ANN),Departed 11:20 AM
10:00 AM,AI809,Delhi (DEL),Air India,A20N (VT-EXG),Departed 10:39 AM
10:10 AM,SG6702,Delhi (DEL),SpiceJet,B738 (VT-SYY),Departed 10:42 AM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A320 (VT-IEV),Departed 10:44 AM
10:25 AM,EK505,Dubai (DXB),Emirates,B77W (A6-EPH),Departed 11:30 AM
10:25 AM,AI679,Mangalore (IXE),Air India,A20N (VT-EXL),Departed 11:09 AM
10:25 AM,AI695,Varanasi (VNS),Air India,A319 (VT-SCV),Departed 11:36 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SGJ),Departed 11:43 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTI),Departed 10:47 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A20N (VT-WGE),Departed 10:34 AM
10:30 AM,WY202,Muscat (MCT),Oman Air,B789 (A4O-SC),Departed 10:52 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SYA),Departed 10:59 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A20N (VT-ITU),Departed 11:00 AM
10:30 AM,6E496,Indore (IDR),IndiGo,A20N (VT-IZD),Departed 10:55 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-IHM),Departed 11:06 AM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A320 (VT-IEO),Departed 11:14 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A320 (VT-GOL),Departed 11:03 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A20N (VT-TNE),Departed 11:25 AM
10:55 AM,G8395,Lucknow (LKO),GoAir,A20N (VT-WJL),Departed 11:32 AM
11:00 AM,UK653,Udaipur (UDR),Vistara,A20N (VT-TNP),Departed 11:40 AM
11:00 AM,AI647,Jamnagar (JGA),Air India,A319 (VT-SCQ),Departed 11:51 AM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A320 (VT-IHY),Departed 11:37 AM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A20N (VT-IJT),Departed 11:22 AM
11:10 AM,AI611,Jaipur (JAI),Air India,A321 (VT-PPB),Departed 11:56 AM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A320 (VT-INY),Departed 11:49 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUF),Departed 12:24 PM
11:20 AM,G8585,Patna (PAT),GoAir,A320 (VT-GOS),Departed 11:57 AM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A320 (VT-IHE),Departed 11:55 AM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SYP),Departed 11:46 AM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGE),Departed 11:48 AM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WGR),Departed 11:50 AM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SYW),Departed 12:07 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A20N (VT-IZU),Departed 12:20 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Departed 12:03 PM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A320 (VT-IDL),Departed 12:06 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMI),Departed 12:27 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A320 (VT-TTK),Departed 2:46 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-ITA),Departed 12:35 PM
12:00 PM,G82504,Ahmedabad (AMD),GoAir,A320 (VT-GON),Departed 12:13 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A20N (VT-IZQ),Departed 12:18 PM
12:05 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKL),Departed 12:09 PM
12:05 PM,AI669,Bhubaneswar (BBI),Air India,A320 (VT-EDD),Departed 12:59 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SYM),Departed 12:30 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A20N (VT-ITG),Departed 12:26 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A320 (VT-GOO),Departed 12:32 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGH),Departed 12:41 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A320 (VT-IKD),Departed 12:38 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IEB),Departed 12:50 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SYI),Departed 12:52 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SYD),Departed 12:54 PM
12:25 PM,6.00E+181,Ahmedabad (AMD),IndiGo,A320 (VT-IHV),Departed 1:02 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A20N (VT-IJU),Departed 12:44 PM
12:30 PM,LY74,Tel Aviv (TLV),El Al Israel Airlines,B789 (4X-EDA),Departed 1:08 PM
12:30 PM,AI921,Riyadh (RUH),Air India,A20N (VT-CIE),Departed 1:04 PM
12:40 PM,G825,Bangkok (BKK),GoAir,A20N (VT-WGG),Departed 12:47 PM
12:40 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IVQ),Departed 1:16 PM
12:45 PM,UK927,Goa (GOI),Vistara,A320 (VT-TTN),Departed 1:18 PM
12:45 PM,2T717,Kolhapur (KLH),Trujet,AT75 (VT-TMN),Departed 12:57 PM
12:45 PM,6E1831,Jeddah (JED),IndiGo,A20N (VT-IZO),Departed 1:10 PM
12:45 PM,9I627,Indore (IDR),Alliance Air,ATR,Unknown
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SYJ),Departed 1:22 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A20N (VT-ITR),Departed 1:36 PM
1:00 PM,MH175,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXE),Departed 2:20 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A320 (VT-IKA),Departed 1:13 PM
1:05 PM,AI677,Delhi (DEL),Air India,A20N (VT-EXN),Departed 1:33 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUS),Departed 1:05 PM
1:10 PM,IX247,Dubai (DXB),Air India Express (India Gate / Gateway Livery),B738 (VT-AXH),Departed 1:47 PM
1:10 PM,6E5344,Chennai (MAA),IndiGo,A20N (VT-ITH),Departed 1:30 PM
1:15 PM,BA198,London (LHR),British Airways,B772 (G-YMMR),Departed 3:06 PM
1:15 PM,I5312,Chennai (MAA),AirAsia,A320 (VT-ATF),Departed 1:40 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A20N (VT-ITM),Departed 1:24 PM
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMN),Departed 4:47 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A320 (VT-IHL),Departed 1:38 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,B737 (VT-SYO),Departed 2:23 PM
1:30 PM,EK9889,Dubai (DWC),Emirates,77X,Unknown
1:30 PM,SG6477,Delhi (DEL),SpiceJet,B738 (VT-SYS),Departed 1:56 PM
1:35 PM,OG112,Belgaum (IXG),Star Air,E145 (VT-GSE),Departed 1:42 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A20N (VT-ITQ),Departed 1:52 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SYG),Departed 2:03 PM
1:50 PM,6E711,Goa (GOI),IndiGo,A320 (VT-IHX),Departed 1:55 PM
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGA),Departed 2:36 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A321 (VT-PPW),Departed 2:26 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQG),Departed 2:37 PM
2:15 PM,AI340,Bangkok (BKK),Air india (Star Alliance Livery),A20N (VT-EXO),Departed 2:34 PM
2:20 PM,AI643,Udaipur (UDR),Air India,A319 (VT-SCH),Departed 2:41 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IAP),Departed 2:54 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUD),Departed 2:32 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A320 (VT-IGV),Departed 3:04 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGI),Departed 2:56 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A20N (VT-WGP),Departed 3:11 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WGJ),Departed 3:02 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A20N (VT-TNB),Departed 3:23 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IFP),Departed 3:13 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SYP),Departed 3:26 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SLM),Departed 3:17 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A320 (VT-IKC),Departed 3:17 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQE),Departed 3:51 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IHQ),Departed 3:28 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-BKK),Departed 3:21 PM
3:05 PM,AI508,Hubli (HBX),Air India,A319 (VT-SCF),Departed 4:13 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SGH),Departed 3:45 PM
3:10 PM,G82605,Goa (GOI),GoAir,A20N (VT-WJP),Departed 3:33 PM
3:15 PM,G8397,Lucknow (LKO),GoAir,A20N (VT-WGD),Departed 3:30 PM
3:15 PM,6E419,Goa (GOI),IndiGo,A20N (VT-ITF),Departed 4:50 PM
3:20 PM,9I653,Shirdi (SAG),Alliance Air,AT76 (VT-RKL),Departed 3:33 PM
3:25 PM,AI442,Aurangabad (IXU),Air India,A319 (VT-SCQ),Departed 4:15 PM
3:25 PM,6.00E+264,Bhopal (BHO),IndiGo,A320 (VT-IHU),Departed 3:36 PM
3:30 PM,EK507,Dubai (DXB),Emirates,B77W (A6-ECT),Departed 3:49 PM
3:30 PM,6E917,Vadodara (BDQ),IndiGo,A320 (VT-IFO),Departed 3:38 PM
