Time,Flight Number,Destination,Flight Name,Aircraft,Status
1:50 AM,I5317,Kolkata (CCU),AirAsia,A320 (VT-DEL),Departed 1:51 AM
1:50 AM,6.00E+19,Singapore (SIN),IndiGo,A320 (VT-IAL),Departed 2:04 AM
1:50 AM,6.00E+154,Delhi (DEL),IndiGo,A320 (VT-IFV),Departed 1:53 AM
2:00 AM,AI33,Goa (GOI),Air India,A319 (VT-SCS),Departed 2:28 AM
2:05 AM,AF217,Paris (CDG),Air France,B772 (F-GSPU),Departed 2:18 AM
2:15 AM,BA138,London (LHR),British Airways,B772 (G-YMMN),Departed 2:22 AM
2:20 AM,SG6267,Delhi (DEL),SpiceJet,B738 (VT-SYQ),Departed 3:01 AM
2:25 AM,BZ154,Ahmedabad (AMD),Blue Dart Aviation,B752 (VT-BDQ),Departed 2:45 AM
2:25 AM,KU302,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKJ),Departed 3:20 AM
2:30 AM,KL878,Amsterdam (AMS),KLM,B789 (PH-BHI),Departed 2:46 AM
2:30 AM,6.00E+272,Hyderabad (HYD),IndiGo,A320 (VT-IHW),Departed 2:40 AM
2:40 AM,WE336,Bangkok (BKK),THAI Smile,A320 (HS-TXF),Departed 3:24 AM
2:50 AM,MS969,Cairo (CAI),EgyptAir,A332 (SU-GCK),Departed 3:10 AM
2:55 AM,LH757,Frankfurt (FRA),Lufthansa,B744 (D-ABVM),Departed 3:08 AM
3:00 AM,VS355,London (LHR),Virgin Atlantic,B789 (G-VBZZ),Departed 3:27 AM
3:00 AM,SG7064,Delhi (DEL),SpiceXpress,B737 (VT-SFB),Departed 3:02 AM
3:05 AM,BZ102,Delhi (DEL),Blue Dart Aviation,B752 (VT-BDM),Departed 3:21 AM
3:05 AM,UK924,Delhi (DEL),Vistara,A20N (VT-TNB),Departed 3:23 AM
3:10 AM,UL142,Colombo (CMB),SriLankan Airlines,A320 (4R-ABL),Departed 4:12 AM
4:00 AM,G8461,Port Blair (IXZ),GoAir,A320 (VT-GOS),Departed 4:08 AM
4:00 AM,QR557,Doha (DOH),Qatar Airways,A333 (A7-AEF),Departed 4:29 AM
4:05 AM,ET611,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Departed 4:35 AM
4:05 AM,J9402,Kuwait City (KWI),Jazeera Airways,A320 (9K-CAN),Departed 5:43 AM
4:05 AM,SG81,Bangkok (BKK),SpiceJet,B738 (VT-SYZ),Departed 4:15 AM
4:15 AM,EK501,Dubai (DXB),Emirates,A388 (A6-EER),Departed 4:54 AM
4:15 AM,WB501,Kigali (KGL),RwandAir,738,Estimated dep. 4:15 AM
4:25 AM,SG7045,Sharjah (SHJ),SpiceJet,-,Unknown
4:40 AM,EY205,Abu Dhabi (AUH),Etihad,B77W (A6-ETP),Departed 5:12 AM
4:50 AM,LH8472,Hong Kong (HKG),Lufthansa Cargo,B77L (D-ALFB),Departed 5:15 AM
4:55 AM,G8575,Goa (GOI),GoAir,A20N (VT-WGG),Departed 5:22 AM
4:55 AM,G9407,Sharjah (SHJ),Air Arabia,A320 (A6-ANW),Departed 5:32 AM
5:00 AM,6E6181,Kolkata (CCU),IndiGo,A20N (VT-IJH),Departed 5:01 AM
5:05 AM,AI83,Goa (GOI),Air India,A20N (VT-CIQ),Departed 5:25 AM
5:05 AM,FZ446,Dubai (DXB),flydubai,B738 (A6-FEY),Departed 6:05 AM
5:05 AM,6E1766,Kuwait City (KWI),IndiGo,A320 (VT-IFN),Departed 5:54 AM
5:10 AM,BZ201,Bengaluru (BLR),Blue Dart Aviation,B752 (VT-BDO),Departed 7:49 AM
5:10 AM,G8347,Cochin (COK),GoAir,A20N (VT-WJQ),Departed 5:19 AM
5:15 AM,SG6280,Srinagar (SXR),SpiceJet,B737 (VT-SYU),Departed 5:51 AM
5:15 AM,6E6186,Vadodara (BDQ),IndiGo,A20N (VT-ITY),Departed 5:35 AM
5:20 AM,I5715,Delhi (DEL),AirAsia,A320 (VT-ATB),Departed 5:39 AM
5:20 AM,SG6276,Jaipur (JAI),SpiceJet,B738 (VT-SLG),Departed 5:31 AM
5:20 AM,6.00E+207,Jaipur (JAI),IndiGo,A320 (VT-IHK),Departed 5:27 AM
5:25 AM,AI54,Cochin (COK),Air India,A319 (VT-SCR),Departed 5:40 AM
5:25 AM,BZ481,Hyderabad (HYD),Blue Dart Aviation,75F,Unknown
5:30 AM,AI986,Ahmedabad (AMD),Air India,A20N (VT-EXK),Departed 6:23 AM
5:31 AM,HM261,Victoria (SEZ),Air Seychelles,A20N (S7-VEV),Departed 5:59 AM
5:31 AM,SG241,Kolkata (CCU),SpiceJet,B738 (VT-SYR),Departed 5:49 AM
5:31 AM,UK954,Delhi (DEL),Vistara,A20N (VT-TNK),Departed 5:52 AM
5:35 AM,AI627,Nagpur (NAG),Air India,A20N (VT-EXS),Departed 5:58 AM
5:35 AM,6E6179,Ranchi (IXR),IndiGo,A20N (VT-IZE),Departed 5:48 AM
5:40 AM,AI605,Aurangabad (IXU),Air India,A319 (VT-SCM),Departed 6:10 AM
5:45 AM,AI633,Bhopal (BHO),Air India,A319 (VT-SCL),Departed 6:14 AM
5:45 AM,G8390,Jaipur (JAI),GoAir,A20N (VT-WGS),Departed 6:00 AM
5:45 AM,SG421,Hyderabad (HYD),SpiceJet,B737 (VT-SYP),Departed 6:03 AM
5:50 AM,G8305,Chennai (MAA),GoAir,A320 (VT-GOR),Departed 6:08 AM
5:50 AM,9I649,Surat (STV),Alliance Air,ATR,Unknown
5:55 AM,AI621,Chandigarh (IXC),Air India,A320 (VT-EXD),Departed 6:24 AM
5:55 AM,SG6480,Guwahati (GAU),SpiceJet,B738 (VT-SYA),Departed 6:43 AM
6:00 AM,G8317,Bengaluru (BLR),GoAir,A20N (VT-WGU),Departed 6:39 AM
6:00 AM,G8329,Delhi (DEL),GoAir,A20N (VT-WJB),Departed 6:18 AM
6:00 AM,SG8160,Delhi (DEL),SpiceJet,B738 (VT-SYM),Departed 6:38 AM
6:00 AM,UK845,Bengaluru (BLR),Vistara,B738 (VT-TGE),Departed 6:35 AM
6:05 AM,G82601,Nagpur (NAG),GoAir,A20N (VT-WGD),Departed 6:12 AM
6:05 AM,UK821,Chennai (MAA),Vistara,B738 (VT-TGD),Departed 6:47 AM
6:05 AM,6.00E+199,Bengaluru (BLR),IndiGo,A320 (VT-IEJ),Departed 6:36 AM
6:05 AM,6E6613,Delhi (DEL),IndiGo,A320 (VT-INZ),Departed 6:28 AM
6:10 AM,AI675,Kolkata (CCU),Air India,A321 (VT-PPI),Departed 6:50 AM
6:10 AM,UK873,Hyderabad (HYD),Vistara,A320 (VT-TTJ),Departed 6:41 AM
6:10 AM,6.00E+229,Chennai (MAA),IndiGo,A20N (VT-IJR),Departed 6:44 AM
6:15 AM,AI603,Bengaluru (BLR),Air India,A20N (VT-EXV),Departed 7:14 AM
6:15 AM,6E461,Hyderabad (HYD),IndiGo,A320 (VT-IDP),Departed 6:32 AM
6:20 AM,6E1835,Abu Dhabi (AUH),IndiGo,A21N (VT-IUL),Departed 6:48 AM
6:25 AM,AI961,Nairobi (NBO),Air India,B788 (VT-ANV),Departed 7:46 AM
6:25 AM,SG6431,Hyderabad (HYD),SpiceJet,B737 (VT-SYO),Departed 6:51 AM
6:25 AM,6E567,Aurangabad (IXU),IndiGo,A20N (VT-IVN),Departed 7:09 AM
6:30 AM,GF57,Bahrain (BAH),Gulf Air,A321 (A9C-CF),Departed 7:03 AM
6:30 AM,UK928,Delhi (DEL),Vistara,A20N (VT-TNW),Departed 7:06 AM
6:30 AM,6E6182,Indore (IDR),IndiGo,A20N (VT-IZC),Departed 6:54 AM
6:35 AM,KQ205,Nairobi (NBO),Kenya Airways,B738 (5Y-CYA),Departed 7:58 AM
6:35 AM,SG6285,Dehradun (DED),SpiceJet,B738 (VT-SXC),Departed 7:34 AM
6:45 AM,AI581,Kozhikode (CCJ),Air India,A321 (VT-PPB),Departed 7:33 AM
6:45 AM,MK749,Port Louis (MRU),Air Mauritius,A339 (3B-NBU),Departed 7:23 AM
6:45 AM,6E5047,Delhi (DEL),IndiGo,A320 (VT-IEI),Departed 7:10 AM
6:50 AM,SG376,Patna (PAT),SpiceJet,B738 (VT-SPP),Departed 7:27 AM
6:50 AM,SL219,Bangkok (DMK),Thai Lion Air,B738 (HS-LUH),Departed 7:31 AM
6:50 AM,TK721,Istanbul (IST),Turkish Airlines,B77W (TC-JJK),Departed 7:43 AM
6:55 AM,SQ7969,Singapore (SIN),Singapore Airlines,74Y,Unknown
6:55 AM,UK771,Kolkata (CCU),Vistara,B738 (VT-TGI),Departed 7:30 AM
7:00 AM,AI131,London (LHR),Air India,B77W (VT-ALT),Departed 9:42 AM
7:00 AM,QR8601,Doha (DOH),Qatar Cargo,A332 (A7-AFH),Departed 2:52 PM
7:00 AM,UK851,Bengaluru (BLR),Vistara,B738 (VT-TGH),Departed 7:22 AM
7:10 AM,6E958,Guwahati (GAU),IndiGo,A20N (VT-IVQ),Departed 7:26 AM
7:10 AM,9I625,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Departed 7:17 AM
7:15 AM,KU304,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKF),Departed 7:40 AM
7:20 AM,SG8162,Delhi (DEL),Corendon Airlines,B738 (TC-COR),Departed 7:53 AM
7:25 AM,SG611,Chennai (MAA),SpiceJet,B737 (VT-SLB),Departed 8:01 AM
7:25 AM,6.00E+213,Ahmedabad (AMD),IndiGo,A320 (VT-IFA),Departed 7:52 AM
7:25 AM,6E5301,Bhopal (BHO),IndiGo,A20N (VT-ITH),Departed 8:09 AM
7:30 AM,AI864,Delhi (DEL),Air india (Star Alliance Livery),A20N (VT-EXO),Departed 8:20 AM
7:30 AM,UK930,Delhi (DEL),Vistara,A20N (VT-TNV),Departed 8:03 AM
7:35 AM,G8365,Ahmedabad (AMD),GoAir,A320 (VT-GOP),Departed 8:12 AM
7:35 AM,6E715,Bengaluru (BLR),IndiGo,A20N (VT-IVM),Departed 8:07 AM
7:45 AM,IX22,Vijayawada (VGA),Air India Express (Nagaland Folk/Manipuri Dance),B738 (VT-AYD),Departed 8:36 AM
7:45 AM,SG704,Varanasi (VNS),Corendon Airlines,B738 (TC-TJU),Departed 10:17 AM
7:45 AM,6E964,Delhi (DEL),IndiGo,A320 (VT-IHN),Departed 8:15 AM
7:45 AM,6E6749,Kolkata (CCU),IndiGo,A320 (VT-IHT),Departed 8:23 AM
7:50 AM,SG6373,Siliguri (IXB),SpiceJet,B738 (VT-SXB),Departed 8:42 AM
7:55 AM,AI625,Lucknow (LKO),Air India,A319 (VT-SCS),Departed 8:35 AM
8:00 AM,G8327,Delhi (DEL),GoAir,A20N (VT-WGJ),Departed 9:06 AM
8:15 AM,AI806,Delhi (DEL),Air India,A321 (VT-PPA),Departed 8:50 AM
8:15 AM,6E5323,Bengaluru (BLR),IndiGo,A20N (VT-IVG),Departed 8:45 AM
8:20 AM,AI688,Dehradun (DED),Air India,A319 (VT-SCF),Departed 9:01 AM
8:20 AM,I5302,Bengaluru (BLR),AirAsia,A320 (VT-IXR),Departed 8:30 AM
8:20 AM,SG497,Bengaluru (BLR),SpiceJet,B738 (VT-SLL),Departed 8:47 AM
8:25 AM,EY213,Abu Dhabi (AUH),Etihad,A320 (A6-EIX),Departed 9:08 AM
8:25 AM,6E5336,Delhi (DEL),IndiGo,A20N (VT-IJF),Departed 9:14 AM
8:30 AM,6.00E+63,Dubai (DXB),IndiGo,A320 (VT-IES),Departed 9:11 AM
8:30 AM,6E5325,Nagpur (NAG),IndiGo,A20N (VT-IZQ),Departed 9:19 AM
8:35 AM,G8381,Chandigarh (IXC),GoAir,A20N (VT-WGG),Departed 9:28 AM
8:35 AM,6.00E+205,Siliguri (IXB),IndiGo,A20N (VT-ITF),Departed 8:40 AM
8:40 AM,I5315,Delhi (DEL),AirAsia,A320 (VT-BKK),Departed 8:53 AM
8:45 AM,UK970,Delhi (DEL),Vistara (Retro Livery),A20N (VT-ATV),Departed 9:24 AM
8:50 AM,6E5373,Patna (PAT),IndiGo,A20N (VT-ITY),Departed 9:31 AM
8:55 AM,SG63,Dhaka (DAC),SpiceJet,B738 (VT-SZN),Departed 9:51 AM
8:55 AM,SG6356,Mangalore (IXE),SpiceJet,B738 (VT-SYD),Departed 9:22 AM
8:55 AM,6E382,Hyderabad (HYD),IndiGo,A320 (VT-IDS),Departed 9:47 AM
9:00 AM,AI635,Indore (IDR),Air India,A20N (VT-CIO),Departed 9:57 AM
9:00 AM,AI866,Delhi (DEL),Air India,A20N (VT-CIQ),Departed 10:19 AM
9:05 AM,UK863,Bengaluru (BLR),Vistara,B738 (VT-TGB),Departed 10:05 AM
9:15 AM,AI639,Bengaluru (BLR),Air India,A20N (VT-EXP),Departed 10:32 AM
9:15 AM,SG479,Jaisalmer (JSA),SpiceJet,B737 (VT-SLP),Departed 9:37 AM
9:15 AM,SG8133,Jodhpur (JDH),SpiceJet,B738 (VT-SYS),Departed 9:54 AM
9:20 AM,SG6361,Coimbatore (CJB),SpiceJet,B738 (VT-SLN),Departed 10:14 AM
9:20 AM,6E495,Chandigarh (IXC),IndiGo,A20N (VT-IJP),Departed 10:18 AM
9:25 AM,SG2873,Porbandar (PBD),SpiceJet,DH8D (VT-SUV),Unknown
9:25 AM,6E374,Kolkata (CCU),IndiGo,A320 (VT-IFC),Departed 9:34 AM
9:25 AM,6E801,Raipur (RPR),IndiGo,A21N (VT-IUM),Departed 10:10 AM
9:30 AM,SG5,Dubai (DXB),SpiceJet,B738 (VT-SGJ),Departed 9:59 AM
9:30 AM,6E6126,Delhi (DEL),IndiGo,A20N (VT-IVY),Departed 9:49 AM
9:35 AM,AI645,Jodhpur (JDH),Air India,A20N (VT-EXF),Departed 10:21 AM
9:35 AM,6.00E+236,Bengaluru (BLR),IndiGo,A20N (VT-IVU),Departed 10:01 AM
9:40 AM,6E6834,Chennai (MAA),IndiGo,A320 (VT-IHA),Departed 10:30 AM
9:45 AM,UK825,Chennai (MAA),Vistara,B738 (VT-TGA),Departed 10:39 AM
9:50 AM,AI671,Chennai (MAA),Air India,A20N (VT-EXJ),Departed 10:41 AM
9:50 AM,G8319,Delhi (DEL),GoAir,A20N (VT-WJE),Departed 10:35 AM
9:55 AM,6E568,Mangalore (IXE),IndiGo,A20N (VT-IVN),Departed 10:27 AM
10:00 AM,AI809,Delhi (DEL),Air India,A20N (VT-CIF),Departed 10:45 AM
10:10 AM,AI570,Chennai (MAA),Air India,A20N (VT-EXS),Departed 11:45 AM
10:10 AM,SG6702,Delhi (DEL),SpiceJet,B738 (VT-SXA),Departed 12:31 PM
10:15 AM,AI651,Raipur (RPR),Air India,A321 (VT-PPT),Departed 11:24 AM
10:20 AM,6E533,Bhubaneswar (BBI),IndiGo,A320 (VT-IGZ),Departed 10:48 AM
10:25 AM,AI679,Mangalore (IXE),Air India,A20N (VT-EXK),Departed 12:10 PM
10:25 AM,AI695,Varanasi (VNS),Air India,A319 (VT-SCL),Departed 11:21 AM
10:25 AM,EK505,Dubai (DXB),Emirates (Expo 2020 - Opportunity Livery),B77W (A6-ENG),Departed 10:51 AM
10:25 AM,SG6258,Patna (PAT),SpiceJet,B738 (VT-SZM),Departed 11:05 AM
10:25 AM,UK994,Delhi (DEL),Vistara,A320 (VT-TTI),Departed 11:02 AM
10:30 AM,AI129,London (LHR),Air India,B788 (VT-ANO),Departed 11:11 AM
10:30 AM,G8287,Jammu (IXJ),GoAir,A20N (VT-WJK),Departed 11:18 AM
10:30 AM,SG6429,Kanpur (KNU),SpiceJet,B738 (VT-SGQ),Departed 11:16 AM
10:30 AM,WY202,Muscat (MCT),Oman Air,B788 (A4O-SA),Departed 10:54 AM
10:30 AM,6E453,Amritsar (ATQ),IndiGo,A320 (VT-IGK),Departed 11:13 AM
10:30 AM,6E496,Indore (IDR),IndiGo,A20N (VT-ITG),Departed 11:08 AM
10:40 AM,6E1783,Male (MLE),IndiGo,A320 (VT-IFD),Departed 11:26 AM
10:45 AM,6E559,Jammu (IXJ),IndiGo,A320 (VT-IHJ),Departed 11:31 AM
10:50 AM,AI125,Frankfurt (FRA),Air India,B788 (VT-ANN),Departed 10:59 AM
10:50 AM,G82502,Ranchi (IXR),GoAir,A20N (VT-WJP),Departed 11:29 AM
10:50 AM,UK621,Varanasi (VNS),Vistara,A320 (VT-TTJ),Departed 11:54 AM
10:55 AM,G8395,Lucknow (LKO),GoAir,A320 (VT-GOM),Departed 11:34 AM
11:00 AM,AI647,Jamnagar (JGA),Air India,A319 (VT-SCR),Departed 12:42 PM
11:00 AM,UK653,Udaipur (UDR),Vistara,A20N (VT-TNE),Departed 11:53 AM
11:00 AM,6E5303,Jodhpur (JDH),IndiGo,A20N (VT-IZC),Departed 11:49 AM
11:05 AM,6.00E+298,Delhi (DEL),IndiGo,A320 (VT-IFO),Departed 11:52 AM
11:10 AM,6E5914,Allahabad (IXD),IndiGo,A320 (VT-IFA),Departed 11:59 AM
11:15 AM,6E1709,Doha (DOH),IndiGo,A21N (VT-IUB),Departed 11:58 AM
11:20 AM,G8585,Patna (PAT),GoAir,A20N (VT-WGS),Departed 12:04 PM
11:20 AM,6.00E+179,Goa (GOI),IndiGo,A320 (VT-IFX),Departed 12:08 PM
11:25 AM,SG6435,Rajkot (RAJ),SpiceJet,B737 (VT-SYO),Departed 12:20 PM
11:25 AM,UK841,Goa (GOI),Vistara,B738 (VT-TGE),Departed 12:25 PM
11:30 AM,G8141,Goa (GOI),GoAir,A20N (VT-WGX),Departed 12:36 PM
11:30 AM,SG488,Goa (GOI),SpiceJet,B738 (VT-SYF),Departed 12:19 PM
11:35 AM,6E5388,Nagpur (NAG),IndiGo,A20N (VT-ITH),Departed 12:48 PM
11:40 AM,ET641,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATY),Departed 12:15 PM
11:40 AM,6E323,Kolkata (CCU),IndiGo,A20N (VT-IJR),Departed 12:34 PM
11:50 AM,SQ421,Singapore (SIN),Singapore Airlines,A359 (9V-SMI),Departed 12:50 PM
11:55 AM,UK960,Delhi (DEL),Vistara,A20N (VT-TNI),Departed 1:38 PM
11:55 AM,6E734,Chandigarh (IXC),IndiGo,A20N (VT-IJK),Departed 1:06 PM
12:00 PM,AI611,Jaipur (JAI),Air India,A321 (VT-PPO),Departed 1:21 PM
12:00 PM,G82504,Ahmedabad (AMD),GoAir,A20N (VT-WJQ),Departed 12:18 PM
12:00 PM,6E375,Coimbatore (CJB),IndiGo,A20N (VT-IJV),Departed 12:28 PM
12:05 PM,SG438,Gorakhpur (GOP),SpiceJet,B738 (VT-SZA),Departed 12:39 PM
12:05 PM,9I623,Diu (DIU),Alliance Air,AT76 (VT-RKL),Departed 1:07 PM
12:10 PM,6E578,Varanasi (VNS),IndiGo,A20N (VT-ITE),Departed 12:45 PM
12:15 PM,G8465,Delhi (DEL),GoAir,A320 (VT-GOP),Departed 12:46 PM
12:15 PM,UK613,Udaipur (UDR),Vistara,B738 (VT-TGH),Departed 1:01 PM
12:15 PM,6E749,Udaipur (UDR),IndiGo,A320 (VT-IHM),Departed 12:47 PM
12:15 PM,6E821,Hyderabad (HYD),IndiGo,A320 (VT-IEV),Departed 12:58 PM
12:25 PM,SG6265,Guwahati (GAU),SpiceJet,B738 (VT-SGG),Departed 1:03 PM
12:25 PM,SG6371,Amritsar (ATQ),SpiceJet,B738 (VT-SLG),Departed 12:55 PM
12:25 PM,6.00E+181,Ahmedabad (AMD),IndiGo,A320 (VT-IKB),Departed 1:14 PM
12:25 PM,6E787,Patna (PAT),IndiGo,A320 (VT-IDL),Departed 1:04 PM
12:30 PM,LY74,Tel Aviv (TLV),El Al Israel Airlines,B789 (4X-EDA),Departed 1:11 PM
12:40 PM,G825,Bangkok (BKK),Go Air,32A,Unknown
12:40 PM,6E5329,Bengaluru (BLR),IndiGo,A20N (VT-IZQ),Departed 1:33 PM
12:45 PM,UK927,Goa (GOI),Vistara,A20N (VT-TNW),Departed 1:16 PM
12:45 PM,2T717,Kolhapur (KLH),Trujet,AT75 (VT-TMK),Departed
12:45 PM,6E1831,Jeddah (JED),IndiGo,A20N (VT-IJH),Departed 1:30 PM
12:45 PM,9I627,Indore (IDR),Alliance Air,ATR,Unknown
12:50 PM,SG246,Varanasi (VNS),SpiceJet,B738 (VT-SXE),Departed 1:59 PM
12:55 PM,AI669,Bhubaneswar (BBI),Air India,A320 (VT-EDC),Departed 1:41 PM
12:55 PM,6.00E+168,Delhi (DEL),IndiGo,A320 (VT-IDP),Departed 1:10 PM
1:00 PM,MH175,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXY),Departed 1:45 PM
1:00 PM,6E6219,Goa (GOI),IndiGo,A20N (VT-IZA),Departed 1:26 PM
1:05 PM,SG2875,Kandla (IXY),SpiceJet,DH8D (VT-SUV),Unknown
1:10 PM,IX247,Dubai (DXB),Air India Express (Nagaland Folk/Manipuri Dance),B738 (VT-AYD),Departed 2:08 PM
1:10 PM,6E5344,Chennai (MAA),IndiGo,A320 (VT-IHS),Departed 1:45 PM
1:15 PM,AI921,Riyadh (RUH),Air India,A20N (VT-EXV),Departed 1:54 PM
1:15 PM,BA198,London (LHR),British Airways,B772 (G-YMMS),Departed 1:51 PM
1:15 PM,6E5317,Lucknow (LKO),IndiGo,A20N (VT-IZE),Departed 2:01 PM
1:20 PM,I5312,Chennai (MAA),AirAsia,A320 (VT-IXR),Departed 1:43 PM
1:20 PM,2T518,Nanded (NDC),Trujet,AT75 (VT-TMK),Departed 5:25 PM
1:20 PM,6E6223,Dehradun (DED),IndiGo,A320 (VT-IGJ),Departed 1:36 PM
1:25 PM,SG6378,Madurai (IXM),SpiceJet,B737 (VT-SYU),Departed 1:58 PM
1:30 PM,EK9889,Dubai (DWC),Emirates,77X,Unknown
1:30 PM,SG6477,Delhi (DEL),Corendon Airlines,B738 (TC-COR),Departed 2:21 PM
1:35 PM,OG112,Belgaum (IXG),Star Air,E145 (VT-GSC),Departed 1:48 PM
1:40 PM,6.00E+176,Delhi (DEL),IndiGo,A320 (VT-IGW),Departed 2:34 PM
1:50 PM,AI677,Delhi (DEL),Air india (Star Alliance Livery),A20N (VT-EXO),Departed 3:13 PM
1:50 PM,SG467,Hyderabad (HYD),SpiceJet,B738 (VT-SYR),Departed 2:31 PM
1:50 PM,6E711,Goa (GOI),IndiGo,A20N (VT-IVA),Departed 4:17 PM
2:05 PM,UK775,Kolkata (CCU),Vistara,B738 (VT-TGI),Departed 2:55 PM
2:10 PM,AI617,Hyderabad (HYD),Air India,A319 (VT-SCS),Departed 3:10 PM
2:10 PM,SG2548,Jabalpur (JLR),SpiceJet,DH8D (VT-SQC),Departed 3:18 PM
2:20 PM,AI643,Udaipur (UDR),Air India,A319 (VT-SCM),Departed 2:50 PM
2:20 PM,6E957,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IFT),Departed 3:00 PM
2:25 PM,6E324,Raipur (RPR),IndiGo,A21N (VT-IUM),Departed 3:08 PM
2:25 PM,6E342,Lucknow (LKO),IndiGo,A20N (VT-ITW),Departed 2:57 PM
2:30 PM,AI340,Bangkok (BKK),Air India,A20N (VT-EXF),Departed 3:31 PM
2:30 PM,UK655,Jodhpur (JDH),Vistara,B738 (VT-TGB),Departed 3:34 PM
2:35 PM,G8382,Bengaluru (BLR),GoAir,A320 (VT-GOS),Departed 4:03 PM
2:40 PM,G85,Abu Dhabi (AUH),GoAir,A20N (VT-WJC),Departed 3:05 PM
2:40 PM,UK944,Delhi (DEL),Vistara,A20N (VT-TNC),Departed 4:39 PM
2:40 PM,6E933,Delhi (DEL),IndiGo,A320 (VT-IEN),Departed 3:03 PM
2:45 PM,SG6354,Andal (RDP),SpiceJet,B737 (VT-SLP),Departed 3:15 PM
2:45 PM,SG6365,Kolkata (CCU),SpiceJet,B738 (VT-SXC),Departed 3:53 PM
2:45 PM,6E768,Chennai (MAA),IndiGo,A320 (VT-IHT),Departed 3:42 PM
2:50 PM,SG2872,Belgaum (IXG),SpiceJet,DH8D (VT-SQB),Departed 3:34 PM
2:50 PM,6.00E+83,Dubai (DXB),IndiGo,A320 (VT-IEC),Departed 5:31 PM
3:00 PM,I5481,Delhi (DEL),AirAsia,A320 (VT-ATB),Departed 4:43 PM
3:05 PM,AI508,Hubli (HBX),Air India,A319 (VT-SCV),Departed 3:59 PM
3:10 PM,G82605,Goa (GOI),GoAir,A20N (VT-WGU),Departed 3:57 PM
3:10 PM,SG6437,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SLN),Departed 3:44 PM
3:15 PM,G8397,Lucknow (LKO),GoAir,A20N (VT-WGR),Departed 4:37 PM
3:15 PM,6E419,Goa (GOI),IndiGo,A20N (VT-IJA),Departed 4:20 PM
3:20 PM,9I653,Shirdi (SAG),Alliance Air,AT76 (VT-RKL),Departed 4:34 PM
3:25 PM,6.00E+264,Bhopal (BHO),IndiGo,A20N (VT-IJP),Departed 4:46 PM
3:30 PM,EK507,Dubai (DXB),Emirates,B77W (A6-ECS),Departed 4:31 PM
3:30 PM,6E917,Vadodara (BDQ),IndiGo,A320 (VT-IHA),Departed 4:30 PM
3:35 PM,SG455,Goa (GOI),SpiceJet,B738 (VT-SYD),Departed 4:12 PM
3:35 PM,SG8163,Jaipur (JAI),SpiceJet,B738 (VT-SYS),Departed 4:08 PM
3:35 PM,6E6097,Delhi (DEL),IndiGo,A320 (VT-IFX),Departed 4:01 PM
3:45 PM,UK902,Delhi (DEL),Vistara,A320 (VT-TTH),Departed 4:34 PM
