Time,Flight Number,Source,Flight Name,Aircraft,Status
6:40 AM,WY201,Muscat (MCT),Oman Air,B788 (A4O-SB),Landed 6:04 AM
6:40 AM,6E456,Bengaluru (BLR),IndiGo,A20N (VT-IJI),Landed 6:36 AM
6:45 AM,6E5385,Nagpur (NAG),IndiGo,A320 (VT-IDM),Landed 6:25 AM
6:50 AM,G8302,Chennai (MAA),GoAir,A20N (VT-WGD),Landed 6:46 AM
6:55 AM,SG69,Jeddah (JED),SpiceJet,B738 (VT-SGJ),Landed 7:15 AM
6:55 AM,IX252,Sharjah (SHJ),Air India Express (Sitar/Tabla Livery),B738 (VT-GHC),Landed 6:28 AM
7:00 AM,SG20,Riyadh (RUH),SpiceJet,B738 (VT-SGY),Landed 6:35 AM
7:05 AM,SG704,Hyderabad (HYD),Corendon Airlines,B738 (TC-TJU),Landed 6:47 AM
7:05 AM,6.00E+171,Delhi (DEL),IndiGo,A20N (VT-IZM),Landed 6:41 AM
7:05 AM,6.00E+218,Jaipur (JAI),IndiGo,A320 (VT-IAX),Landed 6:14 AM
7:10 AM,I5303,Bengaluru (BLR),AirAsia,A320 (VT-CCU),Landed 7:10 AM
7:10 AM,SG6351,Bengaluru (BLR),SpiceJet,B738 (VT-SGQ),Landed 6:58 AM
7:15 AM,ET610,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-AUA),Landed 6:58 AM
7:15 AM,AI620,Hyderabad (HYD),Air India,A319 (VT-SCV),Unknown
7:15 AM,6E654,Chennai (MAA),IndiGo,A20N (VT-IZZ),Landed 7:08 AM
7:20 AM,G8418,Bengaluru (BLR),GoAir,A20N (VT-WJH),Landed 7:29 AM
7:20 AM,6E5322,Bengaluru (BLR),IndiGo,A20N (VT-IJV),Landed 7:05 AM
7:25 AM,EY212,Abu Dhabi (AUH),Etihad,A320 (A6-EIS),Landed 7:19 AM
7:40 AM,SG678,Chennai (MAA),SpiceJet,B738 (VT-SGZ),Landed 7:42 AM
7:40 AM,SG6475,Cochin (COK),SpiceJet,B738 (VT-SYI),Landed 7:39 AM
7:45 AM,6E5335,Delhi (DEL),IndiGo,A20N (VT-IZJ),Landed 7:26 AM
7:50 AM,6E5324,Bengaluru (BLR),IndiGo,A20N (VT-IZP),Landed 7:48 AM
7:55 AM,G8381,Goa (GOI),GoAir,A320 (VT-GOS),Landed 7:50 AM
7:55 AM,I5314,Delhi (DEL),AirAsia,A320 (VT-ATF),Landed 7:31 AM
7:55 AM,6E5372,Vadodara (BDQ),IndiGo,A20N (VT-IZC),Landed 7:52 AM
7:55 AM,9I650,Surat (STV),Alliance Air,ATR,Unknown
8:15 AM,AI990,Kuwait City (KWI),Air India,A20N (VT-EXF),Landed 8:17 AM
8:15 AM,UK858,Bengaluru (BLR),Vistara,B738 (VT-TGI),Landed 8:13 AM
8:15 AM,6.00E+247,Hyderabad (HYD),IndiGo,A320 (VT-IFT),Landed 8:22 AM
8:20 AM,SV740,Riyadh (RUH),Saudia,A333 (HZ-AQ18),Landed 8:07 AM
8:25 AM,EK504,Dubai (DXB),Emirates,B77W (A6-EGF),Landed 7:56 AM
8:25 AM,AI341,Bangkok (BKK),Air India,A20N (VT-EXP),Landed 8:47 AM
8:30 AM,6E318,Kolkata (CCU),IndiGo,A20N (VT-IVE),Landed 8:07 AM
8:35 AM,AI640,Bengaluru (BLR),Air India,A20N (VT-CID),Landed 8:18 AM
8:35 AM,SG6289,Chennai (MAA),SpiceJet,B738 (VT-SLM),Landed 8:10 AM
8:35 AM,SG8153,Delhi (DEL),SpiceJet,B737 (VT-SYO),Landed 8:01 AM
8:40 AM,6E495,Chennai (MAA),IndiGo,A20N (VT-IZK),Landed 8:41 AM
8:40 AM,SG6363,Hyderabad (HYD),SpiceJet,B738 (VT-SYJ),Landed 8:44 AM
8:40 AM,6E655,Indore (IDR),IndiGo,A21N (VT-IUJ),Landed 8:33 AM
8:40 AM,6E993,Delhi (DEL),IndiGo,A20N (VT-IVY),Landed 8:02 AM
8:45 AM,AI912,Dubai (DXB),Air India,B788 (VT-ANZ),Landed 8:00 AM
8:45 AM,UK923,Delhi (DEL),Vistara,A320 (VT-TTE),Landed 8:24 AM
8:50 AM,SG2763,Surat (STV),SpiceJet,DH8D (VT-SUD),Unknown
8:50 AM,SG6425,Kolkata (CCU),SpiceJet,B738 (VT-SYA),Landed 8:28 AM
8:50 AM,6E424,Bengaluru (BLR),IndiGo,A20N (VT-IVD),Landed 8:51 AM
8:50 AM,6E1769,Dubai (DXB),IndiGo,A320 (VT-IFQ),Landed 8:35 AM
8:55 AM,6E6834,Ahmedabad (AMD),IndiGo,A320 (VT-IEF),Landed 8:33 AM
9:00 AM,UK828,Chennai (MAA),Vistara,B738 (VT-TGE),Landed 9:05 AM
9:05 AM,AI582,Kozhikode (CCJ),Air India,A321 (VT-PPD),Landed 9:03 AM
9:05 AM,AI887,Delhi (DEL),Air India,A20N (VT-EXJ),Landed 8:55 AM
9:10 AM,G8530,Delhi (DEL),GoAir,A20N (VT-WGI),Landed 8:54 AM
9:10 AM,G82609,Lucknow (LKO),GoAir,A20N (VT-WGR),Landed 9:07 AM
9:15 AM,6E568,Aurangabad (IXU),IndiGo,A20N (VT-ITT),Landed 8:58 AM
9:15 AM,6E5309,Chennai (MAA),IndiGo,A320 (VT-IHM),Landed 9:01 AM
9:20 AM,SG8701,Delhi (DEL),SpiceJet,B738 (VT-SYB),Landed 9:13 AM
9:25 AM,AI569,Chennai (MAA),Air India,A20N (VT-CIQ),Landed 9:28 AM
9:35 AM,SG438,Bengaluru (BLR),SpiceJet,B738 (VT-SLN),Landed 9:28 AM
9:40 AM,AI616,Hyderabad (HYD),Air India,A319 (VT-SCV),Landed 9:39 AM
9:40 AM,AI628,Nagpur (NAG),Air India,A321 (VT-PPV),Landed 10:04 AM
9:40 AM,6.00E+167,Delhi (DEL),IndiGo,A20N (VT-IVL),Landed 9:18 AM
9:45 AM,G8348,Cochin (COK),GoAir,A20N (VT-WGU),Landed 10:48 AM
9:45 AM,SG6279,Jaipur (JAI),SpiceJet,B738 (VT-SLL),Landed 9:21 AM
9:50 AM,6E496,Kolkata (CCU),IndiGo,A320 (VT-IKA),Landed 9:34 AM
9:50 AM,6E453,Coimbatore (CJB),IndiGo,A20N (VT-IZH),Landed 9:44 AM
9:55 AM,6.00E+196,Bengaluru (BLR),IndiGo,A320 (VT-IEI),Landed 9:40 AM
9:55 AM,G8395,Bengaluru (BLR),GoAir,A20N (VT-WJQ),Landed 9:50 AM
9:55 AM,UK862,Goa (GOI),Vistara,B738 (VT-TGB),Landed 9:35 AM
9:55 AM,UK874,Hyderabad (HYD),Vistara,A20N (VT-TNR),Landed 10:05 AM
10:05 AM,6.00E+298,Cochin (COK),IndiGo,A320 (VT-IFP),Landed 9:49 AM
10:05 AM,6E685,Lucknow (LKO),IndiGo,A20N (VT-IZS),Landed 9:31 AM
10:10 AM,G8334,Delhi (DEL),GoAir,A20N (VT-WJR),Landed 10:00 AM
10:15 AM,AI665,Delhi (DEL),Air India,A321 (VT-PPU),Canceled
10:15 AM,6E1708,Doha (DOH),IndiGo,A21N (VT-IUF),Landed 10:15 AM
10:20 AM,EY932,Shanghai (PVG),Etihad Airways,77X,Unknown
10:20 AM,6E5387,Indore (IDR),IndiGo,A320 (VT-IHJ),Landed 10:09 AM
10:30 AM,6.00E+214,Ahmedabad (AMD),IndiGo,A320 (VT-IDZ),Landed 10:30 AM
10:35 AM,AI604,Bengaluru (BLR),Air India,A20N (VT-EXL),Landed 10:23 AM
10:35 AM,SG8723,Delhi (DEL),SpiceJet,B738 (VT-SGG),Landed 10:30 AM
10:35 AM,SQ422,Singapore (SIN),Singapore Airlines,A359 (9V-SMR),Landed 10:49 AM
10:40 AM,AI614,Ahmedabad (AMD),Air India,A20N (VT-EXG),Landed 10:44 AM
10:40 AM,G8389,Jaipur (JAI),GoAir,A320 (VT-GOL),Landed 10:22 AM
10:40 AM,6.00E+179,Delhi (DEL),IndiGo,A20N (VT-IZV),Landed 10:18 AM
10:45 AM,G8459,Ahmedabad (AMD),GoAir,A20N (VT-WGD),Landed 10:33 AM
10:45 AM,SG6432,Hyderabad (HYD),SpiceJet,B737 (VT-SLP),Landed 10:15 AM
10:50 AM,AI682,Cochin (COK),Air India,A319 (VT-SCO),Landed 11:24 AM
10:50 AM,G8141,Nagpur (NAG),GoAir,A20N (VT-WGJ),Landed 10:54 AM
10:50 AM,SG488,Kolkata (CCU),SpiceJet,B738 (VT-SYF),Landed 10:41 AM
10:55 AM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKG),Landed 11:00 AM
11:00 AM,MH6244,Delhi (DEL),Malaysia Airlines,33X,Unknown
11:00 AM,AI684,Goa (GOI),Air India,A321 (VT-PPU),Landed 10:50 AM
11:00 AM,6E782,Chennai (MAA),IndiGo,A320 (VT-INU),Landed 11:02 AM
11:00 AM,6E5302,Bhopal (BHO),IndiGo,A320 (VT-IDM),Landed 11:07 AM
11:05 AM,6E984,Ahmedabad (AMD),IndiGo,A320 (VT-INX),Landed 10:41 AM
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A320 (VT-IFO),Landed 11:47 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A20N (VT-TNU),Landed 11:09 AM
11:15 AM,BA199,London (LHR),British Airways,B77W (G-STBJ),Landed 11:26 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A20N (VT-IZT),Landed 11:15 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IJK),Landed 11:17 AM
11:20 AM,AI966,Hyderabad (HYD),Air India,B744 (VT-EVA),Landed 10:39 AM
11:20 AM,TK6564,Istanbul (IST),AirACT,B744 (TC-ACR),Diverted to RUH
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGD),Landed 11:39 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A20N (VT-IJJ),Landed 11:33 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A20N (VT-IVF),Landed 10:59 AM
11:30 AM,AI678,Delhi (DEL),Air India,A320 (VT-EDF),Landed 11:47 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A20N (VT-ITO),Landed 11:26 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GOP),Landed 11:29 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A320 (VT-IHY),Landed 11:51 AM
11:40 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-IHS),Landed 11:32 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WGG),Landed 11:40 AM
11:40 AM,UK927,Delhi (DEL),Vistara,A20N (VT-TNV),Landed 11:41 AM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SXC),Landed 11:56 AM
12:05 PM,6E334,Hyderabad (HYD),IndiGo,A320 (VT-IHC),Landed 12:19 PM
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A20N (VT-IZP),Landed 12:05 PM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A320 (VT-IFF),Landed 11:55 AM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SLF),Landed 12:28 PM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A320 (VT-IDO),Landed 12:10 PM
12:15 PM,AI865,Delhi (DEL),Air India,A321 (VT-PPH),Landed 12:15 PM
12:20 PM,AI676,Kolkata (CCU),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 1:14 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A320 (VT-INZ),Landed 12:23 PM
12:30 PM,SG2874,Porbandar (PBD),SpiceJet,DH8D (VT-SUD),Unknown
12:30 PM,6E711,Varanasi (VNS),IndiGo,A20N (VT-IVA),Landed 12:34 PM
12:35 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-CCU),Landed 12:36 PM
12:35 PM,UK995,Delhi (DEL),Vistara (Retro Livery),A20N (VT-ATV),Landed 12:42 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-IVX),Landed 12:26 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SYP),Landed 2:11 PM
12:40 PM,2T517,Nanded (NDC),Trujet,AT75 (VT-TMN),Landed 12:09 PM
12:45 PM,SG8911,Delhi (DEL),SpiceJet,B738 (VT-SYR),Landed 12:49 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A20N (VT-WJB),Landed 12:34 PM
12:55 PM,G8311,Goa (GOI),GoAir,A320 (VT-GOS),Landed 12:44 PM
12:55 PM,SG6353,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SGY),Landed 1:10 PM
1:00 PM,AI144,New York (EWR),Air India,B77W (VT-ALR),Landed 11:57 AM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IED),Landed 12:55 PM
1:05 PM,AI626,Lucknow (LKO),Air India,A20N (VT-EXV),Landed 1:26 PM
1:05 PM,OG111,Belgaum (IXG),Star Air,E145 (VT-GSE),Landed 1:08 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGH),Landed 1:17 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B788 (A4O-SA),Landed 1:02 PM
1:20 PM,6E5346,Goa (GOI),IndiGo,A320 (VT-IHM),Landed 1:05 PM
1:20 PM,AI922,Riyadh (RUH),Air India,A20N (VT-CIG),Landed 1:34 PM
1:20 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SLM),Landed 12:57 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGI),Landed 1:22 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYO),Landed 1:34 PM
1:35 PM,AI606,Aurangabad (IXU),Air India,A319 (VT-SCS),Landed 12:48 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQI),Landed 1:50 PM
1:35 PM,TK6564T,Istanbul (IST),AirACT,B744 (TC-ACR),Unknown
1:40 PM,6E823,Bengaluru (BLR),IndiGo,A20N (VT-ITM),Landed 2:04 PM
1:40 PM,6E5394,Nagpur (NAG),IndiGo,320,Canceled
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IEN),Landed 1:56 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A320 (VT-IEZ),Landed 1:21 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A20N (VT-ITT),Landed 1:37 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A320 (VT-IDY),Landed 1:54 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUJ),Landed 2:09 PM
1:55 PM,G8706,Ranchi (IXR),GoAir,A20N (VT-WJK),Landed 1:49 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A320 (VT-IAX),Landed 2:12 PM
2:00 PM,EK506,Dubai (DXB),Emirates,B77W (A6-ECI),Landed 2:04 PM
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SYJ),Landed 2:02 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SGQ),Landed 2:21 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A20N (VT-TNE),Landed 1:58 PM
2:10 PM,AI694,Hubli (HBX),Air India,A20N (VT-EXP),Landed 2:53 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-BKK),Landed 2:27 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SLP),Landed 2:15 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGE),Landed 2:39 PM
2:20 PM,QR8602,Doha (DOH),Qatar Cargo,A332 (A7-AFJ),Landed 2:16 PM
2:20 PM,AI648,Jamnagar (JGA),Air India,A20N (VT-EXL),Landed 3:04 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQG),Landed 2:24 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IFZ),Landed 2:58 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A20N (VT-IZV),Landed 2:35 PM
2:30 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKG),Landed 2:55 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A320 (VT-IEF),Landed 2:31 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IAS),Landed 2:22 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-IZC),Landed 2:42 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WGD),Landed 2:43 PM
2:35 PM,6E414,Bengaluru (BLR),IndiGo,A320 (VT-IFJ),Landed 2:51 PM
2:40 PM,6.00E+264,Varanasi (VNS),IndiGo,A20N (VT-IZK),Landed 2:40 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGB),Landed 3:00 PM
2:50 PM,SG7063,Delhi (DEL),SpiceXpress,B737 (VT-SFD),Landed 3:06 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SGY),Landed 8:47 PM
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTI),Landed 2:53 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A320 (VT-IHJ),Landed 3:11 PM
3:05 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNQ),Landed 3:11 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A321 (A6-AEJ),Landed 2:33 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A20N (VT-IZZ),Landed 2:47 PM
3:10 PM,AI317,Delhi (DEL),Air India,A20N (VT-EXJ),Landed 3:30 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-IFI),Landed 3:14 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A320 (VT-IDM),Landed 3:22 PM
3:20 PM,6E486,Vadodara (BDQ),IndiGo,A320 (VT-IHS),Landed 3:28 PM
3:20 PM,2T718,Kolhapur (KLH),Trujet,AT75 (VT-TMN),Landed 3:38 PM
3:30 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SYW),Landed 3:25 PM
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A20N (VT-IVL),Landed 3:36 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-GOM),Landed 4:00 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways (SkyTeam Livery),B738 (5Y-CYE),Landed 3:39 PM
3:45 PM,6E712,Goa (GOI),IndiGo,A320 (VT-IGL),Landed 3:46 PM
3:50 PM,AI646,Jodhpur (JDH),Air India,A20N (VT-EXG),Landed 4:45 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A320 (VT-IDZ),Landed 3:57 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WJQ),Landed 4:41 PM
3:55 PM,RA201,Kathmandu (KTM),Nepal Airlines,A320 (9N-AKW),Landed 4:07 PM
4:00 PM,UK614,Udaipur (UDR),Vistara,B738 (VT-TGD),Landed 4:13 PM
4:00 PM,UK910,Goa (GOI),Vistara,A20N (VT-TNV),Landed 3:51 PM
4:05 PM,AI612,Jaipur (JAI),Air India,A321 (VT-PPU),Landed 4:31 PM
