Time,Flight Number,Source,Flight Name,Aircraft,Status
11:05 AM,6E984,Ahmedabad (AMD),IndiGo,A320 (VT-IFO),Landed 10:29 AM
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A320 (VT-IHP),Landed 10:37 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A320 (VT-TTJ),Landed 10:59 AM
11:10 AM,AI678,Delhi (DEL),Air India,A20N (VT-CIE),Landed 11:36 AM
11:15 AM,BA199,London (LHR),British Airways,B77W (G-STBG),Landed 11:14 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A20N (VT-IVE),Landed 10:51 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IJA),Landed 10:47 AM
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGG),Landed 11:09 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A20N (VT-IVL),Landed 11:04 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A20N (VT-ITV),Landed 10:46 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A20N (VT-IZN),Landed 11:09 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GOS),Landed 11:30 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A320 (VT-IKA),Landed 2:28 PM
11:40 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-IFF),Landed 11:21 AM
11:40 AM,UK927,Delhi (DEL),Vistara,A20N (VT-TNJ),Landed 11:29 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WGA),Landed 11:22 AM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SGQ),Landed 12:53 PM
11:50 AM,AI604,Bengaluru (BLR),Air India,A321 (VT-PPA),Landed 11:44 AM
12:05 PM,6E334,Hyderabad (HYD),IndiGo,A320 (VT-IET),Landed 11:50 AM
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A320 (VT-IFT),Landed 11:32 AM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A20N (VT-IVZ),Landed 11:47 AM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SYJ),Landed 11:59 AM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A320 (VT-IKD),Landed 12:03 PM
12:10 PM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Landed 12:04 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A320 (VT-IHJ),Landed 11:54 AM
12:25 PM,AI694,Hubli (HBX),Air India,A20N (VT-EXI),Landed 1:42 PM
12:30 PM,6E711,Varanasi (VNS),IndiGo,A20N (VT-ITA),Landed 12:17 PM
12:35 PM,UK995,Delhi (DEL),Vistara,A20N (VT-TNK),Landed 12:25 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-IJR),Landed 12:13 PM
12:40 PM,SG6353,Mangalore (IXE),SpiceJet,B738 (VT-SGJ),Landed 12:24 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SLP),Landed 12:32 PM
12:40 PM,2T517,Nanded (NDC),Trujet,ATR,Unknown
12:45 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-MOD),Landed 12:28 PM
12:45 PM,SG8911,Delhi (DEL),BH Air,A320 (LZ-BHM),Landed 12:46 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A320 (VT-GOO),Landed 12:39 PM
12:55 PM,G8311,Goa (GOI),GoAir,A20N (VT-WJE),Landed 12:52 PM
1:00 PM,AI144,New York (EWR),Air India,B77W (VT-ALL),Landed 1:11 PM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IHR),Landed 12:56 PM
1:05 PM,OG111,Belgaum (IXG),Star Air,E145 (VT-GSE),Landed 12:37 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGB),Landed 1:09 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B788 (A4O-SB),Landed 12:58 PM
1:10 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SXC),Landed 1:04 PM
1:20 PM,6E5346,Goa (GOI),IndiGo,A320 (VT-IFC),Landed 1:06 PM
1:20 PM,AI922,Riyadh (RUH),Air India,A20N (VT-CIO),Landed 1:26 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGI),Landed 1:01 PM
1:25 PM,AI626,Lucknow (LKO),Air India,A319 (VT-SCV),Landed 12:33 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYO),Landed 1:29 PM
1:35 PM,AI865,Delhi (DEL),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 1:55 PM
1:35 PM,AI606,Aurangabad (IXU),Air India,A20N (VT-CIH),Landed 12:42 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQD),Landed 2:16 PM
1:35 PM,TK6564,Istanbul (IST),Turkish Airlines,33F,Unknown
1:40 PM,6E823,Bengaluru (BLR),IndiGo,A320 (VT-IEP),Landed 1:53 PM
1:40 PM,6E5394,Nagpur (NAG),IndiGo,A20N (VT-ITW),Landed 1:23 PM
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IAR),Landed 1:58 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A20N (VT-ITH),Landed 1:34 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A20N (VT-IJC),Landed 1:47 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A320 (VT-IKI),Landed 1:44 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUD),Landed 2:05 PM
1:50 PM,AI966,Hyderabad (HYD),Air India,B744 (VT-EVA),Landed 1:39 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A20N (VT-IZD),Landed 2:10 PM
1:55 PM,G8706,Ranchi (IXR),GoAir,A20N (VT-WGJ),Landed 1:50 PM
2:00 PM,EK506,Dubai (DXB),Emirates,B77W (A6-ECI),Landed 2:00 PM
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SLF),Landed 2:04 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SXA),Landed 2:14 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A20N (VT-TNE),Landed 2:07 PM
2:10 PM,AI646,Jodhpur (JDH),Air India,A20N (VT-EXJ),Landed 2:43 PM
2:15 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNQ),Landed 1:51 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-VTZ),Landed 4:55 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SYU),Landed 2:18 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGE),Landed 2:32 PM
2:20 PM,QR8602,Doha (DOH),Qatar Cargo,A332 (A7-AFF),Landed 5:18 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQA),Landed 2:26 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IEU),Landed 1:29 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A20N (VT-ITX),Landed 2:25 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A20N (VT-ITI),Landed 2:37 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IER),Landed 2:24 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-IVA),Landed 2:40 PM
2:35 PM,AI648,Jamnagar (JGA),Air India,A319 (VT-SCL),Landed 3:01 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WGY),Landed 2:48 PM
2:35 PM,6E414,Bengaluru (BLR),IndiGo,A320 (VT-IHV),Landed 2:47 PM
2:40 PM,6.00E+264,Varanasi (VNS),IndiGo,A320 (VT-IGS),Landed 2:41 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGA),Landed 2:35 PM
2:50 PM,SG7063,Delhi (DEL),SpiceXpress,B737 (VT-SFB),Landed 2:50 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SYG),Landed 2:53 PM
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTF),Landed 3:11 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A320 (VT-IHN),Landed 3:14 PM
3:00 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKL),Landed 3:19 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A320 (VT-IHZ),Landed 2:58 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A320 (A6-EIP),Landed 2:36 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-IFD),Landed 3:17 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A20N (VT-IZI),Landed 3:09 PM
3:20 PM,6E486,Vadodara (BDQ),IndiGo,A320 (VT-IFF),Landed 3:05 PM
3:20 PM,AI676,Kolkata (CCU),Air India,A20N (VT-EXL),Landed 3:40 PM
3:20 PM,2T718,Kolhapur (KLH),Trujet,ATR,Unknown
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A20N (VT-IVV),Landed 3:30 PM
3:40 PM,AI317,Delhi (DEL),Air India,A20N (VT-CIQ),Landed 4:21 PM
3:40 PM,AI696,Varanasi (VNS),Air India,A319 (VT-SCN),Landed 4:01 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-GOP),Landed 4:18 PM
3:45 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SGH),Landed 3:32 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways,B738 (5Y-CYB),Landed 3:42 PM
3:45 PM,6E712,Goa (GOI),IndiGo,A320 (VT-IHX),Landed 3:35 PM
3:50 PM,AI612,Jaipur (JAI),Air India,A321 (VT-PPM),Landed 3:46 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A20N (VT-IVX),Landed 4:13 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WJP),Landed 4:11 PM
3:55 PM,RA201,Kathmandu (KTM),Nepal Airlines,A320 (9N-AKX),Landed 4:38 PM
4:00 PM,UK910,Goa (GOI),Vistara,A20N (VT-TNJ),Landed 4:10 PM
4:00 PM,UK614,Udaipur (UDR),Vistara,B738 (VT-TGG),Landed 3:29 PM
4:05 PM,SG6284,Patna (PAT),SpiceJet,B738 (VT-SYF),Landed 3:59 PM
4:05 PM,6.00E+64,Dubai (DXB),IndiGo,A20N (VT-IVF),Landed 3:45 PM
4:05 PM,6E813,Goa (GOI),IndiGo,A20N (VT-IVZ),Landed 4:06 PM
4:15 PM,SG64,Dhaka (DAC),SpiceJet,B738 (VT-SLI),Landed 4:03 PM
4:15 PM,6E448,Amritsar (ATQ),IndiGo,A320 (VT-IFU),Landed 4:33 PM
4:20 PM,SG6430,Kanpur (KNU),SpiceJet,B738 (VT-SZA),Landed 3:38 PM
4:20 PM,6E389,Hyderabad (HYD),IndiGo,A320 (VT-IDY),Landed 4:25 PM
4:20 PM,6E598,Coimbatore (CJB),IndiGo,A20N (VT-IVE),Landed 4:16 PM
4:30 PM,G82503,Ranchi (IXR),GoAir,A20N (VT-WGG),Landed 4:43 PM
4:30 PM,6E6128,Bengaluru (BLR),IndiGo,A320 (VT-IFT),Landed 4:33 PM
4:35 PM,AI651,Visakhapatnam (VTZ),Air India,A321 (VT-PPW),Landed 4:48 PM
4:40 PM,G8336,Delhi (DEL),GoAir,A20N (VT-WGB),Landed 4:52 PM
4:40 PM,UK822,Chennai (MAA),Vistara,B738 (VT-TGD),Landed 4:45 PM
4:40 PM,6E753,Udaipur (UDR),IndiGo,A320 (VT-IGZ),Landed 4:28 PM
4:45 PM,AI679,Coimbatore (CJB),Air India,A321 (VT-PPJ),Landed 5:05 PM
4:50 PM,G8287,Srinagar (SXR),GoAir,A20N (VT-WJB),Landed 4:23 PM
4:50 PM,9I628,Indore (IDR),Alliance Air,ATR,Unknown
5:00 PM,G8586,Patna (PAT),GoAir,A20N (VT-WJO),Landed 5:12 PM
5:00 PM,UK132,Colombo (CMB),Vistara,A20N (VT-TNV),Landed 5:08 PM
5:05 PM,SG6,Dubai (DXB),SpiceJet,B738 (VT-SGY),Landed 4:57 PM
5:05 PM,AI670,Bhubaneswar (BBI),Air India,A20N (VT-CIE),Landed 6:20 PM
5:05 PM,6.00E+189,Delhi (DEL),IndiGo,A320 (VT-IEC),Landed 5:01 PM
5:10 PM,6E6559,Srinagar (SXR),IndiGo,A320 (VT-IHK),Landed 5:11 PM
5:10 PM,6E579,Varanasi (VNS),IndiGo,A20N (VT-IZN),Landed 5:05 PM
5:20 PM,6E361,Bengaluru (BLR),IndiGo,A20N (VT-ITS),Landed 5:25 PM
5:20 PM,6E463,Chandigarh (IXC),IndiGo,A20N (VT-IVL),Landed 5:17 PM
5:25 PM,9I654,Shirdi (SAG),Alliance Air,AT76 (VT-RKL),Landed 6:24 PM
5:40 PM,SG415,Gorakhpur (GOP),SpiceJet,B738 (VT-SGZ),Landed 5:28 PM
5:40 PM,UK933,Delhi (DEL),Vistara,A320 (VT-TTJ),Landed 5:38 PM
5:40 PM,6E5341,Chennai (MAA),IndiGo,A320 (VT-IHJ),Landed 5:30 PM
5:45 PM,AI672,Chennai (MAA),Air India,A20N (VT-EXK),Landed 5:40 PM
5:45 PM,EK502,Dubai (DXB),Emirates,B77W (A6-EPM),Landed 5:26 PM
5:45 PM,SG247,Varanasi (VNS),SpiceJet,B738 (VT-SYJ),Landed 5:58 PM
5:45 PM,6E5353,Kolkata (CCU),IndiGo,A20N (VT-IZY),Landed 5:36 PM
5:50 PM,I5559,Delhi (DEL),AirAsia,A320 (VT-SIN),Landed 6:48 PM
5:50 PM,AI644,Udaipur (UDR),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 6:01 PM
5:50 PM,I5313,Chennai (MAA),AirAsia,A320 (VT-MOD),Landed 6:08 PM
5:50 PM,6E1784,Male (MLE),IndiGo,A320 (VT-IFV),Landed 6:14 PM
6:05 PM,SG8161,Delhi (DEL),SpiceJet,B738 (VT-SGG),Landed 5:48 PM
6:05 PM,SG6372,Amritsar (ATQ),SpiceJet,B738 (VT-SGV),Landed 5:45 PM
6:05 PM,6E5318,Lucknow (LKO),IndiGo,A320 (VT-IHP),Landed 6:06 PM
6:10 PM,SG6379,Madurai (IXM),SpiceJet,B737 (VT-SLP),Landed 6:31 PM
6:10 PM,6E981,Dehradun (DED),IndiGo,A20N (VT-IJR),Landed 6:29 PM
6:15 PM,AI636,Indore (IDR),Air India,A319 (VT-SCG),Landed 6:26 PM
6:15 PM,G8320,Bengaluru (BLR),GoAir,A320 (VT-GOR),Landed 5:59 PM
6:15 PM,UK656,Jodhpur (JDH),Vistara,B738 (VT-TGB),Landed 6:21 PM
6:15 PM,6E755,Delhi (DEL),IndiGo,A320 (VT-IHQ),Landed 5:56 PM
6:20 PM,G82606,Goa (GOI),GoAir,A320 (VT-GOO),Landed 6:03 PM
6:25 PM,NH829,Tokyo (NRT),All Nippon Airways (Star Wars R2-D2 Livery),B789 (JA873A),Landed 6:11 PM
6:25 PM,6E628,Vadodara (BDQ),IndiGo,A20N (VT-ITI),Landed 6:17 PM
6:30 PM,UK622,Varanasi (VNS),Vistara,A20N (VT-TNF),Landed 5:52 PM
6:35 PM,6E418,Goa (GOI),IndiGo,A320 (VT-IHV),Landed 6:37 PM
6:40 PM,AI618,Hyderabad (HYD),Air India,A319 (VT-SCV),Landed 6:35 PM
6:40 PM,G82602,Nagpur (NAG),GoAir,A20N (VT-WJD),Landed 6:33 PM
6:45 PM,6E804,Raipur (RPR),IndiGo,A21N (VT-IUD),Landed 7:00 PM
6:50 PM,SG487,Goa (GOI),SpiceJet,B738 (VT-SXA),Landed 6:42 PM
6:50 PM,6E983,Bhopal (BHO),IndiGo,A320 (VT-IGS),Landed 6:56 PM
6:50 PM,6E1793,Bangkok (BKK),IndiGo,A320 (VT-IFR),Landed 6:41 PM
7:05 PM,UK941,Delhi (DEL),Vistara,A20N (VT-TNU),Landed 7:04 PM
7:10 PM,EY204,Abu Dhabi (AUH),Etihad,A321 (A6-AEE),Landed 6:52 PM
7:10 PM,AI102,Delhi (DEL),Air India (Celebrating India Livery),B77W (VT-ALN),Landed 7:06 PM
7:10 PM,6E757,Kolkata (CCU),IndiGo,A20N (VT-ITB),Landed 6:47 PM
7:15 PM,SG6266,Guwahati (GAU),SpiceJet,737,Unknown
7:15 PM,6E468,Goa (GOI),IndiGo,A20N (VT-IJC),Landed 7:12 PM
7:15 PM,SG8457,Guwahati (GAU),SpiceJet,B738 (VT-SLE),Landed 7:45 PM
7:20 PM,6.00E+191,Delhi (DEL),IndiGo,A20N (VT-IVY),Landed 7:25 PM
7:20 PM,6E787,Ranchi (IXR),IndiGo,A20N (VT-ITV),Landed 7:08 PM
7:20 PM,6E998,Chennai (MAA),IndiGo,A320 (VT-IFB),Landed 6:54 PM
7:30 PM,SV772,Jeddah (JED),Saudia,B77W (HZ-AK30),Landed 7:36 PM
7:30 PM,6E394,Jaipur (JAI),IndiGo,A320 (VT-IFG),Landed 7:02 PM
7:35 PM,6E5306,Indore (IDR),IndiGo,A320 (VT-IHN),Landed 7:25 PM
7:40 PM,G8372,Goa (GOI),GoAir,A20N (VT-WGQ),Landed 7:39 PM
7:40 PM,SG6438,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SXC),Landed 7:55 PM
7:40 PM,SG6446,Udaipur (UDR),SpiceJet,B737 (VT-SYU),Landed 7:13 PM
7:40 PM,6E5376,Hyderabad (HYD),IndiGo,A20N (VT-IVA),Landed 7:18 PM
7:45 PM,AI773,Kolkata (CCU),Air India,A319 (VT-SCP),Landed 7:29 PM
7:45 PM,UL143,Colombo (CMB),SriLankan Airlines,A320 (4R-ABM),Landed 7:41 PM
7:50 PM,6.00E+129,Delhi (DEL),IndiGo,A320 (VT-IAR),Landed 7:33 PM
7:55 PM,AI656,Rajkot (RAJ),Air India,A319 (VT-SCN),Landed 8:13 PM
8:05 PM,UK955,Delhi (DEL),Vistara,A320 (VT-TTC),Landed 7:52 PM
8:15 PM,AI24,Delhi (DEL),Air India,A20N (VT-EXI),Landed 8:17 PM
8:15 PM,SG8168,Jaipur (JAI),SpiceJet,B738 (VT-SLF),Landed 7:45 PM
8:15 PM,UK776,Kolkata (CCU),Vistara,B738 (VT-TGI),Landed 8:00 PM
8:15 PM,UK854,Bengaluru (BLR),Vistara,B738 (VT-TGA),Landed 8:06 PM
8:15 PM,6E313,Ahmedabad (AMD),IndiGo,A20N (VT-IVX),Landed 7:48 PM
8:20 PM,G8640,Delhi (DEL),GoAir,A20N (VT-WJK),Landed 8:02 PM
8:20 PM,6E6449,Bengaluru (BLR),IndiGo,A320 (VT-IFD),Landed 8:15 PM
8:25 PM,AI650,Amritsar (ATQ),Air India,A320 (VT-EXD),Landed 8:07 PM
8:25 PM,GF64,Bahrain (BAH),Gulf Air,A321 (A9C-CD),Landed 8:12 PM
8:25 PM,G8396,Lucknow (LKO),GoAir,A20N (VT-WJE),Landed 8:26 PM
8:35 PM,EK508,Dubai (DXB),Emirates,B77W (A6-EPY),Landed 7:50 PM
8:35 PM,AI662,Goa (GOI),Air India,B788 (VT-ANK),Landed 8:19 PM
8:35 PM,SG6355,Andal (RDP),SpiceJet,B737 (VT-SYO),Landed 8:30 PM
8:35 PM,6E5395,Cochin (COK),IndiGo,A320 (VT-IDZ),Landed 8:27 PM
8:40 PM,AI985,Ahmedabad (AMD),Air India,A321 (VT-PPA),Landed 8:59 PM
8:40 PM,SG468,Hyderabad (HYD),SpiceJet,B738 (VT-SGJ),Landed 8:38 PM
8:45 PM,G9401,Sharjah (SHJ),Air Arabia,A320 (A6-ANP),Landed 8:36 PM
8:45 PM,6.00E+231,Hyderabad (HYD),IndiGo,A320 (VT-IDY),Landed 8:36 PM
8:45 PM,6E433,Guwahati (GAU),IndiGo,A320 (VT-IEQ),Landed 8:25 PM
8:50 PM,6E459,Mangalore (IXE),IndiGo,A320 (VT-IHZ),Landed 8:41 PM
8:50 PM,SG8709,Delhi (DEL),SpiceJet,B738 (VT-SYI),Landed 8:54 PM
8:50 PM,SG6366,Kolkata (CCU),SpiceJet,B738 (VT-SGQ),Landed 9:00 PM
8:55 PM,SG6283,Cochin (COK),SpiceJet,B738 (VT-SYG),Landed 8:49 PM
9:05 PM,AI610,Bengaluru (BLR),Air India,A321 (VT-PPM),Landed 9:18 PM
9:10 PM,6E843,Delhi (DEL),IndiGo,A20N (VT-IJH),Landed 8:43 PM
9:15 PM,AI624,Delhi (DEL),Air India,A20N (VT-CIN),Landed 9:08 PM
9:15 PM,UK977,Delhi (DEL),Vistara,A320 (VT-TTF),Landed 9:23 PM
9:20 PM,6E6017,Vadodara (BDQ),IndiGo,A20N (VT-ITW),Landed 9:03 PM
9:25 PM,G8537,Ahmedabad (AMD),GoAir,A320 (VT-GOL),Landed 9:14 PM
