Time,Flight Number,Source,Flight Name,Aircraft,Status
7:50 AM,6E5324,Bengaluru (BLR),IndiGo,A20N (VT-IJC),Landed 7:48 AM
7:55 AM,G8381,Goa (GOI),GoAir,A20N (VT-WGY),Landed 7:29 AM
7:55 AM,I5314,Delhi (DEL),AirAsia,A320 (VT-BKK),Landed 7:41 AM
7:55 AM,6E5372,Vadodara (BDQ),IndiGo,A20N (VT-IVU),Landed 7:57 AM
7:55 AM,9I650,Surat (STV),Alliance Air,ATR,Unknown
8:00 AM,AI990,Kuwait City (KWI),Air India,A20N (VT-CIQ),Landed 7:46 AM
8:00 AM,UK975,Delhi (DEL),Vistara,A320 (VT-TTN),Landed 7:54 AM
8:10 AM,AI569,Chennai (MAA),Air India,A20N (VT-EXL),Landed 8:14 AM
8:15 AM,UK858,Bengaluru (BLR),Vistara,B738 (VT-TGD),Landed 8:18 AM
8:15 AM,6.00E+247,Hyderabad (HYD),IndiGo,A320 (VT-IEL),Landed 8:14 AM
8:25 AM,EK504,Dubai (DXB),Emirates,B77W (A6-ENE),Landed 8:09 AM
8:25 AM,AI341,Bangkok (BKK),Air India,A20N (VT-EXT),Landed 8:51 AM
8:30 AM,6E318,Kolkata (CCU),IndiGo,A20N (VT-ITJ),Landed 8:31 AM
8:35 AM,SG8153,Delhi (DEL),SpiceJet,B737 (VT-SYO),Landed 7:58 AM
8:35 AM,AI640,Bengaluru (BLR),Air India,A20N (VT-EXQ),Landed 8:24 AM
8:35 AM,SG6289,Chennai (MAA),SpiceJet,B738 (VT-SYW),Landed 8:28 AM
8:40 AM,SG6363,Hyderabad (HYD),SpiceJet,B738 (VT-SYX),Landed 8:40 AM
8:40 AM,6E495,Chennai (MAA),IndiGo,A20N (VT-IZT),Landed 8:39 AM
8:40 AM,6E655,Indore (IDR),IndiGo,A21N (VT-IUJ),Landed 8:29 AM
8:40 AM,6E993,Delhi (DEL),IndiGo,A320 (VT-IED),Landed 8:20 AM
8:45 AM,AI912,Dubai (DXB),Air India,B788 (VT-ANO),Landed 8:06 AM
8:45 AM,UK923,Delhi (DEL),Vistara,A20N (VT-TNR),Landed 8:51 AM
8:50 AM,SG2763,Surat (STV),SpiceJet,DH8D (VT-SUQ),Unknown
8:50 AM,SG6425,Kolkata (CCU),SpiceJet,B738 (VT-SGQ),Landed 9:02 AM
8:50 AM,6E424,Bengaluru (BLR),IndiGo,A20N (VT-IZM),Landed 8:33 AM
8:50 AM,6E1769,Dubai (DXB),IndiGo,A320 (VT-INU),Landed 8:41 AM
8:55 AM,6E6834,Ahmedabad (AMD),IndiGo,A20N (VT-IVY),Landed 8:46 AM
9:00 AM,AI614,Ahmedabad (AMD),Air India,A20N (VT-EXV),Landed 9:55 AM
9:00 AM,UK828,Chennai (MAA),Vistara,B738 (VT-TGG),Landed 8:58 AM
9:05 AM,AI582,Kozhikode (CCJ),Air India,A321 (VT-PPD),Landed 9:16 AM
9:05 AM,AI887,Delhi (DEL),Air India,A20N (VT-CIF),Landed 9:13 AM
9:10 AM,G8530,Delhi (DEL),GoAir,A20N (VT-WGX),Landed 9:14 AM
9:15 AM,6E568,Aurangabad (IXU),IndiGo,A320 (VT-IFQ),Landed 9:22 AM
9:15 AM,6E5309,Chennai (MAA),IndiGo,A320 (VT-IHE),Landed 8:53 AM
9:20 AM,AI628,Nagpur (NAG),Air India,A321 (VT-PPT),Landed 9:12 AM
9:20 AM,SG8701,Delhi (DEL),SpiceJet,B738 (VT-SXE),Landed 9:38 AM
9:30 AM,AI634,Bhopal (BHO),Air India,A20N (VT-EXM),Landed 9:04 AM
9:30 AM,AI684,Goa (GOI),Air India,A20N (VT-CID),Landed 9:24 AM
9:35 AM,SG438,Bengaluru (BLR),SpiceJet,B738 (VT-SGZ),Landed 9:50 AM
9:40 AM,6.00E+167,Delhi (DEL),IndiGo,A320 (VT-IDM),Landed 9:26 AM
9:45 AM,G8348,Cochin (COK),GoAir,A20N (VT-WJC),Landed 9:31 AM
9:45 AM,SG6279,Jaipur (JAI),SpiceJet,B738 (VT-SYC),Landed 9:23 AM
9:45 AM,UK943,Delhi (DEL),Vistara,A320 (VT-TTE),Landed 9:42 AM
9:50 AM,6E453,Coimbatore (CJB),IndiGo,A320 (VT-IEM),Landed 9:32 AM
9:50 AM,6E496,Kolkata (CCU),IndiGo,A320 (VT-IGS),Landed 10:02 AM
9:55 AM,G8395,Bengaluru (BLR),GoAir,A20N (VT-WJR),Landed 10:25 AM
9:55 AM,UK846,Bengaluru (BLR),Vistara,B738 (VT-TGB),Landed 9:59 AM
9:55 AM,UK874,Hyderabad (HYD),Vistara,A20N (VT-TNB),Landed 9:48 AM
10:05 AM,6.00E+298,Cochin (COK),IndiGo,A20N (VT-IVD),Landed 10:00 AM
10:05 AM,6E685,Lucknow (LKO),IndiGo,A20N (VT-ITE),Landed 9:48 AM
10:10 AM,G8334,Delhi (DEL),GoAir,A20N (VT-WGU),Landed 10:22 AM
10:10 AM,G82609,Lucknow (LKO),GoAir,A20N (VT-WGE),Landed 10:06 AM
10:15 AM,AI665,Delhi (DEL),Air India,A321 (VT-PPV),Canceled
10:15 AM,6E1708,Doha (DOH),IndiGo,A21N (VT-IUF),Landed 10:18 AM
10:20 AM,6E5387,Indore (IDR),IndiGo,A20N (VT-IVZ),Landed 10:22 AM
10:30 AM,6.00E+214,Ahmedabad (AMD),IndiGo,A320 (VT-IGI),Landed 10:34 AM
10:35 AM,AI604,Bengaluru (BLR),Air India,A20N (VT-CIO),Landed 10:33 AM
10:35 AM,SG8723,Delhi (DEL),SpiceJet,B738 (VT-SXC),Landed 10:44 AM
10:35 AM,SQ422,Singapore (SIN),Singapore Airlines,A359 (9V-SMZ),Landed 10:37 AM
10:40 AM,G8389,Jaipur (JAI),GoAir,A20N (VT-WJI),Landed 10:31 AM
10:40 AM,6.00E+179,Delhi (DEL),IndiGo,A320 (VT-IHW),Landed 10:41 AM
10:45 AM,G8459,Ahmedabad (AMD),GoAir,A20N (VT-WGQ),Landed 10:48 AM
10:45 AM,SG6432,Hyderabad (HYD),SpiceJet,B737 (VT-SYP),Landed 10:14 AM
10:50 AM,G8141,Nagpur (NAG),GoAir,A20N (VT-WGD),Landed 11:14 AM
10:50 AM,SG488,Kolkata (CCU),SpiceJet,B738 (VT-SZA),Landed 10:45 AM
10:50 AM,AI682,Cochin (COK),Air India,A321 (VT-PPL),Landed 11:15 AM
11:00 AM,6E782,Chennai (MAA),IndiGo,A320 (VT-IDN),Landed 10:54 AM
11:00 AM,6E5302,Bhopal (BHO),IndiGo,A20N (VT-IVP),Landed 10:57 AM
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A320 (VT-IEK),Landed 10:52 AM
11:10 AM,AI678,Delhi (DEL),Air India,A320 (VT-EDF),Landed 11:41 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A20N (VT-TNW),Landed 11:06 AM
11:15 AM,BA199,London (LHR),British Airways,B772 (G-YMMT),Landed 11:30 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A20N (VT-IVS),Landed 11:23 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IJK),Landed 11:19 AM
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGI),Landed 11:36 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A20N (VT-IJE),Landed 11:38 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A320 (VT-IDZ),Landed 11:07 AM
11:25 AM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKG),Landed 11:09 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A20N (VT-ITN),Landed 11:29 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GOO),Landed 11:28 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A20N (VT-ITT),Landed 11:45 AM
11:35 AM,6E984,Ahmedabad (AMD),IndiGo,A320 (VT-IGZ),Landed 11:20 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WJL),Landed 11:50 AM
11:40 AM,UK927,Delhi (DEL),Vistara,A20N (VT-TNK),Landed 12:00 PM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SXB),Landed 11:50 AM
11:45 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-IGX),Landed 11:34 AM
11:55 AM,MH174,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MLR),Landed 12:05 PM
11:55 AM,EK9889,Shanghai (PVG),Emirates,77X,Unknown
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A20N (VT-IJC),Landed 12:27 PM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A20N (VT-IVK),Landed 12:00 PM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SYM),Landed 12:30 PM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A320 (VT-IFR),Landed 12:10 PM
12:15 PM,AI865,Delhi (DEL),Air India,A20N (VT-EXJ),Landed 12:55 PM
12:15 PM,IX21,Vijayawada (VGA),Air India Express (Hawa Mahal/Ujjayanta Palace),B738 (VT-AXN),Landed 12:11 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A320 (VT-IHM),Landed 12:03 PM
12:30 PM,SG2874,Porbandar (PBD),SpiceJet,DH8D (VT-SUQ),Unknown
12:30 PM,6E711,Varanasi (VNS),IndiGo,A320 (VT-IHJ),Landed 12:13 PM
12:35 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-BLR),Landed 12:22 PM
12:35 PM,UK995,Delhi (DEL),Vistara,A20N (VT-TNI),Landed 1:11 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-ITZ),Landed 12:16 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SYU),Landed 2:29 PM
12:40 PM,2T517,Nanded (NDC),Trujet,AT75 (VT-TMU),Unknown
12:45 PM,SG8911,Delhi (DEL),SpiceJet,B738 (VT-SZB),Landed 12:38 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A20N (VT-WGJ),Landed 12:42 PM
12:55 PM,SG6353,Thiruvananthapuram (TRV),SpiceJet,B738 (VT-SGJ),Landed 1:24 PM
1:00 PM,AI144,New York (EWR),Air India,B77W (VT-ALQ),Landed 11:53 AM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IFC),Landed 1:07 PM
1:05 PM,AI626,Lucknow (LKO),Air India,A319 (VT-SCQ),Landed 1:14 PM
1:05 PM,AI676,Kolkata (CCU),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 1:31 PM
1:05 PM,OG111,Belgaum (IXG),Star Air,E145 (VT-GSE),Landed 1:00 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGA),Landed 1:27 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B788 (A4O-SA),Landed 12:32 PM
1:20 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SYW),Landed 1:34 PM
1:20 PM,AI922,Riyadh (RUH),Air India,A20N (VT-EXP),Landed 1:12 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGD),Landed 1:18 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYO),Landed 1:03 PM
1:35 PM,AI646,Jodhpur (JDH),Air India,A20N (VT-EXT),Landed 2:08 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQH),Landed 1:38 PM
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IEJ),Landed 1:44 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A320 (VT-IHL),Landed 1:45 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A320 (VT-IFQ),Landed 1:51 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A20N (VT-ITI),Landed 2:07 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUJ),Landed 1:40 PM
1:55 PM,G8382,Chandigarh (IXC),GoAir,A20N (VT-WGY),Landed 2:29 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A20N (VT-ITH),Landed 2:18 PM
2:00 PM,AI606,Aurangabad (IXU),Air India,A319 (VT-SCP),Landed 12:52 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SLL),Landed 2:40 PM
2:00 PM,EK506,Dubai (DXB),Emirates,B77W (A6-EGC),Landed 1:54 PM
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SYX),Landed 2:01 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A320 (VT-TTN),Landed 2:40 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-SIN),Landed 2:38 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SYP),Landed 2:53 PM
2:15 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNU),Landed 1:51 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGH),Landed 2:50 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQC),Landed 2:20 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IFS),Landed 2:10 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A320 (VT-IHW),Landed 2:47 PM
2:30 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKG),Landed 3:17 PM
2:30 PM,AI507,Hubli (HBX),Air India,A319 (VT-SCF),Landed 2:58 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A20N (VT-IVY),Landed 2:35 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IFI),Landed 2:16 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-IVU),Landed 2:47 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WGQ),Landed 3:01 PM
2:35 PM,6E414,Bengaluru (BLR),IndiGo,A320 (VT-IFL),Landed 2:43 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGB),Landed 3:12 PM
2:40 PM,6.00E+264,Chandigarh (IXC),IndiGo,A20N (VT-IZT),Landed 3:02 PM
2:45 PM,UK654,Udaipur (UDR),Vistara,A20N (VT-TNR),Landed 3:11 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SZA),Landed 3:05 PM
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTF),Landed 3:14 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A20N (VT-IVZ),Landed 3:28 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A321 (A6-AEE),Landed 2:23 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A20N (VT-IZZ),Landed 3:23 PM
3:10 PM,G82505,Ahmedabad (AMD),GoAir,A20N (VT-WGD),Landed 3:33 PM
3:10 PM,AI317,Delhi (DEL),Air India,A20N (VT-CIN),Landed 3:59 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-IHQ),Landed 3:33 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A20N (VT-IVP),Landed 3:36 PM
3:20 PM,2T718,Kolhapur (KLH),Trujet,ATR,Unknown
3:20 PM,6E486,Ahmedabad (AMD),IndiGo,A320 (VT-IGX),Landed 3:55 PM
3:30 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SYY),Landed 3:44 PM
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A320 (VT-IDM),Landed 3:27 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-GOQ),Landed 4:23 PM
3:45 PM,AI648,Jamnagar (JGA),Air India,A20N (VT-CIO),Landed 4:06 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways,B738 (5Y-CYB),Landed 3:55 PM
3:45 PM,6E712,Goa (GOI),IndiGo,A320 (VT-IFB),Landed 3:45 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A320 (VT-IGI),Landed 4:45 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WGE),Landed 4:30 PM
3:55 PM,RA201,Kathmandu (KTM),Nepal Airlines,A320 (9N-AKX),Landed 4:57 PM
3:55 PM,AI679,Coimbatore (CJB),Air India,A20N (VT-EXM),Landed 4:34 PM
4:00 PM,UK614,Udaipur (UDR),Vistara,B738 (VT-TGI),Landed 4:24 PM
4:00 PM,UK910,Goa (GOI),Vistara,A20N (VT-TNK),Landed 4:27 PM
4:05 PM,SG6284,Patna (PAT),SpiceJet,B738 (VT-SYC),Landed 4:08 PM
4:05 PM,6.00E+64,Dubai (DXB),IndiGo,A320 (VT-IAO),Landed 3:52 PM
4:05 PM,6E813,Goa (GOI),IndiGo,A20N (VT-IVK),Landed 4:16 PM
4:15 PM,6E448,Amritsar (ATQ),IndiGo,A320 (VT-IEM),Landed 4:11 PM
4:15 PM,AI612,Jaipur (JAI),Air India,A321 (VT-PPL),Landed 4:52 PM
4:15 PM,AI696,Varanasi (VNS),Air India,A20N (VT-EXV),Landed 4:49 PM
4:15 PM,SG64,Dhaka (DAC),SpiceJet,B738 (VT-SZN),Landed 5:37 PM
4:20 PM,SG6430,Kanpur (KNU),SpiceJet,B738 (VT-SGQ),Landed 3:48 PM
4:20 PM,6E389,Hyderabad (HYD),IndiGo,A20N (VT-IJV),Unknown
4:20 PM,6E598,Coimbatore (CJB),IndiGo,A20N (VT-IVS),Landed 5:13 PM
4:30 PM,G82503,Ranchi (IXR),GoAir,A20N (VT-WGU),Landed 4:38 PM
4:30 PM,6E6128,Bengaluru (BLR),IndiGo,A20N (VT-IJR),Landed 5:01 PM
4:40 PM,G8336,Delhi (DEL),GoAir,A320 (VT-GOK),Landed 4:38 PM
4:40 PM,UK822,Chennai (MAA),Vistara,B738 (VT-TGE),Landed 4:42 PM
4:40 PM,6E753,Udaipur (UDR),IndiGo,A320 (VT-IHN),Landed 7:55 PM
4:50 PM,AI672,Chennai (MAA),Air India,A20N (VT-EXL),Landed 5:15 PM
4:50 PM,9I628,Indore (IDR),Alliance Air,ATR,Unknown
5:00 PM,G8586,Patna (PAT),GoAir,A20N (VT-WJR),Landed 5:12 PM
5:05 PM,SG6,Dubai (DXB),SpiceJet,B738 (VT-SLI),Landed 5:05 PM
5:05 PM,6.00E+189,Delhi (DEL),IndiGo,A320 (VT-IKI),Landed 5:18 PM
5:10 PM,6E579,Varanasi (VNS),IndiGo,A20N (VT-ITN),Landed 5:41 PM
5:20 PM,6E361,Bengaluru (BLR),IndiGo,A320 (VT-IHP),Landed 5:22 PM
5:20 PM,6E463,Chandigarh (IXC),IndiGo,A20N (VT-IJE),Landed 6:08 PM
5:25 PM,AI651,Visakhapatnam (VTZ),Air India,A321 (VT-PPD),Landed 5:46 PM
5:25 PM,9I654,Shirdi (SAG),Alliance Air,AT76 (VT-RKG),Landed 6:11 PM
5:35 PM,AI670,Bhubaneswar (BBI),Air India,A320 (VT-EDF),Landed 6:17 PM
5:40 PM,SG415,Gorakhpur (GOP),SpiceJet,B738 (VT-SGZ),Landed 5:57 PM
5:40 PM,UK933,Delhi (DEL),Vistara,A20N (VT-TNJ),Landed 5:55 PM
5:40 PM,6E5341,Chennai (MAA),IndiGo,A320 (VT-IEK),Landed 6:15 PM
5:45 PM,EK502,Dubai (DXB),Emirates,B77W (A6-EPX),Landed 5:23 PM
5:45 PM,SG247,Varanasi (VNS),SpiceJet,B738 (VT-SYQ),Landed 5:56 PM
5:45 PM,6E5353,Kolkata (CCU),IndiGo,A320 (VT-IDN),Landed 6:21 PM
5:50 PM,I5332,Delhi (DEL),AirAsia,A320 (VT-BKK),Landed 5:44 PM
5:50 PM,I5313,Chennai (MAA),AirAsia,A320 (VT-BLR),Landed 8:08 PM
5:50 PM,6E1784,Male (MLE),IndiGo,A320 (VT-IHE),Landed 5:30 PM
6:00 PM,G8287,Srinagar (SXR),GoAir,A20N (VT-WJC),Landed 7:00 PM
6:05 PM,SG6372,Amritsar (ATQ),SpiceJet,B738 (VT-SXC),Landed 6:39 PM
6:05 PM,SG8161,Delhi (DEL),SpiceJet,B738 (VT-SXE),Landed 6:02 PM
6:05 PM,6E5318,Lucknow (LKO),IndiGo,A320 (VT-IHM),Landed 8:34 PM
6:10 PM,AI622,Chandigarh (IXC),Air India,A320 (VT-EXE),Landed 6:29 PM
6:10 PM,SG6379,Madurai (IXM),SpiceJet,B738 (VT-SYM),Landed 6:46 PM
6:10 PM,6E981,Dehradun (DED),IndiGo,A20N (VT-ITZ),Landed 6:49 PM
6:15 PM,G8320,Bengaluru (BLR),GoAir,A20N (VT-WGL),Landed 6:03 PM
6:15 PM,AI636,Indore (IDR),Air India,A319 (VT-SCO),Landed 6:18 PM
6:15 PM,UK656,Jodhpur (JDH),Vistara,B738 (VT-TGD),Landed 6:55 PM
6:15 PM,6E755,Delhi (DEL),IndiGo,A20N (VT-IZY),Landed 6:39 PM
6:20 PM,G82606,Goa (GOI),GoAir,A20N (VT-WJI),Landed 6:26 PM
6:25 PM,6E559,Srinagar (SXR),IndiGo,A20N (VT-ITE),Landed 7:12 PM
6:25 PM,NH829,Tokyo (NRT),All Nippon Airways,B789 (JA892A),Landed 6:28 PM
6:25 PM,6E628,Vadodara (BDQ),IndiGo,A20N (VT-IVY),Landed 6:34 PM
6:30 PM,UK622,Varanasi (VNS),Vistara,A20N (VT-TNH),Landed 6:42 PM
6:35 PM,6E418,Goa (GOI),IndiGo,A320 (VT-IFL),Landed 6:34 PM
6:40 PM,G82602,Nagpur (NAG),GoAir,A20N (VT-WJQ),Landed 6:49 PM
6:40 PM,AI618,Hyderabad (HYD),Air India,A319 (VT-SCP),Landed 6:57 PM
6:40 PM,AI644,Udaipur (UDR),Air India,A20N (VT-EXT),Landed 7:32 PM
6:45 PM,6E804,Raipur (RPR),IndiGo,A21N (VT-IUJ),Landed 6:52 PM
6:50 PM,SG487,Goa (GOI),SpiceJet,B738 (VT-SYW),Landed 7:10 PM
6:50 PM,6E983,Bhopal (BHO),IndiGo,A20N (VT-IZT),Landed 8:04 PM
6:50 PM,6E1793,Bangkok (BKK),IndiGo,A320 (VT-IFA),Landed 7:02 PM
6:55 PM,6E5331,Bengaluru (BLR),IndiGo,A20N (VT-IJJ),Landed 7:29 PM
7:00 PM,CX47,Hong Kong (HKG),Cathay Pacific Cargo,B748 (B-LJJ),Landed 7:08 PM
7:05 PM,UK941,Delhi (DEL),Vistara,A20N (VT-TNF),Landed 7:41 PM
7:10 PM,AI102,Delhi (DEL),Air India,B77W (VT-ALX),Landed 7:14 PM
7:10 PM,EY204,Abu Dhabi (AUH),Etihad,A321 (A6-AEJ),Landed 6:59 PM
7:10 PM,6E757,Kolkata (CCU),IndiGo,A20N (VT-ITJ),Landed 7:16 PM
