Time,Flight Number,Source,Flight Name,Aircraft,Status
4:05 AM,SG788,Bengaluru (BLR),SpiceJet,B738 (VT-SLG),Landed 4:07 AM
4:10 AM,FZ445,Dubai (DXB),flydubai,B738 (A6-FEU),Landed 4:11 AM
4:10 AM,QR8604,Doha (DOH),Qatar Cargo,B77L (A7-BFU),Landed 4:24 AM
4:10 AM,AI984,Dubai (DXB),Air India,A321 (VT-PPD),Landed 4:09 AM
4:15 AM,AI124,Frankfurt (FRA),Air India,B788 (VT-ANL),Landed 5:33 AM
4:15 AM,G9406,Sharjah (SHJ),Air Arabia,A320 (A6-ANP),Landed 4:14 AM
4:15 AM,HM260,Victoria (SEZ),Air Seychelles,A20N (S7-VEV),Landed 4:24 AM
4:15 AM,6E1718,Doha (DOH),IndiGo,A320 (VT-INU),Landed 4:35 AM
4:20 AM,TC400,Dar-es-Salaam (DAR),Air Tanzania,B788 (5H-TCG),Landed 4:17 AM
4:20 AM,6E1834,Abu Dhabi (AUH),IndiGo,A21N (VT-IUB),Landed 4:27 AM
4:30 AM,AI276,Colombo (CMB),Air India,A321 (VT-PPV),Landed 5:05 AM
4:50 AM,G8385,Kannur (CNN),GoAir,A20N (VT-WGX),Landed 4:32 AM
4:50 AM,6.00E+184,Cochin (COK),IndiGo,A320 (VT-INZ),Landed 4:41 AM
4:55 AM,GF56,Bahrain (BAH),Gulf Air,A20N (A9C-TA),Landed 4:46 AM
4:55 AM,AI986,Muscat (MCT),Air India,A321 (VT-PPU),Landed 5:09 AM
4:55 AM,G82501,Delhi (DEL),GoAir,A320 (VT-GOM),Landed 4:35 AM
5:00 AM,MK748,Port Louis (MRU),Air Mauritius,A339 (3B-NBU),Landed 4:47 AM
5:00 AM,AI932,Jeddah (JED),Air India,B77W (VT-ALR),Landed 4:55 AM
5:10 AM,TK720,Istanbul (IST),Turkish Airlines,B77W (TC-LKA),Landed 4:59 AM
5:10 AM,6E1826,Riyadh (RUH),IndiGo,A320 (VT-IAS),Landed 4:49 AM
5:15 AM,AI30,Ahmedabad (AMD),Air India,B788 (VT-ANZ),Landed 5:50 AM
5:25 AM,AI34,Goa (GOI),Air India,A319 (VT-SCG),Landed 5:12 AM
5:25 AM,6E428,Hyderabad (HYD),IndiGo,A320 (VT-IAL),Landed 5:18 AM
5:35 AM,KQ204,Nairobi (NBO),Kenya Airways,B738 (5Y-CYA),Landed 6:02 AM
5:40 AM,SL218,Bangkok (DMK),Thai Lion Air,B738 (HS-LUI),Landed 5:52 AM
5:45 AM,G830,Muscat (MCT),GoAir,A20N (VT-WGJ),Landed 5:06 AM
5:50 AM,AI946,Abu Dhabi (AUH),Air India,A20N (VT-CIE),Landed 6:33 AM
6:15 AM,KU303,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKJ),Landed 5:29 AM
6:15 AM,AI349,Delhi (DEL),Air India,B788 (VT-ANG),Landed 5:55 AM
6:20 AM,6.00E+235,Hyderabad (HYD),IndiGo,A20N (VT-IZB),Landed 6:10 AM
6:25 AM,SG14,Dubai (DXB),SpiceJet,B738 (VT-SLI),Landed 7:30 AM
6:30 AM,6E6789,Ahmedabad (AMD),IndiGo,A320 (VT-IEO),Landed 6:26 AM
6:40 AM,SG611,Goa (GOI),SpiceJet,B737 (VT-SLB),Landed 6:23 AM
6:40 AM,SG636,Ahmedabad (AMD),SpiceJet,B738 (VT-SYZ),Landed 6:00 AM
6:40 AM,WY201,Muscat (MCT),Oman Air,B789 (A4O-SI),Landed 6:05 AM
6:40 AM,6E456,Bengaluru (BLR),IndiGo,A20N (VT-ITH),Landed 6:20 AM
6:45 AM,6E5385,Nagpur (NAG),IndiGo,A320 (VT-IDZ),Landed 6:12 AM
6:50 AM,G8302,Chennai (MAA),GoAir,A20N (VT-WJN),Landed 6:49 AM
6:55 AM,IX252,Sharjah (SHJ),Air India Express (Hawa Mahal/Ujjayanta Palace),B738 (VT-AXN),Landed 7:00 AM
6:55 AM,SG69,Jeddah (JED),SpiceJet,B738 (VT-SGJ),Landed 7:35 AM
7:00 AM,SG20,Riyadh (RUH),SpiceJet,B738 (VT-SGY),Landed 7:26 AM
7:05 AM,SG704,Hyderabad (HYD),Corendon Airlines,B738 (TC-TJU),Landed 6:34 AM
7:05 AM,6.00E+171,Delhi (DEL),IndiGo,A20N (VT-ITG),Landed 6:45 AM
7:05 AM,6.00E+218,Jaipur (JAI),IndiGo,A320 (VT-IGI),Landed 6:21 AM
7:10 AM,I5303,Bengaluru (BLR),AirAsia,A320 (VT-NAG),Landed 7:06 AM
7:10 AM,SG6351,Bengaluru (BLR),SpiceJet,B738 (VT-SYW),Landed 7:02 AM
7:15 AM,ET610,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Landed 6:40 AM
7:15 AM,6E654,Chennai (MAA),IndiGo,A20N (VT-IZZ),Landed 7:07 AM
7:20 AM,G8418,Bengaluru (BLR),GoAir,A20N (VT-WJH),Landed 7:26 AM
7:20 AM,6E5322,Bengaluru (BLR),IndiGo,A320 (VT-IKE),Landed 7:11 AM
7:25 AM,LY71,Tel Aviv (TLV),El Al Israel Airlines,B772 (4X-ECD),Landed 7:21 AM
7:25 AM,EY212,Abu Dhabi (AUH),Etihad,A320 (A6-EIU),Landed 7:32 AM
7:30 AM,AI620,Hyderabad (HYD),Air India,A319 (VT-SCN),Landed 7:17 AM
7:30 AM,AI990,Kuwait City (KWI),Air India,A20N (VT-EXL),Landed 7:38 AM
7:40 AM,SG678,Chennai (MAA),SpiceJet,B738 (VT-SYY),Landed 7:28 AM
7:40 AM,SG6475,Cochin (COK),SpiceJet,B738 (VT-SXC),Landed 7:40 AM
7:45 AM,6E5335,Delhi (DEL),IndiGo,A20N (VT-IJU),Landed 7:47 AM
7:50 AM,AI602,Rajkot (RAJ),Air India,A319 (VT-SCR),Landed 8:05 AM
7:50 AM,6E5324,Bengaluru (BLR),IndiGo,A20N (VT-IZP),Landed 7:49 AM
7:55 AM,G8381,Goa (GOI),GoAir,A20N (VT-WGE),Landed 7:47 AM
7:55 AM,I5314,Delhi (DEL),AirAsia,A320 (VT-VTZ),Landed 7:53 AM
7:55 AM,6E5372,Vadodara (BDQ),IndiGo,A20N (VT-IZW),Landed 7:57 AM
8:00 AM,UK975,Delhi (DEL),Vistara,A320 (VT-TTN),Landed 8:05 AM
8:10 AM,AI341,Bangkok (BKK),Air India,A20N (VT-CIF),Landed 8:53 AM
8:10 AM,AI569,Chennai (MAA),Air India,A20N (VT-EXQ),Landed 7:54 AM
8:15 AM,AI684,Goa (GOI),Air India,A20N (VT-EXV),Landed 8:19 AM
8:15 AM,UK858,Bengaluru (BLR),Vistara,B738 (VT-TGH),Landed 8:20 AM
8:15 AM,6.00E+247,Hyderabad (HYD),IndiGo,A20N (VT-IVI),Landed 8:15 AM
8:25 AM,EK504,Dubai (DXB),Emirates,B77L (A6-EWF),Landed 8:00 AM
8:30 AM,AI614,Ahmedabad (AMD),Air India,A20N (VT-EXG),Landed 9:20 AM
8:30 AM,6E318,Kolkata (CCU),IndiGo,A320 (VT-IFE),Landed 8:29 AM
8:35 AM,AI640,Bengaluru (BLR),Air India,A20N (VT-CID),Landed 8:46 AM
8:35 AM,SG6289,Chennai (MAA),SpiceJet,B738 (VT-SLL),Landed 8:24 AM
8:35 AM,SG8153,Delhi (DEL),SpiceJet,B737 (VT-SYP),Landed 8:08 AM
8:40 AM,SG6363,Hyderabad (HYD),SpiceJet,B738 (VT-SYJ),Landed 8:51 AM
8:40 AM,6E495,Chennai (MAA),IndiGo,A20N (VT-IVP),Landed 8:58 AM
8:40 AM,6E655,Indore (IDR),IndiGo,A21N (VT-IUJ),Landed 8:40 AM
8:40 AM,6E993,Delhi (DEL),IndiGo,A20N (VT-IVY),Landed 8:37 AM
8:45 AM,AI912,Dubai (DXB),Air India,B788 (VT-ANC),Landed 8:10 AM
8:45 AM,UK923,Delhi (DEL),Vistara,A20N (VT-TNF),Landed 8:51 AM
8:50 AM,SG2763,Surat (STV),SpiceJet,DH8D (VT-SUS),Unknown
8:50 AM,SG6425,Kolkata (CCU),SpiceJet,B738 (VT-SYA),Landed 8:45 AM
8:50 AM,6E424,Bengaluru (BLR),IndiGo,A20N (VT-IVD),Landed 8:40 AM
8:50 AM,6E1769,Dubai (DXB),IndiGo,A320 (VT-IHM),Landed 8:35 AM
8:55 AM,6E6834,Ahmedabad (AMD),IndiGo,A20N (VT-ITI),Landed 8:31 AM
9:00 AM,UK828,Chennai (MAA),Vistara,B738 (VT-TGB),Landed 9:03 AM
9:05 AM,AI582,Kozhikode (CCJ),Air India,A321 (VT-PPK),Landed 8:58 AM
9:05 AM,AI887,Delhi (DEL),Air India,A321 (VT-PPJ),Landed 9:16 AM
9:10 AM,G8530,Delhi (DEL),GoAir,A20N (VT-WGZ),Landed 9:14 AM
9:15 AM,6E568,Aurangabad (IXU),IndiGo,A320 (VT-IFO),Landed 9:11 AM
9:15 AM,6E5309,Chennai (MAA),IndiGo,A320 (VT-IEB),Landed 9:06 AM
9:20 AM,AI628,Nagpur (NAG),Air India,A20N (VT-CIN),Landed 9:02 AM
9:20 AM,SG8701,Delhi (DEL),SpiceJet,B738 (VT-SYC),Landed 9:21 AM
9:30 AM,ET3751,Guangzhou (CAN),Ethiopian Airlines,77X,Unknown
9:35 AM,SG438,Bengaluru (BLR),SpiceJet,B738 (VT-SZB),Landed 9:27 AM
9:40 AM,6.00E+167,Delhi (DEL),IndiGo,A20N (VT-IJC),Landed 9:27 AM
9:45 AM,G8348,Cochin (COK),GoAir,A20N (VT-WJP),Landed 10:53 AM
9:45 AM,SG6279,Jaipur (JAI),SpiceJet,B738 (VT-SLJ),Landed 9:30 AM
9:45 AM,UK943,Delhi (DEL),Vistara,A320 (VT-TTD),Landed 9:36 AM
9:50 AM,6E453,Coimbatore (CJB),IndiGo,A320 (VT-IGU),Landed 12:05 PM
9:50 AM,6E496,Kolkata (CCU),IndiGo,A20N (VT-ITQ),Landed 9:41 AM
9:55 AM,G8395,Bengaluru (BLR),GoAir,A20N (VT-WGQ),Landed 10:00 AM
9:55 AM,UK846,Bengaluru (BLR),Vistara,B738 (VT-TGE),Landed 10:19 AM
9:55 AM,UK874,Hyderabad (HYD),Vistara,A20N (VT-TNB),Landed 9:56 AM
10:00 AM,LH8362,Sharjah (SHJ),Lufthansa Cargo,MD11 (D-ALCD),Landed 9:13 AM
10:05 AM,6.00E+298,Cochin (COK),IndiGo,A20N (VT-IJF),Landed 10:04 AM
10:05 AM,6E685,Lucknow (LKO),IndiGo,A20N (VT-IZS),Landed 9:44 AM
10:10 AM,AI634,Bhopal (BHO),Air India,A319 (VT-SCV),Landed 10:06 AM
10:10 AM,G8334,Delhi (DEL),GoAir,A20N (VT-WJL),Landed 9:50 AM
10:10 AM,G82609,Lucknow (LKO),GoAir,A20N (VT-WJO),Landed 9:54 AM
10:15 AM,AI665,Delhi (DEL),Air India,A321 (VT-PPA),Landed 10:03 AM
10:15 AM,AI682,Cochin (COK),Air India,A20N (VT-CIQ),Landed 10:23 AM
10:15 AM,6E1708,Doha (DOH),IndiGo,A21N (VT-IUF),Landed 10:13 AM
10:20 AM,6E5387,Indore (IDR),IndiGo,A20N (VT-IZK),Landed 9:44 AM
10:30 AM,6.00E+214,Ahmedabad (AMD),IndiGo,A320 (VT-IEO),Landed 10:15 AM
10:35 AM,AI604,Bengaluru (BLR),Air India,A20N (VT-CIG),Landed 10:41 AM
10:35 AM,SG8723,Delhi (DEL),SpiceJet,B738 (VT-SGQ),Landed 10:34 AM
10:35 AM,SQ422,Singapore (SIN),Singapore Airlines,A359 (9V-SJA),Landed 10:31 AM
10:40 AM,G8389,Jaipur (JAI),GoAir,A20N (VT-WGX),Landed 10:37 AM
10:40 AM,6.00E+179,Delhi (DEL),IndiGo,A20N (VT-ITJ),Landed 10:26 AM
10:45 AM,CX8,Paris (CDG),Cathay Pacific Cargo,B748 (B-LJJ),Landed 11:34 AM
10:45 AM,G8459,Ahmedabad (AMD),GoAir,A20N (VT-WJN),Landed 10:44 AM
10:45 AM,SG6432,Hyderabad (HYD),SpiceJet,B737 (VT-SYO),Landed 10:23 AM
10:50 AM,G8141,Nagpur (NAG),GoAir,A20N (VT-WGR),Landed 10:57 AM
10:50 AM,SG488,Kolkata (CCU),SpiceJet,B738 (VT-SYG),Landed 11:02 AM
11:00 AM,6E782,Chennai (MAA),IndiGo,A320 (VT-INU),Landed 11:14 AM
11:00 AM,6E5302,Bhopal (BHO),IndiGo,A320 (VT-IDZ),Landed 10:48 AM
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A20N (VT-IZV),Landed 11:55 AM
11:10 AM,AI678,Delhi (DEL),Air India,A320 (VT-EDC),Landed 11:53 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A20N (VT-TNI),Landed 11:03 AM
11:15 AM,BA199,London (LHR),British Airways,B77W (G-STBJ),Landed 11:32 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A320 (VT-IFF),Landed 11:20 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IZF),Landed 11:08 AM
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGD),Landed 11:30 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A320 (VT-IDY),Landed 11:26 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A20N (VT-IVN),Landed 11:11 AM
11:25 AM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKG),Landed 11:11 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A20N (VT-IVG),Landed 11:21 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GOP),Landed 11:43 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A320 (VT-IGX),Landed 11:44 AM
11:35 AM,6E984,Ahmedabad (AMD),IndiGo,A320 (VT-IHQ),Landed 11:23 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WGU),Landed 12:01 PM
11:40 AM,UK927,Delhi (DEL),Vistara,A320 (VT-TTM),Landed 11:59 AM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SXA),Landed 11:46 AM
11:45 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-IKA),Landed 11:39 AM
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A20N (VT-IZP),Landed 12:27 PM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A320 (VT-IHA),Landed 12:06 PM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SLG),Landed 12:21 PM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A320 (VT-IDM),Landed 12:10 PM
12:15 PM,AI865,Delhi (DEL),Air India,A321 (VT-PPU),Landed 12:37 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A320 (VT-INZ),Landed 12:32 PM
12:30 PM,SG2874,Porbandar (PBD),SpiceJet,DH8D (VT-SUS),Unknown
12:30 PM,6E711,Varanasi (VNS),IndiGo,A320 (VT-IFA),Landed 12:46 PM
12:35 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-NAG),Landed 12:33 PM
12:35 PM,UK995,Delhi (DEL),Vistara,A20N (VT-TNV),Landed 12:53 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-IVA),Landed 12:34 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SLP),Landed 1:47 PM
12:40 PM,SG6353,Mangalore (IXE),SpiceJet,B738 (VT-SGJ),Landed 12:43 PM
12:40 PM,2T517,Nanded (NDC),Trujet,AT75 (VT-TMU),Unknown
12:45 PM,SG8911,Delhi (DEL),SpiceJet,B738 (VT-SYQ),Landed 1:07 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A20N (VT-WGG),Landed 12:51 PM
1:00 PM,AI144,New York (EWR),Air India,B77W (VT-ALL),Landed 12:14 PM
1:00 PM,AI694,Hubli (HBX),Air India,A20N (VT-CID),Landed 1:28 PM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A20N (VT-IZY),Landed 1:05 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGI),Landed 1:04 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B739 (A4O-BI),Landed 1:20 PM
1:20 PM,AI922,Riyadh (RUH),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 2:17 PM
1:20 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SLL),Landed 1:13 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGH),Landed 1:26 PM
1:25 PM,AI626,Lucknow (LKO),Air India,A319 (VT-SCN),Landed 1:12 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYP),Landed 1:16 PM
1:35 PM,AI676,Kolkata (CCU),Air India,A20N (VT-CIE),Landed 2:07 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQJ),Landed 1:58 PM
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IFT),Landed 1:43 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A320 (VT-IDO),Landed 1:35 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A320 (VT-IFO),Landed 1:39 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A320 (VT-IFJ),Landed 2:06 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUJ),Landed 1:32 PM
1:55 PM,AI648,Jamnagar (JGA),Air India,A20N (VT-CIQ),Landed 3:29 PM
1:55 PM,G8382,Chandigarh (IXC),GoAir,A20N (VT-WGE),Landed 2:13 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A320 (VT-IGI),Landed 1:51 PM
2:00 PM,EK506,Dubai (DXB),Emirates,B77W (A6-EGF),Landed 1:56 PM
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SYJ),Landed 2:35 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SYW),Landed 2:43 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A20N (VT-TNJ),Landed 2:02 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-ATF),Landed 2:51 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SYO),Landed 2:54 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGB),Landed 3:13 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQI),Landed 3:30 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IES),Landed 2:37 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A20N (VT-ITJ),Landed 2:59 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A20N (VT-ITI),Landed 3:08 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IFZ),Landed 2:09 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-IZW),Landed 2:45 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WGX),Landed 3:03 PM
2:35 PM,6E414,Bengaluru (BLR),IndiGo,A20N (VT-IVT),Landed 3:38 PM
2:35 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKG),Landed 3:11 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGE),Landed 3:18 PM
2:40 PM,6.00E+264,Chandigarh (IXC),IndiGo,A20N (VT-IVP),Landed 3:10 PM
2:45 PM,AI646,Jodhpur (JDH),Air India,A20N (VT-EXG),Landed 3:22 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SYG),Unknown
2:55 PM,SG6422,Kolkata (CCU),SpiceJet,B738 (VT-SXC),Landed 3:34 PM
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTN),Landed 2:55 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A20N (VT-IZK),Landed 4:55 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A320 (A6-EIR),Landed 2:39 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A20N (VT-IZZ),Landed 3:25 PM
3:10 PM,G82505,Ahmedabad (AMD),GoAir,A20N (VT-WJN),Landed 3:46 PM
3:15 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNP),Landed 3:03 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-IGZ),Landed 3:36 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A320 (VT-IDZ),Landed 3:43 PM
3:20 PM,6E486,Ahmedabad (AMD),IndiGo,A320 (VT-IKA),Landed 3:53 PM
3:25 PM,AI317,Delhi (DEL),Air India,A321 (VT-PPB),Landed 3:56 PM
3:30 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SLF),Landed 4:02 PM
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A20N (VT-IJC),Landed 4:11 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-GOK),Landed 4:39 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways,B738 (5Y-KYD),Landed 4:10 PM
3:45 PM,6E712,Goa (GOI),IndiGo,A320 (VT-IGH),Landed 4:13 PM
3:50 PM,AI612,Jaipur (JAI),Air India,A321 (VT-PPA),Landed 4:04 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A320 (VT-IEO),Landed 4:20 PM
3:55 PM,AI679,Coimbatore (CJB),Air India,A20N (VT-CIN),Landed 3:48 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WJL),Landed 4:18 PM
4:00 PM,UK614,Udaipur (UDR),Vistara,B738 (VT-TGD),Landed 4:02 PM
4:00 PM,UK910,Goa (GOI),Vistara,A320 (VT-TTM),Landed 4:27 PM
4:05 PM,AI696,Varanasi (VNS),Air India,A319 (VT-SCV),Landed 5:03 PM
4:05 PM,SG6284,Patna (PAT),SpiceJet,B738 (VT-SLJ),Landed 4:22 PM
4:05 PM,6.00E+64,Dubai (DXB),IndiGo,A320 (VT-IEQ),Landed 3:43 PM
4:05 PM,6E813,Goa (GOI),IndiGo,A320 (VT-IHA),Landed 4:44 PM
4:15 PM,SG64,Dhaka (DAC),SpiceJet,B738 (VT-SGY),Landed 4:45 PM
4:15 PM,6E448,Amritsar (ATQ),IndiGo,A20N (VT-IJF),Landed 4:47 PM
4:20 PM,SG6430,Kanpur (KNU),SpiceJet,B738 (VT-SYA),Landed 3:52 PM
4:20 PM,6E598,Coimbatore (CJB),IndiGo,A320 (VT-IFF),Landed 5:27 PM
4:20 PM,6E389,Hyderabad (HYD),IndiGo,A20N (VT-IVI),Landed 4:34 PM
4:30 PM,AI910,Dubai (DXB),Air India,B788 (VT-ANG),Landed 5:01 PM
4:30 PM,G82503,Ranchi (IXR),GoAir,A20N (VT-WJO),Landed 4:55 PM
