Time,Flight Number,Source,Flight Name,Aircraft,Status
4:50 AM,AI986,Muscat (MCT),Air India,A321 (VT-PPO),Landed 4:46 AM
4:50 AM,G8385,Kannur (CNN),GoAir,A20N (VT-WGW),Landed 4:24 AM
4:50 AM,6.00E+184,Cochin (COK),IndiGo,A320 (VT-IGX),Landed 4:48 AM
4:55 AM,GF56,Bahrain (BAH),Gulf Air,A321 (A9C-CB),Landed 4:50 AM
4:55 AM,G82501,Delhi (DEL),GoAir,A20N (VT-WJD),Landed 4:53 AM
5:10 AM,TK720,Istanbul (IST),Turkish Airlines,B77W (TC-LKC),Landed 5:11 AM
5:10 AM,6E1826,Riyadh (RUH),IndiGo,A320 (VT-IFM),Landed 5:20 AM
5:25 AM,AI34,Goa (GOI),Air India,A319 (VT-SCO),Landed 4:57 AM
5:25 AM,6E428,Hyderabad (HYD),IndiGo,A320 (VT-IFY),Landed 5:17 AM
5:35 AM,SV968,Riyadh (RUH),Saudia,74B,Unknown
5:35 AM,KQ204,Nairobi (NBO),Kenya Airways,B738 (5Y-CYC),Landed 5:38 AM
5:35 AM,AI276,Colombo (CMB),Air India,A20N (VT-EXU),Landed 5:49 AM
5:35 AM,SV968,Jeddah (JED),Saudia,74B,Unknown
5:40 AM,SL218,Bangkok (DMK),Thai Lion Air,B739 (HS-LVH),Landed 6:01 AM
5:45 AM,G830,Muscat (MCT),GoAir,A20N (VT-WGF),Landed 5:02 AM
6:15 AM,AI349,Delhi (DEL),Air India,B788 (VT-ANN),Landed 5:56 AM
6:15 AM,KU303,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKG),Landed 7:20 AM
6:15 AM,AI932,Jeddah (JED),Air India,B77W (VT-ALT),Landed 6:36 AM
6:20 AM,6.00E+235,Hyderabad (HYD),IndiGo,A20N (VT-IVV),Landed 6:12 AM
6:25 AM,SG14,Dubai (DXB),SpiceJet,B738 (VT-SGJ),Landed 5:59 AM
6:30 AM,AI30,Ahmedabad (AMD),Air India,B788 (VT-ANV),Landed 6:37 AM
6:30 AM,6E6789,Ahmedabad (AMD),IndiGo,A20N (VT-IJA),Landed 6:05 AM
6:35 AM,AI946,Abu Dhabi (AUH),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 7:22 AM
6:40 AM,6E456,Bengaluru (BLR),IndiGo,A20N (VT-IZR),Landed 6:34 AM
6:40 AM,SG636,Ahmedabad (AMD),Corendon Airlines,B738 (TC-CON),Landed 6:11 AM
6:40 AM,SG611,Goa (GOI),SpiceJet,B737 (VT-SLA),Landed 6:17 AM
6:40 AM,WY201,Muscat (MCT),Oman Air,B788 (A4O-SB),Landed 6:07 AM
6:45 AM,6E5385,Nagpur (NAG),IndiGo,A320 (VT-IHA),Landed 6:16 AM
6:50 AM,G8302,Chennai (MAA),GoAir,A20N (VT-WJL),Landed 6:53 AM
6:55 AM,SG69,Jeddah (JED),SpiceJet,B738 (VT-SZN),Landed 7:39 AM
6:55 AM,IX252,Sharjah (SHJ),Air India Express (Red Fort/Gwalior Fort Livery),B738 (VT-AXJ),Landed 6:23 AM
7:00 AM,SG20,Riyadh (RUH),SpiceJet,B738 (VT-SZM),Landed 6:59 AM
7:05 AM,6E654,Chennai (MAA),IndiGo,A20N (VT-IZK),Landed 7:10 AM
7:05 AM,SG704,Hyderabad (HYD),Corendon Airlines,B738 (TC-TJU),Landed 6:27 AM
7:05 AM,6.00E+171,Delhi (DEL),IndiGo,A320 (VT-IGU),Landed 6:48 AM
7:10 AM,AI132,London (STN),Air India,B788 (VT-ANS),Landed 6:43 AM
7:10 AM,I5303,Bengaluru (BLR),AirAsia,A320 (VT-SIN),Landed 6:52 AM
7:10 AM,SG6351,Bengaluru (BLR),SpiceJet,B738 (VT-SGG),Landed 7:01 AM
7:15 AM,ET610,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Landed 6:27 AM
7:20 AM,G8418,Bengaluru (BLR),GoAir,A20N (VT-WGB),Landed 7:31 AM
7:20 AM,6E5322,Bengaluru (BLR),IndiGo,A20N (VT-IVA),Landed 6:59 AM
7:25 AM,EY212,Abu Dhabi (AUH),Etihad,A320 (A6-EIY),Landed 7:16 AM
7:30 AM,6.00E+218,Jaipur (JAI),IndiGo,A20N (VT-IVT),Landed 6:55 AM
7:40 AM,SG678,Chennai (MAA),SpiceJet,B738 (VT-SLL),Landed 7:39 AM
7:45 AM,AI620,Hyderabad (HYD),Air India,A319 (VT-SCQ),Landed 7:12 AM
7:45 AM,6E5335,Delhi (DEL),IndiGo,A20N (VT-IVI),Landed 7:29 AM
7:50 AM,6E5324,Bengaluru (BLR),IndiGo,A20N (VT-IZW),Landed 7:49 AM
7:55 AM,G8381,Goa (GOI),GoAir,A320 (VT-GOR),Landed 7:17 AM
7:55 AM,I5314,Delhi (DEL),AirAsia,A320 (VT-ATB),Landed 7:32 AM
7:55 AM,6E5372,Vadodara (BDQ),IndiGo,A20N (VT-IJU),Landed 7:47 AM
7:55 AM,9I650,Surat (STV),Alliance Air,ATR,Unknown
8:00 AM,SG6475,Cochin (COK),SpiceJet,B738 (VT-SYR),Landed 7:44 AM
8:10 AM,AI569,Chennai (MAA),Air India,A20N (VT-EXQ),Landed 8:09 AM
8:15 AM,EY932,Shanghai (PVG),Etihad Cargo,B77L (A6-DDA),Landed 12:20 PM
8:15 AM,UK858,Bengaluru (BLR),Vistara,B738 (VT-TGH),Landed 8:21 AM
8:15 AM,6.00E+247,Hyderabad (HYD),IndiGo,A320 (VT-IFA),Landed 8:01 AM
8:20 AM,SV740,Riyadh (RUH),Saudia,A333 (HZ-AQ26),Landed 7:57 AM
8:20 AM,AI990,Kuwait City (KWI),Air India,A20N (VT-CIO),Landed 7:42 AM
8:25 AM,EK504,Dubai (DXB),Emirates,B77W (A6-ECK),Landed 7:53 AM
8:25 AM,AI341,Bangkok (BKK),Air India,A20N (VT-EXM),Landed 8:48 AM
8:30 AM,AI614,Ahmedabad (AMD),Air India,A321 (VT-PPQ),Landed 8:28 AM
8:30 AM,6E318,Kolkata (CCU),IndiGo,A320 (VT-IHH),Landed 8:12 AM
8:35 AM,AI640,Bengaluru (BLR),Air India,A20N (VT-CID),Landed 8:25 AM
8:35 AM,SG6289,Chennai (MAA),SpiceJet,B738 (VT-SYA),Landed 8:15 AM
8:35 AM,SG8153,Delhi (DEL),SpiceJet,B737 (VT-SYP),Landed 8:36 AM
8:40 AM,6E495,Chennai (MAA),IndiGo,A320 (VT-IFO),Landed 8:36 AM
8:40 AM,SG6363,Hyderabad (HYD),SpiceJet,B738 (VT-SYG),Landed 8:26 AM
8:40 AM,6E655,Indore (IDR),IndiGo,A21N (VT-IUG),Landed 8:25 AM
8:40 AM,6E993,Delhi (DEL),IndiGo,A20N (VT-IVY),Landed 8:17 AM
8:45 AM,AI912,Dubai (DXB),Air India,B788 (VT-ANK),Landed 8:03 AM
8:45 AM,UK923,Delhi (DEL),Vistara,A320 (VT-TTM),Landed 8:47 AM
8:50 AM,6E424,Bengaluru (BLR),IndiGo,A20N (VT-IZN),Landed 8:34 AM
8:50 AM,SG2763,Surat (STV),SpiceJet,DH8D (VT-SUP),Unknown
8:50 AM,SG6425,Kolkata (CCU),SpiceJet,B738 (VT-SYD),Landed 8:42 AM
8:50 AM,6E1769,Dubai (DXB),IndiGo,A20N (VT-IZZ),Landed 9:00 AM
8:55 AM,6E6834,Ahmedabad (AMD),IndiGo,A320 (VT-IDO),Landed 8:38 AM
9:00 AM,UK828,Chennai (MAA),Vistara,A20N (VT-TNM),Landed 12:27 PM
9:05 AM,AI582,Kozhikode (CCJ),Air India,A321 (VT-PPB),Landed 8:53 AM
9:05 AM,AI887,Delhi (DEL),Air India,A20N (VT-EXS),Landed 8:56 AM
9:10 AM,G8530,Delhi (DEL),GoAir,A20N (VT-WJE),Landed 9:59 AM
9:10 AM,G82609,Lucknow (LKO),GoAir,A20N (VT-WGO),Landed 8:59 AM
9:10 AM,AI684,Goa (GOI),Air India,A320 (VT-EXD),Landed 9:06 AM
9:15 AM,6E568,Aurangabad (IXU),IndiGo,A20N (VT-IJE),Landed 8:52 AM
9:15 AM,6E5309,Chennai (MAA),IndiGo,A320 (VT-IFF),Landed 9:02 AM
9:20 AM,AI628,Nagpur (NAG),Air India,A20N (VT-CIH),Landed 9:24 AM
9:20 AM,SG8701,Delhi (DEL),SpiceJet,B738 (VT-SZB),Landed 9:13 AM
9:35 AM,SG438,Bengaluru (BLR),SpiceJet,B738 (VT-SZI),Landed 9:30 AM
9:40 AM,AI616,Hyderabad (HYD),Air India,A321 (VT-PPV),Landed 9:53 AM
9:40 AM,6.00E+167,Delhi (DEL),IndiGo,A20N (VT-ITP),Landed 9:24 AM
9:45 AM,SG6279,Jaipur (JAI),SpiceJet,B738 (VT-SXD),Landed 9:27 AM
9:50 AM,6E453,Coimbatore (CJB),IndiGo,A320 (VT-IKD),Landed 9:33 AM
9:50 AM,6E496,Kolkata (CCU),IndiGo,A20N (VT-ITG),Landed 9:43 AM
9:55 AM,6.00E+196,Bengaluru (BLR),IndiGo,A320 (VT-IHU),Landed 9:36 AM
9:55 AM,G8395,Bengaluru (BLR),GoAir,A20N (VT-WGW),Landed 9:49 AM
9:55 AM,UK862,Goa (GOI),Vistara,B738 (VT-TGB),Landed 10:09 AM
9:55 AM,UK874,Hyderabad (HYD),Vistara,A20N (VT-TNK),Landed 9:35 AM
10:05 AM,6.00E+298,Cochin (COK),IndiGo,A320 (VT-IHE),Landed 9:54 AM
10:05 AM,6E685,Lucknow (LKO),IndiGo,A320 (VT-IEX),Landed 9:39 AM
10:10 AM,G8334,Delhi (DEL),GoAir,A320 (VT-GOM),Landed 10:41 AM
10:15 AM,AI665,Delhi (DEL),Air India,A321 (VT-PPI),Landed 10:08 AM
10:15 AM,AI682,Cochin (COK),Air India,A319 (VT-SCP),Landed 10:06 AM
10:15 AM,6E1708,Doha (DOH),IndiGo,A21N (VT-IUB),Landed 9:46 AM
10:20 AM,6E5387,Indore (IDR),IndiGo,A320 (VT-IGX),Landed 9:44 AM
10:30 AM,6.00E+214,Ahmedabad (AMD),IndiGo,A20N (VT-IJA),Landed 10:16 AM
10:35 AM,AI604,Bengaluru (BLR),Air India,A20N (VT-CIF),Landed 10:19 AM
10:35 AM,SG8723,Delhi (DEL),SpiceJet,B738 (VT-SYF),Landed 10:13 AM
10:35 AM,SQ422,Singapore (SIN),Singapore Airlines,A359 (9V-SJA),Landed 10:29 AM
10:40 AM,G8389,Jaipur (JAI),GoAir,A20N (VT-WJD),Landed 9:56 AM
10:40 AM,6.00E+179,Delhi (DEL),IndiGo,A20N (VT-ITX),Landed 10:16 AM
10:45 AM,G8459,Ahmedabad (AMD),GoAir,A20N (VT-WJL),Landed 10:22 AM
10:45 AM,SG6432,Hyderabad (HYD),SpiceJet,B737 (VT-SYT),Landed 10:03 AM
10:50 AM,G8141,Nagpur (NAG),GoAir,A20N (VT-WGX),Landed 10:37 AM
10:50 AM,SG488,Kolkata (CCU),SpiceJet,B738 (VT-SXA),Landed 10:46 AM
10:55 AM,G8348,Cochin (COK),GoAir,A20N (VT-WGK),Landed 10:47 AM
11:00 AM,MH6244,Delhi (DEL),MASkargo,A332 (9M-MUD),Landed 10:57 AM
11:00 AM,6E782,Chennai (MAA),IndiGo,A20N (VT-IVX),Landed 10:40 AM
11:00 AM,6E5302,Bhopal (BHO),IndiGo,A320 (VT-IHA),Landed 12:08 PM
11:05 AM,6E984,Ahmedabad (AMD),IndiGo,A320 (VT-IGH),Landed 10:56 AM
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A320 (VT-IGT),Landed 10:42 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A320 (VT-TTI),Landed 10:33 AM
11:10 AM,AI678,Delhi (DEL),Air India,A320 (VT-EDD),Landed 11:07 AM
11:15 AM,BA199,London (LHR),British Airways,B77W (G-STBE),Landed 10:51 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A320 (VT-IFZ),Landed 11:08 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IJH),Landed 11:04 AM
11:20 AM,AI966,Hyderabad (HYD),Air India,B744 (VT-EVA),Landed 10:29 AM
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGG),Landed 11:13 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A320 (VT-IDN),Landed 11:21 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A320 (VT-IGL),Landed 10:52 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A20N (VT-IZO),Landed 11:00 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GON),Landed 11:13 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A320 (VT-INZ),Landed 11:52 AM
11:40 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-INU),Landed 11:18 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WGE),Landed 12:05 PM
11:40 AM,UK927,Delhi (DEL),Vistara,A20N (VT-TNF),Landed 11:26 AM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SYB),Landed 11:40 AM
12:05 PM,6E334,Hyderabad (HYD),IndiGo,A320 (VT-IEC),Landed 12:11 PM
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A20N (VT-IZW),Landed 11:48 AM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A320 (VT-IFS),Landed 11:42 AM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SYC),Landed 12:07 PM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A20N (VT-IVL),Landed 12:01 PM
12:10 PM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Landed 11:58 AM
12:20 PM,AI676,Kolkata (CCU),Air India,A20N (VT-EXG),Landed 12:15 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A20N (VT-IZS),Landed 11:46 AM
12:30 PM,AI694,Hubli (HBX),Air India,A20N (VT-EXM),Landed 12:54 PM
12:30 PM,SG2874,Porbandar (PBD),SpiceJet,DH8D (VT-SUP),Unknown
12:30 PM,6E711,Varanasi (VNS),IndiGo,A320 (VT-INX),Landed 3:22 PM
12:35 PM,UK995,Delhi (DEL),Vistara,A20N (VT-TNV),Landed 12:21 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-IJO),Landed 12:30 PM
12:40 PM,SG6353,Mangalore (IXE),SpiceJet,B738 (VT-SXC),Landed 12:31 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SYO),Landed 12:17 PM
12:40 PM,2T517,Nanded (NDC),Trujet,AT75 (VT-TMU),Landed 11:53 AM
12:45 PM,SG8911,Delhi (DEL),Corendon Airlines,B738 (TC-CON),Landed 12:38 PM
12:45 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-SIN),Landed 12:41 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A20N (VT-WGJ),Landed 12:58 PM
12:55 PM,G8311,Goa (GOI),GoAir,A20N (VT-WGO),Landed 1:02 PM
1:00 PM,AI144,New York (EWR),Air India,B77W (VT-ALR),Landed 11:32 AM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IHM),Landed 12:50 PM
1:05 PM,OG111,Belgaum (IXG),Star Air,E145 (VT-GSF),Landed 12:41 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGI),Landed 1:01 PM
1:10 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SYA),Landed 12:45 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B788 (A4O-SA),Landed 12:46 PM
1:20 PM,6E5346,Goa (GOI),IndiGo,A20N (VT-IZZ),Landed 1:06 PM
1:20 PM,AI865,Delhi (DEL),Air india (Star Alliance Livery),A20N (VT-EXO),Landed 1:14 PM
1:20 PM,AI922,Riyadh (RUH),Air India,A20N (VT-CIM),Landed 2:19 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGH),Landed 1:03 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYP),Landed 1:07 PM
1:35 PM,AI606,Aurangabad (IXU),Air India,A319 (VT-SCR),Landed 12:35 PM
1:35 PM,AI626,Lucknow (LKO),Air India,A319 (VT-SCO),Landed 12:52 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQJ),Landed 1:26 PM
1:35 PM,TK6564,Istanbul (IST),Turkish Airlines,33F,Unknown
1:40 PM,6E823,Bengaluru (BLR),IndiGo,A320 (VT-IKA),Landed 1:46 PM
1:40 PM,6E5394,Nagpur (NAG),IndiGo,A320 (VT-IFM),Landed 1:24 PM
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IEK),Landed 1:34 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A320 (VT-IGI),Landed 1:17 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A20N (VT-IJE),Landed 1:30 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A20N (VT-ITO),Landed 1:38 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUG),Landed 1:12 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A20N (VT-IZK),Landed 1:56 PM
1:55 PM,G8706,Ranchi (IXR),GoAir,A320 (VT-GOR),Landed 1:35 PM
1:55 PM,AI648,Jamnagar (JGA),Air India,A319 (VT-SCP),Landed 2:21 PM
2:00 PM,EK506,Dubai (DXB),Emirates,B77W (A6-ECJ),Landed 1:48 PM
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SYG),Landed 1:30 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SGG),Landed 2:02 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A20N (VT-TNB),Landed 1:42 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-ATF),Landed 2:14 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SYT),Landed 1:45 PM
2:15 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNU),Landed 2:30 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGE),Landed 2:08 PM
2:20 PM,QR8602,Doha (DOH),Qatar Cargo,A332 (A7-AFF),Landed 1:50 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQA),Landed 2:11 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IES),Landed 2:07 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A20N (VT-ITX),Landed 2:07 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A320 (VT-IDO),Landed 2:16 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IFD),Landed 1:56 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-IJU),Landed 2:34 PM
2:35 PM,AI646,Jodhpur (JDH),Air India,A321 (VT-PPA),Landed 2:50 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WGK),Landed 2:23 PM
2:35 PM,6E414,Bengaluru (BLR),IndiGo,A20N (VT-ITB),Landed 2:28 PM
2:40 PM,6.00E+264,Varanasi (VNS),IndiGo,A320 (VT-IFO),Landed 2:45 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGB),Landed 2:47 PM
2:50 PM,SG7063,Delhi (DEL),SpiceXpress,B737 (VT-SFD),Landed 2:27 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SXA),Landed 2:54 PM
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTJ),Landed 2:38 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A320 (VT-IGX),Landed 3:05 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A20N (VT-IVT),Landed 2:52 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A321 (A6-AEH),Landed 2:18 PM
3:10 PM,AI317,Delhi (DEL),Air India,A20N (VT-EXS),Landed 3:25 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-INY),Landed 3:02 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A320 (VT-IHA),Landed 4:11 PM
3:20 PM,6E486,Vadodara (BDQ),IndiGo,A320 (VT-INU),Landed 2:54 PM
3:20 PM,2T718,Kolhapur (KLH),Trujet,AT75 (VT-TMU),Unknown
3:20 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKL),Landed 2:58 PM
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A20N (VT-ITP),Landed 3:32 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-GOL),Landed 4:06 PM
3:45 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SYZ),Landed 3:50 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways,B738 (5Y-CYA),Landed 3:12 PM
3:45 PM,6E712,Goa (GOI),IndiGo,A320 (VT-IHZ),Landed 3:28 PM
3:50 PM,AI612,Jaipur (JAI),Air India,A321 (VT-PPI),Landed 3:46 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A20N (VT-IJA),Landed 3:40 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WJL),Landed 4:00 PM
3:55 PM,RA201,Kathmandu (KTM),Nepal Airlines,A320 (9N-AKX),Landed 4:17 PM
4:00 PM,UK614,Udaipur (UDR),Vistara,B738 (VT-TGG),Landed 3:37 PM
4:00 PM,UK910,Goa (GOI),Vistara,A20N (VT-TNF),Landed 4:00 PM
4:05 PM,SG6284,Patna (PAT),SpiceJet,B738 (VT-SYD),Landed 3:43 PM
4:05 PM,6.00E+64,Dubai (DXB),IndiGo,A320 (VT-IAY),Landed 3:33 PM
